YEAR	local_EQR	NTOT	SALT	DATE_count	VISS_EU_CD	WATER_TYPE_AREA	DIN	global_EQR	STATUS	index_column
2015	0.9064439140811454	20.950000000000003	29.6	1	SE584750-111185	01n - Västkustens inre kustvatten	8.285	0.8440731901352424	HIGH	(0, 'SE584750-111185')
2016	0.9182967639449386	20.7	27.325	2	SE584750-111185	01n - Västkustens inre kustvatten	7.725	0.8638279399082311	HIGH	(1, 'SE584750-111185')
2017	0.8426721470718306	22.98	28.267500000000002	2	SE584750-111185	01n - Västkustens inre kustvatten	7.9025	0.717049215715179	GOOD	(2, 'SE584750-111185')
2015	0.5028260869565218	41.4	24.1	1	SE584890-110950	01n - Västkustens inre kustvatten	15.87	0.28567774936061385	POOR	(0, 'SE584890-110950')
2016	0.6564471027660004	30.25	27.225	2	SE584890-110950	01n - Västkustens inre kustvatten	15.7475	0.45941800291157936	MODERATE	(1, 'SE584890-110950')
2017	0.4737733878868858	44.144999999999996	24.41	2	SE584890-110950	01n - Västkustens inre kustvatten	16.2175	0.25149810339633627	POOR	(2, 'SE584890-110950')
2015	0.8397117903930132	22.9	26.619999999999997	1	SE582630-113515	02 - Västkustens fjordar	9.785	0.7104706453178071	GOOD	(0, 'SE582630-113515')
2016	0.5243815384615385	65.0	3.04	1	SE582630-113515	02 - Västkustens fjordar	39.150000000000006	0.3110371040723982	POOR	(1, 'SE582630-113515')
2017	0.29322978810944256	72.91499999999999	23.205	1	SE582630-113515	02 - Västkustens fjordar	67.145	0.13638594795788025	BAD	(2, 'SE582630-113515')
2015	0.7978991596638655	23.8	29.9	1	SE584450-111445	01n - Västkustens inre kustvatten	10.504999999999999	0.6175536881419232	GOOD	(0, 'SE584450-111445')
2016	0.620994968886535	32.325	26.175	2	SE584450-111445	01n - Västkustens inre kustvatten	15.315000000000001	0.4220999672489843	MODERATE	(1, 'SE584450-111445')
2017	0.5072116953759775	43.58	28.0625	2	SE584450-111445	01n - Västkustens inre kustvatten	23.2375	0.29083728867762065	POOR	(2, 'SE584450-111445')
2015	0.9615189873417721	19.75	29.549999999999997	1	SE584670-111300	01n - Västkustens inre kustvatten	7.915	0.9358649789029536	HIGH	(0, 'SE584670-111300')
2016	0.8207491323945908	24.25	26.95	2	SE584670-111300	01n - Västkustens inre kustvatten	10.5	0.6683314053213127	GOOD	(1, 'SE584670-111300')
2017	0.8706896759306954	22.0225	28.5	2	SE584670-111300	01n - Västkustens inre kustvatten	6.2475000000000005	0.7793103909571008	GOOD	(2, 'SE584670-111300')
2015	0.8012658227848101	23.7	28.365000000000002	1	SE582150-112530	02 - Västkustens fjordar	10.39	0.6250351617440223	GOOD	(0, 'SE582150-112530')
2016	0.6833490566037737	31.799999999999997	22.65	1	SE582150-112530	02 - Västkustens fjordar	15.850000000000001	0.4877358490566039	MODERATE	(1, 'SE582150-112530')
2017	1.0204191295002687	18.61	31.71	1	SE582150-112530	02 - Västkustens fjordar	13.47	1.0	HIGH	(2, 'SE582150-112530')
2015	0.7860365853658535	24.6	26.450000000000003	1	SE585600-110880	01n - Västkustens inre kustvatten	9.7	0.5958279845956354	MODERATE	(0, 'SE585600-110880')
2016	0.8545607692514303	24.700000000000003	25.275	2	SE585600-110880	01n - Västkustens inre kustvatten	10.08875	0.7434683761142895	GOOD	(1, 'SE585600-110880')
2017	1.0995753673567301	17.872500000000002	28.81458333333333	2	SE585600-110880	01n - Västkustens inre kustvatten	7.75375	1.0	HIGH	(2, 'SE585600-110880')
2015	0.7346228239845262	25.849999999999998	27.599999999999998	1	SE585200-111140	01n - Västkustens inre kustvatten	12.06	0.5417082357731855	MODERATE	(0, 'SE585200-111140')
2016	0.8127666546536926	25.46666666666667	26.822222222222223	3	SE585200-111140	01n - Västkustens inre kustvatten	11.175833333333335	0.6505925658970946	GOOD	(1, 'SE585200-111140')
2017	0.8808282253598658	21.890833333333333	29.89666666666667	2	SE585200-111140	01n - Västkustens inre kustvatten	11.502500000000001	0.8013803755997764	HIGH	(2, 'SE585200-111140')
2015	0.7845301165803109	25.733333333333334	25.0975	1	SE583710-111535	01n - Västkustens inre kustvatten	10.258333333333333	0.5942422279792746	MODERATE	(0, 'SE583710-111535')
2016	0.9015752416179452	21.71666666666667	26.751666666666665	2	SE583710-111535	01n - Västkustens inre kustvatten	9.976666666666667	0.8359587360299088	HIGH	(1, 'SE583710-111535')
2017	1.0313044939946068	19.105833333333333	28.701666666666668	2	SE583710-111535	01n - Västkustens inre kustvatten	8.081666666666667	1.0	HIGH	(2, 'SE583710-111535')
2015	0.9864935064935064	19.25	29.78	1	SE582665-111706	01n - Västkustens inre kustvatten	6.074999999999999	0.9774891774891774	HIGH	(0, 'SE582665-111706')
2016	0.8402654867256636	21.55	28.61	2	SE582665-111706	01n - Västkustens inre kustvatten	9.475	0.7117010816125857	GOOD	(1, 'SE582665-111706')
2017	0.9125844904871994	24.535	27.935	2	SE582665-111706	01n - Västkustens inre kustvatten	7.4425	0.8543074841453323	HIGH	(2, 'SE582665-111706')
2015	0.83841059602649	22.65	28.32	1	SE582850-111760	01n - Västkustens inre kustvatten	8.9	0.7075791022810889	GOOD	(0, 'SE582850-111760')
2016	0.9023628865979381	21.5	27.1	2	SE582850-111760	01n - Västkustens inre kustvatten	9.5275	0.8372714776632302	HIGH	(1, 'SE582850-111760')
2017	1.0392447433068244	19.175	28.595	2	SE582850-111760	01n - Västkustens inre kustvatten	7.0525	1.0	HIGH	(2, 'SE582850-111760')
2015	1.2411764705882353	15.299999999999999	31.345	1	SE584030-111400	01n - Västkustens inre kustvatten	4.0	1.0	HIGH	(0, 'SE584030-111400')
2016	0.9705063435504155	20.174999999999997	26.564999999999998	2	SE584030-111400	01n - Västkustens inre kustvatten	8.8025	0.9508439059173592	HIGH	(1, 'SE584030-111400')
2017	1.1934991155633357	16.8225	29.222499999999997	2	SE584030-111400	01n - Västkustens inre kustvatten	6.585	1.0	HIGH	(2, 'SE584030-111400')
2015	0.7672727272727272	24.75	29.64	1	SE581853-112736	01n - Västkustens inre kustvatten	10.555	0.5760765550239234	MODERATE	(0, 'SE581853-112736')
2016	0.7344584837545125	23.35	24.85	2	SE581853-112736	01n - Västkustens inre kustvatten	10.5225	0.5415352460573816	MODERATE	(1, 'SE581853-112736')
2017	1.060399161734916	19.06	27.869999999999997	2	SE581853-112736	01n - Västkustens inre kustvatten	8.295	1.0	HIGH	(2, 'SE581853-112736')
2015	0.7007380073800737	27.1	28.33	1	SE582230-112255	01n - Västkustens inre kustvatten	12.315	0.5060400077684987	MODERATE	(0, 'SE582230-112255')
2016	0.8130695576770346	25.275	25.335	2	SE582230-112255	01n - Västkustens inre kustvatten	12.067499999999999	0.6512656837267434	GOOD	(1, 'SE582230-112255')
2017	1.0197316020874607	21.5875	28.2375	2	SE582230-112255	01n - Västkustens inre kustvatten	9.2725	1.0	HIGH	(2, 'SE582230-112255')
2017	0.8187952898550726	22.08	18.34	1	SE573500-115150	01s - Västkustens inre kustvatten	5.125	0.6639895330112723	GOOD	(0, 'SE573500-115150')
2017	0.8847135927280223	23.345	24.705	2	SE585990-111125	01n - Västkustens inre kustvatten	9.7	0.8078559878800372	HIGH	(0, 'SE585990-111125')
2013	0.8593091828138163	19.783333333333335	22.0	1	SE570000-120701	04 - Västkustens yttre kustvatten. Kattegatt	7.1499999999999995	0.7540204062529251	GOOD	(0, 'SE570000-120701')
2014	0.8843846153846153	20.583333333333332	18.148333333333337	1	SE570000-120701	04 - Västkustens yttre kustvatten. Kattegatt	6.198333333333333	0.8073076923076923	HIGH	(1, 'SE570000-120701')
2015	0.9435707678075856	18.016666666666666	28.769333333333332	1	SE570000-120701	04 - Västkustens yttre kustvatten. Kattegatt	8.171666666666667	0.9059512796793094	HIGH	(2, 'SE570000-120701')
2017	0.805297532656023	22.96666666666667	17.7	1	SE570000-120701	04 - Västkustens yttre kustvatten. Kattegatt	5.303333333333334	0.6339945170133844	GOOD	(3, 'SE570000-120701')
2016	0.9586725239616615	20.866666666666664	25.389999999999997	1	SE582700-110451	03 - Västkustens yttre kustvatten. Skagerrak	4.976666666666667	0.9311208732694358	HIGH	(0, 'SE582700-110451')
2013	0.5728727885425442	29.675	7.675000000000001	1	SE554040-125750	06 - Öresunds kustvatten	11.7725	0.35874754282504917	POOR	(0, 'SE554040-125750')
2014	0.4287515762925599	39.65	21.932499999999997	1	SE554040-125750	06 - Öresunds kustvatten	25.432499999999997	0.19941933781049298	BAD	(1, 'SE554040-125750')
2015	0.4906204906204906	34.65	11.522499999999999	1	SE554040-125750	06 - Öresunds kustvatten	14.719999999999999	0.26735610068943405	POOR	(2, 'SE554040-125750')
2016	0.845771144278607	20.099999999999998	8.549999999999999	1	SE554040-125750	06 - Öresunds kustvatten	3.4966666666666666	0.726285240464345	GOOD	(3, 'SE554040-125750')
2017	0.7122905027932962	23.866666666666664	10.243333333333334	1	SE554040-125750	06 - Öresunds kustvatten	4.793333333333334	0.5278631284916203	MODERATE	(4, 'SE554040-125750')
2013	0.9922178988326849	17.133333333333333	25.169333333333338	1	SE554500-125001	06 - Öresunds kustvatten	7.366666666666667	0.9858507251503361	HIGH	(0, 'SE554500-125001')
2014	0.804416403785489	21.133333333333333	22.48733333333333	1	SE554500-125001	06 - Öresunds kustvatten	8.586666666666666	0.6573606729758149	GOOD	(1, 'SE554500-125001')
2015	0.7931570762052875	21.433333333333337	21.278000000000002	1	SE554500-125001	06 - Öresunds kustvatten	6.46	0.6385951270088125	GOOD	(2, 'SE554500-125001')
2016	0.8374384236453202	20.3	9.569	1	SE554500-125001	06 - Öresunds kustvatten	3.8466666666666662	0.7123973727422003	GOOD	(3, 'SE554500-125001')
2017	0.7786259541984734	21.833333333333332	10.51	1	SE554500-125001	06 - Öresunds kustvatten	4.303333333333334	0.6143765903307888	GOOD	(4, 'SE554500-125001')
2013	0.6008928789955698	33.166666666666664	5.316666666666667	3	SE575150-162700	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	14.35	0.3261160987444622	POOR	(0, 'SE575150-162700')
2014	0.5106865036231883	35.25	5.65	2	SE575150-162700	12s - Östergötlands och Stockholms skärgård. Mellankustvatten		0.21335812952898545	POOR	(1, 'SE575150-162700')
2015	0.5139284993762107	35.125	5.6850000000000005	2	SE575150-162700	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	11.1775	0.21741062422026333	POOR	(2, 'SE575150-162700')
2016	0.5127155636981098	33.475	5.95	2	SE575150-162700	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	10.427499999999998	0.21589445462263723	POOR	(3, 'SE575150-162700')
2013	0.7428801801801801	24.25	6.6	2	SE575370-164220	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	6.0874999999999995	0.49750609432962367	MODERATE	(0, 'SE575370-164220')
2014	0.6167392156862745	27.75	6.5	2	SE575370-164220	12s - Östergötlands och Stockholms skärgård. Mellankustvatten		0.34592401960784314	POOR	(1, 'SE575370-164220')
2015	0.6720158102766798	25.3	6.95	1	SE575370-164220	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	6.035	0.41413624738432914	MODERATE	(2, 'SE575370-164220')
2016	0.6291813206883721	27.1	6.85	2	SE575370-164220	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	4.414999999999999	0.3614766508604651	POOR	(3, 'SE575370-164220')
2013	0.6924169892473119	38.0	2.9000000000000004	2	SE573940-163560	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	11.56	0.4381376344086022	MODERATE	(0, 'SE573940-163560')
2014	0.6205972321428571	33.5	4.7	2	SE573940-163560	12s - Östergötlands och Stockholms skärgård. Mellankustvatten		0.3507465401785714	POOR	(1, 'SE573940-163560')
2015	0.6160344655110762	34.95	4.525	2	SE573940-163560	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	11.32	0.34504308188884525	POOR	(2, 'SE573940-163560')
2016	0.6514701119448247	34.25	4.1	2	SE573940-163560	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	9.305	0.3893376399310309	POOR	(3, 'SE573940-163560')
2013	0.7707977207977206	26.5	6.425000000000001	2	SE565400-163600	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	6.675	0.5185855538796713	MODERATE	(0, 'SE565400-163600')
2014	0.7178513584117032	25.0	7.000000000000001	4	SE565400-163600	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten		0.4562957157784744	MODERATE	(1, 'SE565400-163600')
2015	0.6567726721599646	26.320000000000004	7.143000000000001	5	SE565400-163600	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	7.055999999999999	0.38443843783525244	POOR	(2, 'SE565400-163600')
2016	0.6399044355825076	29.1	6.93	5	SE565400-163600	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	7.042	0.36459345362647955	POOR	(3, 'SE565400-163600')
2013	0.5036231884057971	49.0	6.375	2	SE570080-163430	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	24.1725	0.20426257459505545	POOR	(0, 'SE570080-163430')
2014	0.5914942528735632	36.75	6.25	2	SE570080-163430	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten		0.3076402974983096	POOR	(1, 'SE570080-163430')
2015	0.5961506553841047	33.775	6.647500000000001	2	SE570080-163430	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	10.684999999999999	0.31311841809894675	POOR	(2, 'SE570080-163430')
2016	0.5681917813023314	34.474999999999994	6.675	2	SE570080-163430	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	8.952499999999999	0.28022562506156634	POOR	(3, 'SE570080-163430')
2013	0.8119999999999998	25.0	6.45	1	SE565800-163000	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	5.465	0.5670588235294116	MODERATE	(0, 'SE565800-163000')
2014	0.6885270846013387	28.75	6.525	2	SE565800-163000	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten		0.421796570119222	MODERATE	(1, 'SE565800-163000')
2015	0.6597803268855901	29.325	6.7725	2	SE565800-163000	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	9.01	0.38797685515951774	POOR	(2, 'SE565800-163000')
2016	0.6889559755427411	27.075	6.875	2	SE565800-163000	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	6.719999999999999	0.4223011476973425	MODERATE	(3, 'SE565800-163000')
2013	0.9008547008547009	23.4	6.32	1	SE570340-163710	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	4.412	0.7738705738705738	GOOD	(0, 'SE570340-163710')
2014	0.7505982905982908	27.444444444444443	6.393333333333332	3	SE570340-163710	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten		0.4948215183509303	MODERATE	(1, 'SE570340-163710')
2015	0.6952925284685103	24.9	6.983333333333334	2	SE570340-163710	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	6.0633333333333335	0.42975591584530626	MODERATE	(2, 'SE570340-163710')
2016	0.7253565131627835	25.65	6.833333333333332	2	SE570340-163710	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	6.751666666666667	0.4651253096032747	MODERATE	(3, 'SE570340-163710')
2013	0.7833333333333332	24.0	6.7	1	SE570500-163750	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	4.66	0.5333333333333332	MODERATE	(0, 'SE570500-163750')
2014	0.7947692307692309	25.5	6.449999999999999	2	SE570500-163750	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten		0.5467873303167423	MODERATE	(1, 'SE570500-163750')
2015	0.8039664718284512	37.05	4.99	2	SE570500-163750	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	13.514999999999999	0.5576076139158249	MODERATE	(2, 'SE570500-163750')
2016	0.7346278317152103	28.2	6.6	2	SE570500-163750	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	7.635	0.47603274319436506	MODERATE	(3, 'SE570500-163750')
2013	0.6307988095238095	35.0	4.4	2	SE573500-163500	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	9.765	0.3634985119047619	POOR	(0, 'SE573500-163500')
2014	0.564330248397436	35.5	4.9	2	SE573500-163500	12s - Östergötlands och Stockholms skärgård. Mellankustvatten		0.28041281049679495	POOR	(1, 'SE573500-163500')
2015	0.6427410089240302	29.950000000000003	5.72	2	SE573500-163500	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	8.42	0.37842626115503775	POOR	(2, 'SE573500-163500')
2016	0.6423870133653811	29.1	5.95	2	SE573500-163500	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	6.84	0.3779837667067263	POOR	(3, 'SE573500-163500')
2013	0.5105263157894738	38.0	6.6	1	SE563825-161810	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	14.715	0.21238390092879275	POOR	(0, 'SE563825-161810')
2014	0.5594745762711864	39.75	6.225	2	SE563825-161810	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten		0.2699700897308075	POOR	(1, 'SE563825-161810')
2015	0.5134724857685009	33.825	7.025	2	SE563825-161810	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	12.295	0.2158499832570599	POOR	(2, 'SE563825-161810')
2016	0.591923076923077	33.0	6.675	2	SE563825-161810	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	10.2075	0.30814479638009057	POOR	(3, 'SE563825-161810')
2013	0.5741496598639455	38.5	6.6	2	SE564250-162500	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	18.387500000000003	0.28723489395758295	POOR	(0, 'SE564250-162500')
2014	0.5305555555555557	36.0	6.75	2	SE564250-162500	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten		0.2359477124183008	POOR	(1, 'SE564250-162500')
2015	0.5653627850489802	32.775	7.0075	2	SE564250-162500	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	11.695	0.2768973941752708	POOR	(2, 'SE564250-162500')
2016	0.6559315491507978	28.35	6.949999999999999	2	SE564250-162500	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	5.897500000000001	0.3834488813538797	POOR	(3, 'SE564250-162500')
2013	0.36215065595752877	56.833333333333336	2.4338888888888888	3	SE659024-162417	24 - Stockholms inre skärgård och Hallsfjärden	30.424722222222226	0.14201986508138384	BAD	(0, 'SE659024-162417')
2014	0.4130958354239839	49.825	2.4175	1	SE659024-162417	24 - Stockholms inre skärgård och Hallsfjärden	34.580000000000005	0.1619983668329349	BAD	(1, 'SE659024-162417')
2015	0.4100985324947589	49.0	3.0250000000000004	2	SE659024-162417	24 - Stockholms inre skärgård och Hallsfjärden	25.233333333333334	0.1608229539195133	BAD	(2, 'SE659024-162417')
2016	0.40271840410697274	49.27777777777778	3.1894444444444443	3	SE659024-162417	24 - Stockholms inre skärgård och Hallsfjärden	23.863055555555558	0.15792878592430304	BAD	(3, 'SE659024-162417')
2013	0.752121212121212	25.75	6.6	2	SE572205-163500	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	6.4975000000000005	0.49661319073083765	MODERATE	(0, 'SE572205-163500')
2014	0.6811940298507462	30.5	6.35	2	SE572205-163500	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten		0.41316944688323076	MODERATE	(1, 'SE572205-163500')
2015	0.6937761757779266	24.700000000000003	6.984999999999999	2	SE572205-163500	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	7.04	0.42797197150344307	MODERATE	(2, 'SE572205-163500')
2016	0.7428771027332555	25.475	6.875	2	SE572205-163500	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	5.182500000000001	0.48573776792147705	MODERATE	(3, 'SE572205-163500')
2013	0.68	25.0	7.05	1	SE571552-162848	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	6.855	0.411764705882353	MODERATE	(0, 'SE571552-162848')
2014	0.6548214285714284	34.0	6.300000000000001	2	SE571552-162848	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten		0.38214285714285695	POOR	(1, 'SE571552-162848')
2015	0.5817135308548783	30.825000000000003	7.1049999999999995	2	SE571552-162848	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	13.3225	0.2961335657116215	POOR	(2, 'SE571552-162848')
2016	0.6724730426547545	26.85	6.975	2	SE571552-162848	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	7.73	0.40290946194676996	MODERATE	(3, 'SE571552-162848')
2013	0.9888888888888889	19.5	6.65	2	SE572500-164500	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	4.32	0.9753086419753088	HIGH	(0, 'SE572500-164500')
2014	0.8003344481605352	24.5	6.55	2	SE572500-164500	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten		0.5533346448947474	MODERATE	(1, 'SE572500-164500')
2015	0.8173076923076923	21.85	7.4	2	SE572500-164500	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	5.335	0.5733031674208146	MODERATE	(2, 'SE572500-164500')
2016	0.7911686586985391	22.75	7.0	2	SE572500-164500	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	4.515	0.5425513631747519	MODERATE	(3, 'SE572500-164500')
2013	0.6867963458110518	42.349999999999994	2.1999999999999997	2	SE583718-161687	13 - Östergötlands inre kustvatten	20.5275	0.43152511271888444	MODERATE	(0, 'SE583718-161687')
2014	0.6343192771084336	39.45	3.2	2	SE583718-161687	13 - Östergötlands inre kustvatten	14.495	0.367899096385542	POOR	(1, 'SE583718-161687')
2015	0.6077278302811654	35.715	4.35	2	SE583718-161687	13 - Östergötlands inre kustvatten	12.02	0.3346597878514567	POOR	(2, 'SE583718-161687')
2016	0.7328381803120052	26.25	5.25	2	SE583718-161687	13 - Östergötlands inre kustvatten	8.0925	0.4856919768376532	MODERATE	(3, 'SE583718-161687')
2013	0.6700435433188687	36.75	3.6	2	SE583926-161744	13 - Östergötlands inre kustvatten	17.09	0.41181593331631616	MODERATE	(0, 'SE583926-161744')
2014	0.7314967425968109	32.13333333333333	3.65	2	SE583926-161744	13 - Östergötlands inre kustvatten	11.933333333333334	0.4841138148197775	MODERATE	(1, 'SE583926-161744')
2015	0.5927375692283985	28.688333333333333	6.074999999999999	2	SE583926-161744	13 - Östergötlands inre kustvatten	9.040000000000001	0.3159219615354981	POOR	(2, 'SE583926-161744')
2016	0.7301981011146497	23.8	5.966666666666667	2	SE583926-161744	13 - Östergötlands inre kustvatten	6.948333333333332	0.4825860013113526	MODERATE	(3, 'SE583926-161744')
2013	0.7281266195257854	25.583333333333336	5.0	2	SE583000-165600	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	8.266666666666666	0.4566195523832769	MODERATE	(0, 'SE583000-165600')
2014	0.6809490917118259	25.0	6.05	2	SE583000-165600	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	5.571666666666667	0.40111657848450105	MODERATE	(1, 'SE583000-165600')
2015	0.663154906996488	25.833333333333336	6.45	2	SE583000-165600	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	6.555	0.38018224352528	POOR	(2, 'SE583000-165600')
2016	0.7870295628721474	21.666666666666668	6.466666666666667	2	SE583000-165600	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	5.0	0.5259171327907617	MODERATE	(3, 'SE583000-165600')
2013	0.8612902423247251	28.833333333333332	6.033333333333334	3	SE560940-151740	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	10.601666666666667	0.6608292637849288	GOOD	(0, 'SE560940-151740')
2014	0.7652806652806653	23.5	7.183333333333334	3	SE560940-151740	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	6.613333333333333	0.5120949003301944	MODERATE	(1, 'SE560940-151740')
2015	0.7152014652014652	24.333333333333332	7.566666666666667	3	SE560940-151740	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	7.523333333333333	0.45317819435466494	MODERATE	(2, 'SE560940-151740')
2016	0.8104737447478473	22.215	7.416666666666667	3	SE560940-151740	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	5.608333333333333	0.5652632291151145	MODERATE	(3, 'SE560940-151740')
2013	0.7473104056437391	24.0	7.0	3	SE560500-154880	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	7.0	0.49095341840439893	MODERATE	(0, 'SE560500-154880')
2014	0.6549350649350649	27.666666666666668	7.050000000000001	3	SE560500-154880	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	7.4799999999999995	0.3822765469824293	POOR	(1, 'SE560500-154880')
2015	0.7769812462189957	22.666666666666668	7.733333333333333	3	SE560500-154880	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	5.486666666666667	0.5258602896694067	MODERATE	(2, 'SE560500-154880')
2016	0.8417874396135265	21.52333333333333	7.800000000000001	3	SE560500-154880	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	4.1066666666666665	0.6051069703243616	GOOD	(3, 'SE560500-154880')
2013	0.7281716262398934	25.5	6.8999999999999995	3	SE560810-153980	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	7.495	0.4684372073410511	MODERATE	(0, 'SE560810-153980')
2014	0.6428365285508142	28.5	6.8500000000000005	3	SE560810-153980	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	8.896666666666667	0.3680429747656637	POOR	(1, 'SE560810-153980')
2015	0.6033799533799534	30.666666666666668	7.033333333333334	3	SE560810-153980	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	12.383333333333335	0.32162347456465107	POOR	(2, 'SE560810-153980')
2016	0.8041210520885317	21.213333333333335	7.885000000000001	3	SE560810-153980	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	2.893333333333334	0.5577894730453314	MODERATE	(3, 'SE560810-153980')
2013	0.7535030525030525	24.166666666666668	7.066666666666667	3	SE560780-153500	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	5.625	0.4982388852977088	MODERATE	(0, 'SE560780-153500')
2014	0.6984490900353121	25.333333333333332	7.1000000000000005	3	SE560780-153500	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	6.933333333333334	0.4334695176886024	MODERATE	(1, 'SE560780-153500')
2015	0.6838081671415005	26.166666666666668	7.2	3	SE560780-153500	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	8.635	0.4162449025194123	MODERATE	(2, 'SE560780-153500')
2016	0.7997133237133237	21.833333333333332	7.523333333333333	3	SE560780-153500	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	3.7483333333333335	0.5526039102509691	MODERATE	(3, 'SE560780-153500')
2013	0.5558854734394303	43.333333333333336	6.183333333333334	3	SE560795-154730	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	22.566666666666666	0.26574761581109446	POOR	(0, 'SE560795-154730')
2014	0.534747037084236	36.833333333333336	6.800000000000001	3	SE560795-154730	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	16.435000000000002	0.2408788671579247	POOR	(1, 'SE560795-154730')
2015	0.45722601264042995	46.666666666666664	6.933333333333334	3	SE560795-154730	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	26.431666666666672	0.182890405056172	BAD	(2, 'SE560795-154730')
2016	0.5859052530237808	34.76333333333333	7.532500000000001	3	SE560795-154730	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	16.118333333333336	0.3010650035573892	POOR	(3, 'SE560795-154730')
2013	0.7693511274735387	23.5	7.15	2	SE560775-153055	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	5.795	0.5168836793806338	MODERATE	(0, 'SE560775-153055')
2014	0.7393530798703214	24.166666666666668	7.183333333333334	3	SE560775-153055	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	6.173333333333333	0.4815918586709664	MODERATE	(1, 'SE560775-153055')
2015	0.7025925925925925	25.5	7.25	3	SE560775-153055	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	8.343333333333334	0.43834422657952066	MODERATE	(2, 'SE560775-153055')
