BIOV_CONC_ALL	DEPH_count	POSITION	REFERENCE_VALUE	SALT	SDATE	STATUS	VISS_EU_CD	WATER_TYPE_AREA	YEAR	global_EQR	index_column	local_EQR	new_index
0.61429496	0	58.33_11.88	1.35		2013-06-03	HIGH	SE582000-115270	02 - Västkustens fjordar	2013	1.0	0	1.0	0_SE582000-115270
1.570246793	0	58.33_11.88	1.35		2013-07-02	HIGH	SE582000-115270	02 - Västkustens fjordar	2013	0.9123359167242702	1	0.8597374667588321	1_SE582000-115270
2.425765402	0	58.33_11.88	1.35		2013-08-07	GOOD	SE582000-115270	02 - Västkustens fjordar	2013	0.6926307608659534	2	0.5565253749958464	2_SE582000-115270
0.816254413	0	57.99_11.76	1.35		2013-06-03	HIGH	SE575700-114240	02 - Västkustens fjordar	2013	1.0	0	1.0	0_SE575700-114240
0.398049559	0	57.99_11.76	1.35		2013-07-02	HIGH	SE575700-114240	02 - Västkustens fjordar	2013	1.0	1	1.0	1_SE575700-114240
1.49013232	0	57.99_11.76	1.35		2013-08-07	HIGH	SE575700-114240	02 - Västkustens fjordar	2013	0.9412248839754044	2	0.9059598143606469	2_SE575700-114240
0.4267278699	0	58.31_11.77	1.35		2013-06-03	HIGH	SE581740-114820	02 - Västkustens fjordar	2013	1.0	0	1.0	0_SE581740-114820
0.6132199288	0	58.31_11.77	1.35		2013-07-02	HIGH	SE581740-114820	02 - Västkustens fjordar	2013	1.0	1	1.0	1_SE581740-114820
0.75068109722	0	58.31_11.77	1.35		2013-08-07	HIGH	SE581740-114820	02 - Västkustens fjordar	2013	1.0	2	1.0	2_SE581740-114820
1.735073438	0	58.31_11.77	1.35		2014-06-03	HIGH	SE581740-114820	02 - Västkustens fjordar	2014	0.861290655784911	3	0.7780650492558576	3_SE581740-114820
0.9582676555	0	58.31_11.77	1.35		2014-07-01	HIGH	SE581740-114820	02 - Västkustens fjordar	2014	1.0	4	1.0	4_SE581740-114820
0.602264856	0	58.31_11.77	1.35		2014-08-04	HIGH	SE581740-114820	02 - Västkustens fjordar	2014	1.0	5	1.0	5_SE581740-114820
0.58360015	0	58.31_11.77	1.35		2015-06-10	HIGH	SE581740-114820	02 - Västkustens fjordar	2015	1.0	6	1.0	6_SE581740-114820
0.339903642	0	58.31_11.77	1.35		2015-07-07	HIGH	SE581740-114820	02 - Västkustens fjordar	2015	1.0	7	1.0	7_SE581740-114820
0.7707602593	0	58.31_11.77	1.35		2015-08-04	HIGH	SE581740-114820	02 - Västkustens fjordar	2015	1.0	8	1.0	8_SE581740-114820
0.468753296	0	58.31_11.77	1.35		2016-06-06	HIGH	SE581740-114820	02 - Västkustens fjordar	2016	1.0	9	1.0	9_SE581740-114820
0.4281954667	0	58.31_11.77	1.35		2016-07-04	HIGH	SE581740-114820	02 - Västkustens fjordar	2016	1.0	10	1.0	10_SE581740-114820
0.30022589302	0	58.31_11.77	1.35		2016-08-01	HIGH	SE581740-114820	02 - Västkustens fjordar	2016	1.0	11	1.0	11_SE581740-114820
17.9543669073	0	58.31_11.77	1.35		2017-06-06	BAD	SE581740-114820	02 - Västkustens fjordar	2017	0.08845955428658932	12	0.07519062114360092	12_SE581740-114820
0.6833369608	0	58.31_11.77	1.35		2017-07-03	HIGH	SE581740-114820	02 - Västkustens fjordar	2017	1.0	13	1.0	13_SE581740-114820
0.42220490937	0	58.31_11.77	1.35		2017-08-01	HIGH	SE581740-114820	02 - Västkustens fjordar	2017	1.0	14	1.0	14_SE581740-114820
0.3450673558	0	56.56_12.72	0.7		2013-06-04	HIGH	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2013	1.0	0	1.0	0_SE563330-124600
0.7498692454	0	56.56_12.72	0.7		2013-07-01	HIGH	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2013	0.9683314659722866	1	0.9334960785418017	1_SE563330-124600
0.2451282407	0	56.56_12.72	0.7		2013-08-02	HIGH	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2013	1.0	2	1.0	2_SE563330-124600
9.3743636795	0	56.56_12.72	0.7		2014-06-02	BAD	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2014	0.14934346989988675	3	0.07467173494994338	3_SE563330-124600
0.5808587959	0	56.56_12.72	0.7		2014-07-02	HIGH	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2014	1.0	4	1.0	4_SE563330-124600
0.3493125397	0	56.56_12.72	0.7		2014-08-03	HIGH	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2014	1.0	5	1.0	5_SE563330-124600
1.321435786	0	56.56_12.72	0.7		2015-06-08	GOOD	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2015	0.7597814700743999	6	0.5297268375929998	6_SE563330-124600
0.7680656566	0	56.56_12.72	0.7		2015-07-12	HIGH	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2015	0.9578001995662054	7	0.9113804190890312	7_SE563330-124600
0.3938003723	0	56.56_12.72	0.7		2015-08-03	HIGH	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2015	1.0	8	1.0	8_SE563330-124600
1.6772450316	0	56.56_12.72	0.7		2015-08-30	GOOD	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2015	0.6698808519025933	9	0.4173510648782416	9_SE563330-124600
1.849736351	0	56.56_12.72	0.7		2016-06-01	GOOD	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2016	0.638745847913544	10	0.3784323098919301	10_SE563330-124600
9.0766272775	0	56.56_12.72	0.7		2016-07-06	BAD	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2016	0.15424231459525192	11	0.07712115729762596	11_SE563330-124600
0.6865515486	0	56.56_12.72	0.7		2016-08-03	HIGH	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2016	1.0	12	1.0	12_SE563330-124600
0.3307862387	0	65.47_21.98	0.16		2013-07-11	GOOD	SE654860-219880	22 - Norra Bottenviken. Inre kustvatten	2013	0.651139103721355	0	0.48369605890742273	0_SE654860-219880
0.781706938	0	65.49_22.04	0.16		2013-07-30	POOR	SE654860-219880	22 - Norra Bottenviken. Inre kustvatten	2013	0.3558503580788227	1	0.2046802864630581	1_SE654860-219880
0.345433932	0	65.48_22.00	0.16		2013-08-20	GOOD	SE654860-219880	22 - Norra Bottenviken. Inre kustvatten	2013	0.6316052697727559	2	0.46318553326139367	2_SE654860-219880
1.556169761	0	57.92_11.59	0.8		2013-06-03	MODERATE	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2013	0.5954482543017461	0	0.5140827305922699	0_SE575340-113000
0.373622312	0	57.92_11.59	0.8		2013-07-01	HIGH	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2013	1.0	1	1.0	1_SE575340-113000
0.3655307017	0	57.92_11.59	0.8		2013-08-06	HIGH	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2013	1.0	2	1.0	2_SE575340-113000
2.6403392163	0	57.92_11.59	0.8		2014-06-03	MODERATE	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	0.43307028566086125	3	0.3029913713591196	3_SE575340-113000
0.3506333725	0	57.92_11.59	0.8		2014-07-01	HIGH	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	1.0	4	1.0	4_SE575340-113000
1.1342859238	0	57.92_11.59	0.8		2014-08-04	HIGH	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	0.8213876013756475	5	0.7052895422698183	5_SE575340-113000
2.21497459	0	57.92_11.59	0.8		2015-06-09	MODERATE	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	0.4778291986566832	6	0.36117795825368815	6_SE575340-113000
0.305344625	0	57.92_11.59	0.8		2015-07-07	HIGH	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	1.0	7	1.0	7_SE575340-113000
3.773479218	0	57.92_11.59	0.8		2015-08-04	POOR	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	0.3261629810754746	8	0.2120059376990585	8_SE575340-113000
0.6404857423	0	57.92_11.59	0.8		2016-06-06	HIGH	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2016	1.0	9	1.0	9_SE575340-113000
3.557051705	0	57.92_11.59	0.8		2016-07-05	POOR	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2016	0.3460082486400716	10	0.22490536161604657	10_SE575340-113000
2.132277028	0	57.92_11.59	0.8		2016-08-01	MODERATE	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2016	0.4886044389653367	11	0.3751857706549377	11_SE575340-113000
7.7791773099	0	57.92_11.59	0.8		2017-06-06	BAD	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2017	0.15821328936710563	12	0.10283863808861865	12_SE575340-113000
0.6162350651	0	57.92_11.59	0.8		2017-07-04	HIGH	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2017	1.0	13	1.0	13_SE575340-113000
0.1153084928	0	57.92_11.59	0.8		2017-08-01	HIGH	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2017	1.0	14	1.0	14_SE575340-113000
0.87267413209	0	58.34_11.40	0.8		2013-06-04	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2013	0.9495287795068372	0	0.9167224861862813	0_SE582000-112350
0.4167849369	0	58.34_11.40	0.8		2013-07-01	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2013	1.0	1	1.0	1_SE582000-112350
0.0332516501	0	58.34_11.40	0.8		2013-08-06	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2013	1.0	2	1.0	2_SE582000-112350
4.670862734	0	58.34_11.40	0.8		2014-06-04	POOR	SE582000-112350	01n - Västkustens inre kustvatten	2014	0.26349933638816947	3	0.17127456865231014	3_SE582000-112350
0.202711127	0	58.34_11.40	0.8		2014-07-02	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2014	1.0	4	1.0	4_SE582000-112350
0.454707448	0	58.34_11.40	0.8		2014-08-05	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2014	1.0	5	1.0	5_SE582000-112350
0.273302073	0	58.34_11.40	0.8		2015-06-09	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2015	1.0	6	1.0	6_SE582000-112350
0.24581724095000002	0	58.34_11.40	0.8		2015-07-08	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2015	1.0	7	1.0	7_SE582000-112350
1.125856454	0	58.34_11.40	0.8		2015-08-05	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2015	0.8245879754045449	8	0.7105701594174989	8_SE582000-112350
0.7485261505	0	58.34_11.40	0.8		2016-06-07	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2016	1.0	9	1.0	9_SE582000-112350
0.4002843908	0	58.34_11.40	0.8		2016-07-05	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2016	1.0	10	1.0	10_SE582000-112350
0.4161834988	0	58.34_11.40	0.8		2016-08-02	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2016	1.0	11	1.0	11_SE582000-112350
2.2390604443	0	58.34_11.40	0.8		2017-06-07	MODERATE	SE582000-112350	01n - Västkustens inre kustvatten	2017	0.4748405550869368	12	0.35729272161301784	12_SE582000-112350
0.1139154054	0	58.34_11.40	0.8		2017-07-04	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2017	1.0	13	1.0	13_SE582000-112350
0.0524097006	0	58.34_11.40	0.8		2017-08-02	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2017	1.0	14	1.0	14_SE582000-112350
0.1676725979	0	58.23_11.58	1.35		2013-06-03	HIGH	SE581260-113220	02 - Västkustens fjordar	2013	1.0	0	1.0	0_SE581260-113220
1.135890477	0	58.23_11.58	1.35		2013-07-02	HIGH	SE581260-113220	02 - Västkustens fjordar	2013	1.0	1	1.0	1_SE581260-113220
0.204596009	0	58.23_11.58	1.35		2013-08-07	HIGH	SE581260-113220	02 - Västkustens fjordar	2013	1.0	2	1.0	2_SE581260-113220
2.4547362712	0	58.23_11.58	1.35		2014-06-03	GOOD	SE581260-113220	02 - Västkustens fjordar	2014	0.6869193445726051	3	0.5499572462584958	3_SE581260-113220
2.50200950763	0	58.23_11.58	1.35		2014-07-01	GOOD	SE581260-113220	02 - Västkustens fjordar	2014	0.6778837347524788	4	0.5395662949653506	4_SE581260-113220
0.433275715	0	58.23_11.58	1.35		2014-08-04	HIGH	SE581260-113220	02 - Västkustens fjordar	2014	1.0	5	1.0	5_SE581260-113220
0.379528948	0	58.23_11.58	1.35		2015-06-10	HIGH	SE581260-113220	02 - Västkustens fjordar	2015	1.0	6	1.0	6_SE581260-113220
0.534899661	0	58.23_11.58	1.35		2015-07-07	HIGH	SE581260-113220	02 - Västkustens fjordar	2015	1.0	7	1.0	7_SE581260-113220
0.5634562751	0	58.23_11.58	1.35		2015-08-04	HIGH	SE581260-113220	02 - Västkustens fjordar	2015	1.0	8	1.0	8_SE581260-113220
0.57245309199	0	58.23_11.58	1.35		2016-06-06	HIGH	SE581260-113220	02 - Västkustens fjordar	2016	1.0	9	1.0	9_SE581260-113220
0.3501347472	0	58.23_11.58	1.35		2016-07-04	HIGH	SE581260-113220	02 - Västkustens fjordar	2016	1.0	10	1.0	10_SE581260-113220
0.3182131133	0	58.23_11.58	1.35		2016-08-01	HIGH	SE581260-113220	02 - Västkustens fjordar	2016	1.0	11	1.0	11_SE581260-113220
1.1979381193	0	58.23_11.58	1.35		2017-06-06	HIGH	SE581260-113220	02 - Västkustens fjordar	2017	1.0	12	1.0	12_SE581260-113220
1.421540771	0	58.23_11.58	1.35		2017-07-03	HIGH	SE581260-113220	02 - Västkustens fjordar	2017	0.9685461136344714	13	0.9496737818151542	13_SE581260-113220
0.07818978	0	58.23_11.58	1.35		2017-08-01	HIGH	SE581260-113220	02 - Västkustens fjordar	2017	1.0	14	1.0	14_SE581260-113220
0.55499826	0	57.67_11.69	0.9		2013-06-02	HIGH	SE574000-114230	01s - Västkustens inre kustvatten	2013	1.0	0	1.0	0_SE574000-114230
0.250921078795	0	57.67_11.69	0.9		2013-07-01	HIGH	SE574000-114230	01s - Västkustens inre kustvatten	2013	1.0	1	1.0	1_SE574000-114230
0.35922472	0	57.67_11.69	0.9		2013-08-06	HIGH	SE574000-114230	01s - Västkustens inre kustvatten	2013	1.0	2	1.0	2_SE574000-114230
2.445664077	0	57.67_11.69	0.9		2014-06-03	MODERATE	SE574000-114230	01s - Västkustens inre kustvatten	2014	0.4753832376446132	3	0.3679982089379972	3_SE574000-114230
0.289322774	0	57.67_11.69	0.9		2014-07-01	HIGH	SE574000-114230	01s - Västkustens inre kustvatten	2014	1.0	4	1.0	4_SE574000-114230
0.39884691	0	57.67_11.69	0.9		2014-08-04	HIGH	SE574000-114230	01s - Västkustens inre kustvatten	2014	1.0	5	1.0	5_SE574000-114230
1.119955653	0	57.67_11.69	0.9		2015-06-09	HIGH	SE574000-114230	01s - Västkustens inre kustvatten	2015	0.87329241785324	6	0.8036032476725219	6_SE574000-114230
0.736599236	0	57.67_11.69	0.9		2015-07-07	HIGH	SE574000-114230	01s - Västkustens inre kustvatten	2015	1.0	7	1.0	7_SE574000-114230
0.621076003	0	57.67_11.69	0.9		2015-08-03	HIGH	SE574000-114230	01s - Västkustens inre kustvatten	2015	1.0	8	1.0	8_SE574000-114230
0.7100280275	0	57.67_11.69	0.9		2016-06-06	HIGH	SE574000-114230	01s - Västkustens inre kustvatten	2016	1.0	9	1.0	9_SE574000-114230
5.551542068	0	57.67_11.69	0.9		2016-07-04	POOR	SE574000-114230	01s - Västkustens inre kustvatten	2016	0.23402633524053346	10	0.16211711790634675	10_SE574000-114230
1.832851163	0	57.67_11.69	0.9		2016-08-01	MODERATE	SE574000-114230	01s - Västkustens inre kustvatten	2016	0.5700294114976604	11	0.4910382349469585	11_SE574000-114230
4.219581301	0	57.67_11.69	0.9		2017-06-06	POOR	SE574000-114230	01s - Västkustens inre kustvatten	2017	0.3127558530280312	12	0.21329130446822028	12_SE574000-114230
0.57266141763	0	57.67_11.69	0.9		2017-07-03	HIGH	SE574000-114230	01s - Västkustens inre kustvatten	2017	1.0	13	1.0	13_SE574000-114230
0.415371095	0	57.67_11.69	0.9		2017-08-01	HIGH	SE574000-114230	01s - Västkustens inre kustvatten	2017	1.0	14	1.0	14_SE574000-114230
0.650893863	0	58.87_11.10	0.8		2013-06-04	HIGH	SE585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	2013	1.0	0	1.0	0_SE585100-110600
0.35201508668	0	58.87_11.10	0.8		2013-07-02	HIGH	SE585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	2013	1.0	1	1.0	1_SE585100-110600
0.044511907	0	58.87_11.10	0.8		2013-08-06	HIGH	SE585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	2013	1.0	2	1.0	2_SE585100-110600
8.066812784	0	58.87_11.10	0.8		2014-06-03	BAD	SE585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	2014	0.15257193438409553	3	0.09917175734966209	3_SE585100-110600
0.330231996	0	58.87_11.10	0.8		2014-07-01	HIGH	SE585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	2014	1.0	4	1.0	4_SE585100-110600
0.256883191	0	58.87_11.10	0.8		2014-08-05	HIGH	SE585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	2014	1.0	5	1.0	5_SE585100-110600
1.1846111931	0	58.87_11.10	0.8		2015-06-09	HIGH	SE585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	2015	0.8032285241388888	6	0.6753270648291665	6_SE585100-110600
0.2573942396	0	58.87_11.10	0.8		2015-07-07	HIGH	SE585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	2015	1.0	7	1.0	7_SE585100-110600
0.706651392	0	58.87_11.10	0.8		2015-08-04	HIGH	SE585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	2015	1.0	8	1.0	8_SE585100-110600
0.6418193137	0	58.87_11.10	0.8		2016-06-07	HIGH	SE585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	2016	1.0	9	1.0	9_SE585100-110600
2.126126027	0	58.87_11.10	0.8		2016-07-05	MODERATE	SE585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	2016	0.48943938767963513	10	0.37627120398352565	10_SE585100-110600
0.4118053816	0	58.87_11.10	0.8		2016-08-02	HIGH	SE585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	2016	1.0	11	1.0	11_SE585100-110600
1.62319309	0	58.87_11.10	0.8		2017-06-07	MODERATE	SE585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	2017	0.5791197850556494	12	0.4928557205723443	12_SE585100-110600
0.336276372	0	58.87_11.10	0.8		2017-07-04	HIGH	SE585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	2017	1.0	13	1.0	13_SE585100-110600
0.3735128859	0	58.87_11.10	0.8		2017-08-01	HIGH	SE585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	2017	1.0	14	1.0	14_SE585100-110600
0.3564648525	0	57.30_11.99	0.5		2013-06-02	HIGH	SE570000-120701	04 - Västkustens yttre kustvatten. Kattegatt	2013	1.0	0	1.0	0_SE570000-120701
1.048738754	0	57.30_11.99	0.5		2013-06-30	GOOD	SE570000-120701	04 - Västkustens yttre kustvatten. Kattegatt	2013	0.6243301433988271	1	0.47676315773870986	1_SE570000-120701
0.1281268919	0	57.30_11.99	0.5		2013-08-05	HIGH	SE570000-120701	04 - Västkustens yttre kustvatten. Kattegatt	2013	1.0	2	1.0	2_SE570000-120701
5.505913711	0	57.30_11.99	0.5		2014-06-02	POOR	SE570000-120701	04 - Västkustens yttre kustvatten. Kattegatt	2014	0.21544492658115533	3	0.09081144860680873	3_SE570000-120701
0.3443446601	0	57.30_11.99	0.5		2014-06-30	HIGH	SE570000-120701	04 - Västkustens yttre kustvatten. Kattegatt	2014	1.0	4	1.0	4_SE570000-120701
0.8307507919	0	57.30_11.99	0.5		2014-08-06	GOOD	SE570000-120701	04 - Västkustens yttre kustvatten. Kattegatt	2014	0.738059282010166	5	0.6018652102111827	5_SE570000-120701
2.2295990656	0	57.30_11.99	0.5		2015-06-09	MODERATE	SE570000-120701	04 - Västkustens yttre kustvatten. Kattegatt	2015	0.40370049201432145	6	0.22425556581646963	6_SE570000-120701
0.352647661	0	57.30_11.99	0.5		2015-07-05	HIGH	SE570000-120701	04 - Västkustens yttre kustvatten. Kattegatt	2015	1.0	7	1.0	7_SE570000-120701
0.3006040899	0	57.30_11.99	0.5		2015-08-03	HIGH	SE570000-120701	04 - Västkustens yttre kustvatten. Kattegatt	2015	1.0	8	1.0	8_SE570000-120701
0.9654242467	0	57.30_11.99	0.5		2015-08-31	GOOD	SE570000-120701	04 - Västkustens yttre kustvatten. Kattegatt	2015	0.6617336595887937	9	0.5179070255476731	9_SE570000-120701
0.765496487	0	57.30_11.99	0.5		2016-06-01	GOOD	SE570000-120701	04 - Västkustens yttre kustvatten. Kattegatt	2016	0.7847007833136238	10	0.6531708616449863	10_SE570000-120701
0.2476444525	0	57.30_11.99	0.5		2016-07-06	HIGH	SE570000-120701	04 - Västkustens yttre kustvatten. Kattegatt	2016	1.0	11	1.0	11_SE570000-120701
0.0920873513	0	57.30_11.99	0.5		2016-08-03	HIGH	SE570000-120701	04 - Västkustens yttre kustvatten. Kattegatt	2016	1.0	12	1.0	12_SE570000-120701
0.50348591	0	59.41_18.00			2014-06-17	BAD	SE659024-162417	24 - Stockholms inre skärgård och Hallsfjärden	2014		0		0_SE659024-162417
1.28544347	0	59.41_18.00			2014-07-15	BAD	SE659024-162417	24 - Stockholms inre skärgård och Hallsfjärden	2014		1		1_SE659024-162417
1.78687863	0	59.41_18.00			2014-08-15	BAD	SE659024-162417	24 - Stockholms inre skärgård och Hallsfjärden	2014		2		2_SE659024-162417
0.537880558	0	59.41_18.00			2015-06-15	BAD	SE659024-162417	24 - Stockholms inre skärgård och Hallsfjärden	2015		3		3_SE659024-162417
1.473810387	0	59.41_18.00			2015-07-21	BAD	SE659024-162417	24 - Stockholms inre skärgård och Hallsfjärden	2015		4		4_SE659024-162417
0.714392374	0	59.41_18.00			2015-08-13	BAD	SE659024-162417	24 - Stockholms inre skärgård och Hallsfjärden	2015		5		5_SE659024-162417
1.545743352	0	59.41_18.00			2016-06-15	BAD	SE659024-162417	24 - Stockholms inre skärgård och Hallsfjärden	2016		6		6_SE659024-162417
5.2656476095	0	59.41_18.00			2016-07-13	BAD	SE659024-162417	24 - Stockholms inre skärgård och Hallsfjärden	2016		7		7_SE659024-162417
7.374573654	0	59.41_18.00			2016-08-15	BAD	SE659024-162417	24 - Stockholms inre skärgård och Hallsfjärden	2016		8		8_SE659024-162417
2.8713279	0	59.41_18.00			2017-06-14	BAD	SE659024-162417	24 - Stockholms inre skärgård och Hallsfjärden	2017		9		9_SE659024-162417
0.22729	0	59.41_18.00			2017-07-12	BAD	SE659024-162417	24 - Stockholms inre skärgård och Hallsfjärden	2017		10		10_SE659024-162417
3.56879	0	59.41_18.00			2017-08-17	BAD	SE659024-162417	24 - Stockholms inre skärgård och Hallsfjärden	2017		11		11_SE659024-162417
0.7631416536	0	58.64_16.39			2013-06-17	BAD	SE583926-161744	13 - Östergötlands inre kustvatten	2013		0		0_SE583926-161744
0.34197444781	0	58.64_16.39			2013-07-09	BAD	SE583926-161744	13 - Östergötlands inre kustvatten	2013		1		1_SE583926-161744
0.9069426701	0	58.64_16.39			2013-08-12	BAD	SE583926-161744	13 - Östergötlands inre kustvatten	2013		2		2_SE583926-161744
0.36229120694	0	58.39_16.73			2013-06-19	BAD	SE582460-164500	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	2013		0		0_SE582460-164500
0.70730823322	0	58.39_16.73			2013-07-11	BAD	SE582460-164500	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	2013		1		1_SE582460-164500
0.43486457515	0	58.39_16.73			2013-08-13	BAD	SE582460-164500	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	2013		2		2_SE582460-164500
0.43359032604	0	58.00_16.67			2013-06-19	BAD	SE580000-164060	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	2013		0		0_SE580000-164060
0.33255845	0	58.00_16.67			2013-07-11	BAD	SE580000-164060	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	2013		1		1_SE580000-164060
0.39961199824	0	58.00_16.67			2013-08-14	BAD	SE580000-164060	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	2013		2		2_SE580000-164060
0.805154779	0	60.53_17.66	0.21		2013-08-20	MODERATE	SE603190-174000	16 - Södra Bottenhavet. Inre kustvatten	2013	0.41982801612714166	0	0.2608194169334987	0_SE603190-174000
0.3854660793	0	60.53_17.66	0.21		2014-08-19	GOOD	SE603190-174000	16 - Södra Bottenhavet. Inre kustvatten	2014	0.6902809704858287	1	0.5447950190101202	1_SE603190-174000
0.8340414717	0	60.53_17.66	0.21		2015-08-21	MODERATE	SE603190-174000	16 - Södra Bottenhavet. Inre kustvatten	2015	0.4112248007363856	2	0.2517860407732049	2_SE603190-174000
1.0917856794	0	60.53_17.66	0.21		2016-08-25	POOR	SE603190-174000	16 - Södra Bottenhavet. Inre kustvatten	2016	0.34043180356080427	3	0.19234544284864338	3_SE603190-174000
27.19521094	0	59.74_18.90			2014-08-09	BAD	SE594670-185500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014		0		0_SE594670-185500
2.331220838	0	59.76_18.75			2014-08-09	BAD	SE594670-185500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014		1		1_SE594670-185500
2.049350554	0	59.77_18.81			2014-08-09	BAD	SE594670-185500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014		2		2_SE594670-185500
2.057406012	0	59.78_18.95			2014-08-09	BAD	SE594670-185500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014		3		3_SE594670-185500
9.886727285	0	59.74_18.90			2015-08-24	BAD	SE594670-185500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015		4		4_SE594670-185500
1.1350643	0	59.76_18.75			2015-08-24	BAD	SE594670-185500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015		5		5_SE594670-185500
0.962804844	0	59.77_18.81			2015-08-24	BAD	SE594670-185500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015		6		6_SE594670-185500
1.856988352	0	59.78_18.95			2015-08-24	BAD	SE594670-185500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015		7		7_SE594670-185500
0.752719163	0	59.79_19.03			2014-08-09	BAD	SE594800-190220	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014		0		0_SE594800-190220
2.1110023129	0	59.79_19.03			2015-08-24	BAD	SE594800-190220	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015		1		1_SE594800-190220
0.753868141	0	60.14_18.64	0.21		2014-08-20	MODERATE	SE601000-183510	16 - Södra Bottenhavet. Inre kustvatten	2014	0.43672695601702427	0	0.2785633038178755	0_SE601000-183510
0.8984236229	0	60.14_18.64	0.21		2015-08-24	POOR	SE601000-183510	16 - Södra Bottenhavet. Inre kustvatten	2015	0.39217842597758346	1	0.23374274078206675	1_SE601000-183510
2.390460272	0	59.98_18.81	0.21		2014-08-20	POOR	SE600565-184600	16 - Södra Bottenhavet. Inre kustvatten	2014	0.20981148822037402	0	0.0878491905762992	0_SE600565-184600
2.531469614	0	59.98_18.81	0.21		2015-08-24	POOR	SE600565-184600	16 - Södra Bottenhavet. Inre kustvatten	2015	0.2036947070382651	1	0.08295576563061206	1_SE600565-184600
