YEAR	local_EQR	PTOT	SALT	DATE_count	VISS_EU_CD	WATER_TYPE_AREA	PHOS	global_EQR	STATUS	index_column
2013	0.7625403962857352	0.4383333333333333	4.133333333333334	3	SE583926-161744	13 - Östergötlands inre kustvatten	0.15333333333333332	0.637567327142892	GOOD	(0, 'SE583926-161744')
2014	0.44902722041521637	0.7533333333333334	4.733333333333333	3	SE583926-161744	13 - Östergötlands inre kustvatten	0.4822222222222223	0.2989191337946849	POOR	(1, 'SE583926-161744')
2015	0.5076789638755387	0.6166666666666667	5.366666666666667	3	SE583926-161744	13 - Östergötlands inre kustvatten	0.3955555555555555	0.36408773763948743	POOR	(2, 'SE583926-161744')
2016	0.4171190186791594	0.8136666666666666	5.666666666666667	3	SE583926-161744	13 - Östergötlands inre kustvatten	0.5374444444444445	0.26346557631017714	POOR	(3, 'SE583926-161744')
2013	0.6980323432668544	0.43333333333333335	5.766666666666667	3	SE583000-165600	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.09666666666666668	0.5580323432668544	MODERATE	(0, 'SE583000-165600')
2014	0.5482879850397383	0.581111111111111	5.666666666666667	3	SE583000-165600	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.3155555555555556	0.4082879850397383	MODERATE	(1, 'SE583000-165600')
2015	0.40679250479373485	0.7744444444444444	6.133333333333333	3	SE583000-165600	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.45555555555555555	0.25199167199303873	POOR	(2, 'SE583000-165600')
2016	0.45328292084348143	0.6631111111111112	6.166666666666667	3	SE583000-165600	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.36122222222222217	0.30364768982609047	POOR	(3, 'SE583000-165600')
2013	0.45233556012332987	0.6975	6.5	2	SE560940-151740	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.155	0.30863007073332926	POOR	(0, 'SE560940-151740')
2014	0.3554175293305729	0.875	7.25	2	SE560940-151740	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.3425	0.19745418296142941	BAD	(1, 'SE560940-151740')
2015	0.3874759982757946	0.7999999999999999	7.25	2	SE560940-151740	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.35250000000000004	0.23232470385387602	POOR	(2, 'SE560940-151740')
2016	0.35836564171123	0.8675	7.654999999999999	2	SE560940-151740	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.35	0.19909202317290556	BAD	(3, 'SE560940-151740')
2013	0.27469211514392994	1.2133333333333332	7.233333333333334	3	SE560500-154880	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.5366666666666666	0.15260673063551666	BAD	(0, 'SE560500-154880')
2014	0.3303027718550107	1.0233333333333332	7.233333333333333	3	SE560500-154880	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.38666666666666666	0.18350153991945042	BAD	(1, 'SE560500-154880')
2015	0.31690768146582105	0.9866666666666667	7.133333333333333	3	SE560500-154880	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.37999999999999995	0.17605982303656728	BAD	(2, 'SE560500-154880')
2016	0.3250891986790911	1.0033333333333332	7.973333333333333	3	SE560500-154880	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.3566666666666667	0.18060511037727284	BAD	(3, 'SE560500-154880')
2013	0.3545543318178908	0.8875	6.975	2	SE560810-153980	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.26	0.19697462878771713	BAD	(0, 'SE560810-153980')
2014	0.28678093645484953	1.11	7.15	2	SE560810-153980	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.2925	0.15932274247491643	BAD	(1, 'SE560810-153980')
2015	0.37039190353143847	0.8350000000000001	7.300000000000001	2	SE560810-153980	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.2325	0.21222576886051586	POOR	(2, 'SE560810-153980')
2016	0.35138105796642394	0.8975	7.7	2	SE560810-153980	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.22249999999999998	0.19521169887023554	BAD	(3, 'SE560810-153980')
2013	0.39169615475347963	0.7975000000000001	6.825	2	SE560780-153500	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.1825	0.2372895938276231	POOR	(0, 'SE560780-153500')
2014	0.29338021978021983	1.08	7.175	2	SE560780-153500	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.2625	0.16298901098901103	BAD	(1, 'SE560780-153500')
2015	0.36352941176470593	0.85	7.425	2	SE560780-153500	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.3175	0.20415224913494817	POOR	(2, 'SE560780-153500')
2016	0.34880863039399634	0.9025	7.745	2	SE560780-153500	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.2975	0.19378257244110908	BAD	(3, 'SE560780-153500')
2013	0.25351393188854493	1.325	7.725	2	SE560795-154730	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.31000000000000005	0.14084107327141387	BAD	(0, 'SE560795-154730')
2014	0.3071744868035191	1.0150000000000001	6.975	2	SE560795-154730	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.3025	0.17065249266862173	BAD	(1, 'SE560795-154730')
2015	0.26598901098901107	1.1749999999999998	7.325	2	SE560795-154730	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.32999999999999996	0.14777167277167283	BAD	(2, 'SE560795-154730')
2016	0.2811618206355049	1.1124999999999998	7.79	2	SE560795-154730	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.395	0.1562010114641694	BAD	(3, 'SE560795-154730')
2013	0.4058319174241781	0.7675000000000001	7.225	2	SE560775-153055	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.2125	0.2539199028519743	POOR	(0, 'SE560775-153055')
2014	0.28402638190954776	1.0975	7.3	2	SE560775-153055	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.2875	0.15779243439419322	BAD	(1, 'SE560775-153055')
2015	0.3531428571428572	0.875	7.550000000000001	2	SE560775-153055	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.39249999999999996	0.19619047619047625	BAD	(2, 'SE560775-153055')
2016	0.30961309523809527	1.01	7.7	2	SE560775-153055	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.38	0.17200727513227518	BAD	(3, 'SE560775-153055')
2013	0.5395156482861401	0.5800000000000001	7.0	2	SE560700-155801	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	0.14500000000000002	0.40906252217727623	MODERATE	(0, 'SE560700-155801')
2014	0.39508578431372554	0.7825	7.475	2	SE560700-155801	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	0.325	0.24127739331026538	POOR	(1, 'SE560700-155801')
2015	0.3919084888621313	0.79	7.275	2	SE560700-155801	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	0.38249999999999995	0.23753939866133097	POOR	(2, 'SE560700-155801')
2016	0.34429236499068905	0.8975	7.745	2	SE560700-155801	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	0.39	0.19127353610593836	BAD	(3, 'SE560700-155801')
2013	0.4618958005478813	0.6844444444444444	5.533333333333334	3	SE582460-164500	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	0.2911111111111111	0.31321755616431257	POOR	(0, 'SE582460-164500')
2014	0.4047904619180591	0.7644444444444445	5.7	3	SE582460-164500	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	0.4144444444444444	0.24976717990895458	POOR	(1, 'SE582460-164500')
2015	0.32981064936142723	0.9377777777777778	5.433333333333334	3	SE582460-164500	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	0.5122222222222222	0.18322813853412626	BAD	(2, 'SE582460-164500')
2016	0.31191071322839925	1.0143333333333333	6.177777777777777	3	SE582460-164500	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	0.6287777777777778	0.17328372957133295	BAD	(3, 'SE582460-164500')
2013	0.7788061795961067	0.39222222222222225	6.166666666666667	3	SE581520-165000	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	0.15888888888888889	0.6646769659935111	GOOD	(0, 'SE581520-165000')
2014	0.5868311428978953	0.5211111111111112	6.2	3	SE581520-165000	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	0.2677777777777777	0.4468311428978953	MODERATE	(1, 'SE581520-165000')
2015	0.42207753805419695	0.7277777777777777	6.333333333333333	3	SE581520-165000	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	0.3888888888888889	0.26897504228244107	POOR	(2, 'SE581520-165000')
2016	0.5082007758355168	0.602	6.377777777777777	3	SE581520-165000	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	0.3544444444444445	0.3646675287061298	POOR	(3, 'SE581520-165000')
2013	0.4868162962962963	0.65	6.475	2	SE560825-144215	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.1975	0.34919564270152503	POOR	(0, 'SE560825-144215')
2014	0.3893291853004084	0.81	7.375	2	SE560825-144215	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.33	0.23450492388283342	POOR	(1, 'SE560825-144215')
2015	0.35115897237782506	0.8825	7.5	2	SE560825-144215	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.47250000000000003	0.19508831798768062	BAD	(2, 'SE560825-144215')
2016	0.33291850315443783	0.935	7.880000000000001	2	SE560825-144215	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.35250000000000004	0.1849547239746877	BAD	(3, 'SE560825-144215')
2013	0.6213132927742903	0.5083333333333333	6.983333333333333	3	SE621688-144133	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	0.17	0.4869650407374193	MODERATE	(0, 'SE621688-144133')
2014	0.4044952156232909	0.7733333333333333	7.316666666666666	3	SE621688-144133	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	0.23833333333333337	0.2523473124979893	POOR	(1, 'SE621688-144133')
2015	0.36138859144847174	0.8566666666666666	7.383333333333333	3	SE621688-144133	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	0.4283333333333333	0.20163363699820208	POOR	(2, 'SE621688-144133')
2016	0.35858847162578905	0.87	7.52	3	SE621688-144133	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	0.3566666666666667	0.19921581756988282	BAD	(3, 'SE621688-144133')
2013	0.26142572590592394	1.2475	6.625	2	SE560900-145280	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.47	0.14523651439217997	BAD	(0, 'SE560900-145280')
2014	0.2760152043078873	1.41	7.2749999999999995	2	SE560900-145280	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.44	0.1533417801710485	BAD	(1, 'SE560900-145280')
2015	0.2870920634920635	1.0975000000000001	7.475	2	SE560900-145280	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.49	0.15949559082892417	BAD	(2, 'SE560900-145280')
2016	0.31119072074554704	1.005	7.835	2	SE560900-145280	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.405	0.17288373374752616	BAD	(3, 'SE560900-145280')
2013	0.2683818657367045	1.2375	6.949999999999999	2	SE560205-143545	07 - Skånes kustvatten	0.49000000000000005	0.1491010365203914	BAD	(0, 'SE560205-143545')
2014	0.1936666666666667	1.7999999999999998	7.375	2	SE560205-143545	07 - Skånes kustvatten	0.7875	0.10759259259259263	BAD	(1, 'SE560205-143545')
2015	0.18239583333333337	1.7	7.65	2	SE560205-143545	07 - Skånes kustvatten	0.8825	0.10133101851851854	BAD	(2, 'SE560205-143545')
2016	0.1409227272727273	2.2575	7.834999999999999	2	SE560205-143545	07 - Skånes kustvatten	1.0675	0.07829040404040406	BAD	(3, 'SE560205-143545')
2013	0.6213897668129	0.4877777777777778	6.233333333333333	3	SE581000-164020	13 - Östergötlands inre kustvatten	0.19444444444444445	0.4813897668129	MODERATE	(0, 'SE581000-164020')
2014	0.5491378263509412	0.5766666666666667	6.400000000000001	3	SE581000-164020	13 - Östergötlands inre kustvatten	0.2777777777777778	0.4091378263509412	MODERATE	(1, 'SE581000-164020')
2015	0.44724726987971625	0.6977777777777777	6.2	3	SE581000-164020	13 - Östergötlands inre kustvatten	0.31	0.2969414109774625	POOR	(2, 'SE581000-164020')
2016	0.4057835899235019	0.7417777777777778	6.7	3	SE581000-164020	13 - Östergötlands inre kustvatten	0.42311111111111116	0.25087065547055765	POOR	(3, 'SE581000-164020')
2013	0.6069173681249467	0.5066666666666667	6.266666666666667	3	SE580585-164720	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	0.25666666666666665	0.46691736812494666	MODERATE	(0, 'SE580585-164720')
2014	0.389843380500097	0.7977777777777777	6.266666666666666	3	SE580585-164720	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	0.40444444444444444	0.23315931166677445	POOR	(1, 'SE580585-164720')
2015	0.3860900758284942	0.7800000000000001	6.566666666666666	3	SE580585-164720	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	0.3855555555555556	0.22898897314277133	POOR	(2, 'SE580585-164720')
2016	0.4789926168700105	0.6344444444444445	6.411111111111111	3	SE580585-164720	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	0.3974444444444445	0.3322140187444561	POOR	(3, 'SE580585-164720')
2013	0.6877596661071288	0.44333333333333336	6.266666666666667	3	SE580735-165296	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	0.15777777777777777	0.5477596661071288	MODERATE	(0, 'SE580735-165296')
2014	0.5305004950347466	0.5855555555555556	6.2	3	SE580735-165296	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	0.28	0.38944499448305175	POOR	(1, 'SE580735-165296')
2015	0.4615426286203978	0.68	6.466666666666666	3	SE580735-165296	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	0.3644444444444444	0.3128251429115531	POOR	(2, 'SE580735-165296')
2016	0.4646000459885573	0.6629999999999999	6.388888888888889	3	SE580735-165296	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	0.37544444444444447	0.31622227332061925	POOR	(3, 'SE580735-165296')
2013	0.5028843149445626	0.6122222222222222	5.833333333333333	3	SE580000-164060	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	0.17833333333333334	0.35876034993840294	POOR	(0, 'SE580000-164060')
2014	0.3881450031286879	0.7955555555555556	6.166666666666667	3	SE580000-164060	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	0.5	0.2312722256985421	POOR	(1, 'SE580000-164060')
2015	0.38794369266781126	0.7955555555555556	5.966666666666666	3	SE580000-164060	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	0.34777777777777774	0.2310485474086792	POOR	(2, 'SE580000-164060')
2016	0.4506561038318204	0.6702222222222223	6.522222222222222	3	SE580000-164060	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	0.3875555555555556	0.30072900425757826	POOR	(3, 'SE580000-164060')
2013	0.6413951311425908	0.49187499999999995	6.875	4	SE554800-142001	07 - Skånes kustvatten	0.12062500000000001	0.5060906010881818	MODERATE	(0, 'SE554800-142001')
2014	0.4705388373458604	0.6620000000000001	7.390000000000001	5	SE554800-142001	07 - Skånes kustvatten	0.238	0.33004569099512987	POOR	(1, 'SE554800-142001')
2015	0.3900894300188873	0.7929999999999999	7.62	5	SE554800-142001	07 - Skånes kustvatten	0.421	0.23539932943398506	POOR	(2, 'SE554800-142001')
2016	0.4294855108067199	0.7529999999999999	7.664	5	SE554800-142001	07 - Skånes kustvatten	0.24500000000000002	0.2817476597726116	POOR	(3, 'SE554800-142001')
2013	0.6012511363636366	0.42000000000000004	4.9350000000000005	2	SE602400-183190	16 - Södra Bottenhavet. Inre kustvatten	0.01	0.48690584415584437	MODERATE	(0, 'SE602400-183190')
2014	0.645959129861569	0.39	5.035	2	SE602400-183190	16 - Södra Bottenhavet. Inre kustvatten	0.01	0.5294848855824468	MODERATE	(1, 'SE602400-183190')
2015	0.5696625000000001	0.45	4.8925	2	SE602400-183190	16 - Södra Bottenhavet. Inre kustvatten	0.02	0.45682142857142866	MODERATE	(2, 'SE602400-183190')
2016	0.6106034188034188	0.42000000000000004	4.835	2	SE602400-183190	16 - Södra Bottenhavet. Inre kustvatten	0.016	0.4958127798127799	MODERATE	(3, 'SE602400-183190')
2013	0.6435098684210527	0.39	4.9745	2	SE603870-181301	17 - Södra Bottenhavet. Yttre kustvatten	0.01	0.5271522556390978	MODERATE	(0, 'SE603870-181301')
2014	0.6452579365079365	0.39	5.11	2	SE603870-181301	17 - Södra Bottenhavet. Yttre kustvatten	0.015	0.528817082388511	MODERATE	(1, 'SE603870-181301')
2015	0.6448766233766234	0.395	4.9595	2	SE603870-181301	17 - Södra Bottenhavet. Yttre kustvatten	0.02	0.5284539270253557	MODERATE	(2, 'SE603870-181301')
2016	0.6375760527969832	0.4	4.8925	2	SE603870-181301	17 - Södra Bottenhavet. Yttre kustvatten	0.018000000000000002	0.5215010026637935	MODERATE	(3, 'SE603870-181301')
2013	0.10110332461860547	3.16	2.6879999999999997	2	SE601300-182880	16 - Södra Bottenhavet. Inre kustvatten	0.125	0.05947254389329733	BAD	(0, 'SE601300-182880')
2014	0.0895440404040404	3.725	3.4699999999999998	2	SE601300-182880	16 - Södra Bottenhavet. Inre kustvatten	0.16	0.05267296494355318	BAD	(1, 'SE601300-182880')
2015	0.07720730857683983	3.8449999999999998	3.4379999999999997	2	SE601300-182880	16 - Södra Bottenhavet. Inre kustvatten	0.135	0.04541606386872931	BAD	(2, 'SE601300-182880')
2016	0.07087640071442552	4.045	3.7815	2	SE601300-182880	16 - Södra Bottenhavet. Inre kustvatten	0.12000000000000001	0.041692000420250314	BAD	(3, 'SE601300-182880')
2013	0.38352054942677916	0.6799999999999999	4.6425	2	SE603190-174000	16 - Södra Bottenhavet. Inre kustvatten	0.03	0.25120064638444606	POOR	(0, 'SE603190-174000')
2014	0.39050923793438763	0.71	4.295	2	SE603190-174000	16 - Södra Bottenhavet. Inre kustvatten	0.0225	0.2594226328639854	POOR	(1, 'SE603190-174000')
2015	0.3094480458527705	0.9375	3.66275	2	SE603190-174000	16 - Södra Bottenhavet. Inre kustvatten	0.035	0.18202826226633562	BAD	(2, 'SE603190-174000')
2016	0.2936525252525253	0.9175	4.354749999999999	2	SE603190-174000	16 - Södra Bottenhavet. Inre kustvatten	0.0315	0.17273677956030897	BAD	(3, 'SE603190-174000')
2013	0.2813751795977012	0.915	4.7735	2	SE601660-183550	16 - Södra Bottenhavet. Inre kustvatten	0.01	0.16551481152805952	BAD	(0, 'SE601660-183550')
2014	0.2615079365079365	0.9750000000000001	4.904999999999999	2	SE601660-183550	16 - Södra Bottenhavet. Inre kustvatten	0.025	0.153828197945845	BAD	(1, 'SE601660-183550')
2015	0.23198655018285255	1.1099999999999999	4.7615	2	SE601660-183550	16 - Södra Bottenhavet. Inre kustvatten	0.035	0.13646267657814856	BAD	(2, 'SE601660-183550')
2016	0.2382917574133021	1.105	4.7364999999999995	2	SE601660-183550	16 - Södra Bottenhavet. Inre kustvatten	0.033	0.14017162200782476	BAD	(3, 'SE601660-183550')
2013	0.47854769230769234	0.65	5.231999999999999	2	SE594100-185690	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.03	0.33171965811965815	POOR	(0, 'SE594100-185690')
2014	0.3561941176470589	0.865	5.41	2	SE594100-185690	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.045	0.19788562091503273	BAD	(1, 'SE594100-185690')
2015	0.44892800420168066	0.69	5.3115000000000006	2	SE594100-185690	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.035	0.29880889355742296	POOR	(2, 'SE594100-185690')
2016	0.4625258378623188	0.665	5.468	2	SE594100-185690	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.09	0.3139175976247987	POOR	(3, 'SE594100-185690')
2013	0.541935773087169	0.5812499999999999	5.000125000000001	2	SE593750-184900	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.03	0.401935773087169	MODERATE	(0, 'SE593750-184900')
2014	0.49107111125015646	0.6325000000000001	5.285	2	SE593750-184900	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.03875	0.34563456805572934	POOR	(1, 'SE593750-184900')
2015	0.4694266521179565	0.66875	5.083500000000001	2	SE593750-184900	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.03	0.32158516901995166	POOR	(2, 'SE593750-184900')
2016	0.4812641394057623	0.64625	5.2940000000000005	2	SE593750-184900	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.09625	0.33473793267306917	POOR	(3, 'SE593750-184900')
2013	0.6345109583333334	0.49	5.247999999999999	2	SE593820-185500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.03	0.49451095833333336	MODERATE	(0, 'SE593820-185500')
2014	0.5469612852664577	0.565	5.365	2	SE593820-185500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.055	0.4069612852664577	MODERATE	(1, 'SE593820-185500')
2015	0.5314675204918033	0.585	5.276	2	SE593820-185500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.035	0.3905194672131148	POOR	(2, 'SE593820-185500')
2016	0.6101250676982592	0.51	5.345000000000001	2	SE593820-185500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.06	0.47012506769825924	MODERATE	(3, 'SE593820-185500')
2013	0.6156370289855073	0.53	4.6845	2	SE593300-183600	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.03	0.4756370289855073	MODERATE	(0, 'SE593300-183600')
2014	0.5435523851331577	0.5900000000000001	5.045	2	SE593300-183600	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.05	0.4035523851331577	MODERATE	(1, 'SE593300-183600')
2015	0.5028937974064105	0.64	4.6365	2	SE593300-183600	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.05	0.35877088600712276	POOR	(2, 'SE593300-183600')
2016	0.49545514705882354	0.635	5.1385000000000005	2	SE593300-183600	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.15000000000000002	0.35050571895424837	POOR	(3, 'SE593300-183600')
2013	0.5057468080357144	0.6699999999999999	3.6475	2	SE592420-182210	24 - Stockholms inre skärgård och Hallsfjärden	0.015	0.3619408978174604	POOR	(0, 'SE592420-182210')
2014	0.5515081967213115	0.61	3.74	2	SE592420-182210	24 - Stockholms inre skärgård och Hallsfjärden	0.025	0.41150819672131145	MODERATE	(1, 'SE592420-182210')
2015	0.5147829910714286	0.6699999999999999	3.29	2	SE592420-182210	24 - Stockholms inre skärgård och Hallsfjärden	0.03	0.37198110119047617	POOR	(2, 'SE592420-182210')
2016	0.43576738486842104	0.7949999999999999	3.9844999999999997	2	SE592420-182210	24 - Stockholms inre skärgård och Hallsfjärden	0.07	0.2841859831871345	POOR	(3, 'SE592420-182210')
2013	0.3650872961774927	0.865	4.952500000000001	2	SE590400-174090	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.07	0.20565255130832524	POOR	(0, 'SE590400-174090')
2014	0.2924647817460318	1.14	5.295	2	SE590400-174090	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.15	0.16248043430335102	BAD	(1, 'SE590400-174090')
2015	0.4038731737012987	0.785	4.885999999999999	2	SE590400-174090	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.065	0.2487479707792208	POOR	(2, 'SE590400-174090')
2016	0.2750193386138614	1.13	5.4425	2	SE590400-174090	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.33	0.15278852145214525	BAD	(3, 'SE590400-174090')
2013	0.43867918540729645	0.78	3.6944999999999997	2	SE590990-174015	24 - Stockholms inre skärgård och Hallsfjärden	0.06	0.28742131711921826	POOR	(0, 'SE590990-174015')
2014	0.2646522609043618	1.33	3.16	2	SE590990-174015	24 - Stockholms inre skärgård och Hallsfjärden	0.2	0.14702903383575655	BAD	(1, 'SE590990-174015')
2015	0.38522007518796997	0.895	3.3005	2	SE590990-174015	24 - Stockholms inre skärgård och Hallsfjärden	0.06	0.2280223057644111	POOR	(2, 'SE590990-174015')
2016	0.18759277491067886	1.8599999999999999	3.899	2	SE590990-174015	24 - Stockholms inre skärgård och Hallsfjärden	0.52	0.10421820828371049	BAD	(3, 'SE590990-174015')
2013	0.3269557249458397	1.12	2.143	2	SE658507-162696	24 - Stockholms inre skärgård och Hallsfjärden	0.035	0.1816420694143554	BAD	(0, 'SE658507-162696')
2014	0.33448689060144077	1.105	2.2800000000000002	2	SE658507-162696	24 - Stockholms inre skärgård och Hallsfjärden	0.11	0.1858260503341338	BAD	(1, 'SE658507-162696')
2015	0.405582428875799	0.9	2.385	2	SE658507-162696	24 - Stockholms inre skärgård och Hallsfjärden	0.04	0.2506471431953322	POOR	(2, 'SE658507-162696')
2016	0.26312186306601204	1.355	2.5995	2	SE658507-162696	24 - Stockholms inre skärgård och Hallsfjärden	0.205	0.14617881281445114	BAD	(3, 'SE658507-162696')
2013	0.4715438217338217	0.64	5.7805	2	SE585200-174000	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.02	0.3239375797042463	POOR	(0, 'SE585200-174000')
2014	0.3039892783505155	0.985	5.92	2	SE585200-174000	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.145	0.16888293241695307	BAD	(1, 'SE585200-174000')
2015	0.3849166666666667	0.775	6.0845	2	SE585200-174000	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.045	0.2276851851851852	POOR	(2, 'SE585200-174000')
2016	0.3160606060606061	0.9450000000000001	6.164	2	SE585200-174000	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.39	0.17558922558922563	BAD	(3, 'SE585200-174000')
2013	0.2915053709455199	1.04	5.881	2	SE585345-174950	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.065	0.16194742830306663	BAD	(0, 'SE585345-174950')
2014	0.2357737054674785	1.3125	6.1475	2	SE585345-174950	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.075	0.13098539192637695	BAD	(1, 'SE585345-174950')
2015	0.2999194847020934	1.0	6.0875	2	SE585345-174950	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.095	0.16662193594560748	BAD	(2, 'SE585345-174950')
2016	0.23610955143801862	1.27	6.214	2	SE585345-174950	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.15	0.13117197302112146	BAD	(3, 'SE585345-174950')
2013	0.4545446618830181	0.6799999999999999	5.451	2	SE590550-174540	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.05	0.3050496243144646	POOR	(0, 'SE590550-174540')
2014	0.3440750915750916	0.875	5.85	2	SE590550-174540	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.08	0.19115282865282868	BAD	(1, 'SE590550-174540')
2015	0.3239104166666667	0.9299999999999999	5.238	2	SE590550-174540	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.055	0.1799502314814815	BAD	(2, 'SE590550-174540')
2016	0.26022615546218486	1.155	5.865500000000001	2	SE590550-174540	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.355	0.1445700863678805	BAD	(3, 'SE590550-174540')
2013	0.32383970166379805	0.94	5.882	2	SE583970-170280	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.2175	0.17991094536877672	BAD	(0, 'SE583970-170280')
2014	0.23591370380247884	1.4100000000000001	6.24	2	SE583970-170280	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.145	0.13106316877915491	BAD	(1, 'SE583970-170280')
2015	0.3263066566940913	0.915	6.504	2	SE583970-170280	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.0675	0.18128147594116184	BAD	(2, 'SE583970-170280')
2016	0.26939691784977554	1.1175000000000002	6.451	2	SE583970-170280	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.35	0.14966495436098642	BAD	(3, 'SE583970-170280')
