YEAR	local_EQR	PHOS	SALT	DATE_count	VISS_EU_CD	WATER_TYPE_AREA	PTOT	global_EQR	STATUS	index_column
2016	0.5229832402234637	0.895	24.37	1	SE581365-112910	02 - Västkustens fjordar	1.2650000000000001	0.47543930929405787	MODERATE	(1, 'SE581365-112910')
2017	0.31858974358974357	1.56	28.46	1	SE581365-112910	02 - Västkustens fjordar		0.23811965811965813	POOR	(2, 'SE581365-112910')
2015	1.5060606060606059	0.33	29.6	1	SE584750-111185	01n - Västkustens inre kustvatten	0.7050000000000001	1.0	HIGH	(0, 'SE584750-111185')
2016	0.8875	0.56	27.325	2	SE584750-111185	01n - Västkustens inre kustvatten	1.025	0.8875	HIGH	(1, 'SE584750-111185')
2017	0.8551261764705882	0.59	28.267500000000002	2	SE584750-111185	01n - Västkustens inre kustvatten	0.60025	0.8551261764705882	HIGH	(2, 'SE584750-111185')
2015	1.328857142857143	0.35	24.1	1	SE584890-110950	01n - Västkustens inre kustvatten	0.91	1.0	HIGH	(0, 'SE584890-110950')
2016	0.9373250991705734	0.53	27.225	2	SE584890-110950	01n - Västkustens inre kustvatten	0.99	0.9373250991705734	HIGH	(1, 'SE584890-110950')
2017	0.9333554954954955	0.5575	24.41	2	SE584890-110950	01n - Västkustens inre kustvatten	1.087	0.9333554954954955	HIGH	(2, 'SE584890-110950')
2015	0.8213666666666667	0.6	26.619999999999997	1	SE582630-113515	02 - Västkustens fjordar	1.275	0.8213666666666667	HIGH	(0, 'SE582630-113515')
2016	0.20567400881057268	1.135	3.04	1	SE582630-113515	02 - Västkustens fjordar	2.125	0.1418441440072915	BAD	(1, 'SE582630-113515')
2017	0.4220497737556561	1.105	24.215	1	SE582630-113515	02 - Västkustens fjordar	1.27	0.3760663650075415	POOR	(2, 'SE582630-113515')
2015	0.9466666666666667	0.525	29.9	1	SE584450-111445	01n - Västkustens inre kustvatten	0.89	0.9466666666666667	HIGH	(0, 'SE584450-111445')
2016	0.8462525589506407	0.575	26.175	2	SE584450-111445	01n - Västkustens inre kustvatten	1.065	0.8462525589506407	HIGH	(1, 'SE584450-111445')
2017	0.7661811111111111	0.7	28.0625	2	SE584450-111445	01n - Västkustens inre kustvatten	0.709	0.7516873015873015	GOOD	(2, 'SE584450-111445')
2015	1.2425	0.4	29.549999999999997	1	SE584670-111300	01n - Västkustens inre kustvatten	0.8	1.0	HIGH	(0, 'SE584670-111300')
2016	0.9043074098798397	0.5475000000000001	26.95	2	SE584670-111300	01n - Västkustens inre kustvatten	0.98	0.9043074098798397	HIGH	(1, 'SE584670-111300')
2017	0.8346953336950624	0.6225	28.884999999999998	2	SE584670-111300	01n - Västkustens inre kustvatten	0.596	0.8346953336950624	HIGH	(2, 'SE584670-111300')
2015	0.8568965517241378	0.5800000000000001	28.365000000000002	1	SE582150-112530	02 - Västkustens fjordar	1.2349999999999999	0.8568965517241378	HIGH	(0, 'SE582150-112530')
2016	0.6152739726027397	0.73	22.65	1	SE582150-112530	02 - Västkustens fjordar	1.29	0.5593399750933998	MODERATE	(1, 'SE582150-112530')
2017	0.497	1.0	31.71	1	SE582150-112530	02 - Västkustens fjordar		0.45181818181818184	MODERATE	(2, 'SE582150-112530')
2015	1.0445744680851066	0.47	26.450000000000003	1	SE585600-110880	01n - Västkustens inre kustvatten	0.8700000000000001	1.0	HIGH	(0, 'SE585600-110880')
2016	0.8811924782143403	0.5349999999999999	25.275	2	SE585600-110880	01n - Västkustens inre kustvatten	1.0225	0.8811924782143403	HIGH	(1, 'SE585600-110880')
2017	0.8081272104332449	0.6225	28.81458333333333	2	SE585600-110880	01n - Västkustens inre kustvatten	0.5626666666666668	0.8081272104332449	HIGH	(2, 'SE585600-110880')
2015	1.3710344827586205	0.36250000000000004	27.599999999999998	1	SE585200-111140	01n - Västkustens inre kustvatten	0.755	1.0	HIGH	(0, 'SE585200-111140')
2016	0.9718136342060101	0.4941666666666667	26.805555555555557	3	SE585200-111140	01n - Västkustens inre kustvatten	0.9633333333333333	0.9718136342060102	HIGH	(1, 'SE585200-111140')
2017	0.9426963993453357	0.5408333333333333	29.89666666666667	2	SE585200-111140	01n - Västkustens inre kustvatten	0.45	0.9426963993453357	HIGH	(2, 'SE585200-111140')
2015	0.740009067357513	0.6433333333333333	25.0975	1	SE583710-111535	01n - Västkustens inre kustvatten	1.3916666666666668	0.71429866765359	GOOD	(0, 'SE583710-111535')
2016	0.8271219017328362	0.5974999999999999	26.751666666666665	2	SE583710-111535	01n - Västkustens inre kustvatten	1.05	0.8271219017328362	HIGH	(1, 'SE583710-111535')
2017	0.7336279049531044	0.6749999999999999	28.701666666666668	2	SE583710-111535	01n - Västkustens inre kustvatten	0.825	0.7051827213615776	GOOD	(2, 'SE583710-111535')
2015	1.2425	0.4	29.78	1	SE582665-111706	01n - Västkustens inre kustvatten	1.135	1.0	HIGH	(0, 'SE582665-111706')
2016	0.7952	0.5974999999999999	28.61	2	SE582665-111706	01n - Västkustens inre kustvatten	1.08	0.7931428571428571	GOOD	(1, 'SE582665-111706')
2017	0.732782590051458	0.7050000000000001	27.935	2	SE582665-111706	01n - Västkustens inre kustvatten		0.7039751286449398	GOOD	(2, 'SE582665-111706')
2015	1.0923076923076924	0.45499999999999996	28.32	1	SE582850-111760	01n - Västkustens inre kustvatten	1.15	1.0	HIGH	(0, 'SE582850-111760')
2016	0.8410203324534493	0.595	27.1	2	SE582850-111760	01n - Västkustens inre kustvatten	1.0750000000000002	0.8410203324534493	HIGH	(1, 'SE582850-111760')
2017	0.6706023020257825	0.7525000000000001	28.595	2	SE582850-111760	01n - Västkustens inre kustvatten	0.63	0.6151461457511178	GOOD	(2, 'SE582850-111760')
2015	1.2271604938271603	0.405	31.345	1	SE584030-111400	01n - Västkustens inre kustvatten	1.03	1.0	HIGH	(0, 'SE584030-111400')
2016	0.8393518518518518	0.585	26.564999999999998	2	SE584030-111400	01n - Västkustens inre kustvatten	1.0675000000000001	0.8393518518518518	HIGH	(1, 'SE584030-111400')
2017	0.7333455586177655	0.71	29.222499999999997	2	SE584030-111400	01n - Västkustens inre kustvatten		0.7047793694539507	GOOD	(2, 'SE584030-111400')
2015	0.9745098039215686	0.51	29.64	1	SE581853-112736	01n - Västkustens inre kustvatten	1.225	0.9745098039215687	HIGH	(0, 'SE581853-112736')
2016	0.7226717557251908	0.6075	24.85	2	SE581853-112736	01n - Västkustens inre kustvatten	1.0775000000000001	0.6895310796074154	GOOD	(1, 'SE581853-112736')
2017	0.7358052608311229	0.6950000000000001	27.869999999999997	2	SE581853-112736	01n - Västkustens inre kustvatten		0.7082932297587469	GOOD	(2, 'SE581853-112736')
2015	0.6808219178082192	0.73	28.33	1	SE582230-112255	01n - Västkustens inre kustvatten	1.445	0.6297455968688845	GOOD	(0, 'SE582230-112255')
2016	0.7107505306122449	0.6799999999999999	25.335	2	SE582230-112255	01n - Västkustens inre kustvatten	1.1425	0.6725007580174927	GOOD	(1, 'SE582230-112255')
2017	0.7134181619478472	0.735	27.4125	2	SE582230-112255	01n - Västkustens inre kustvatten	0.71	0.676311659925496	GOOD	(2, 'SE582230-112255')
2017	0.7592079207920792	0.505	18.34	1	SE573500-115150	01s - Västkustens inre kustvatten	0.54	0.7218583396801218	GOOD	(0, 'SE573500-115150')
2017	0.7896635954135954	0.6174999999999999	24.705	2	SE585990-111125	01n - Västkustens inre kustvatten	0.7330000000000001	0.7852337077337077	GOOD	(0, 'SE585990-111125')
2013	0.5647058823529412	0.7083333333333334	20.4945	1	SE570000-120701	04 - Västkustens yttre kustvatten. Kattegatt	1.0483333333333333	0.49974424552429664	MODERATE	(0, 'SE570000-120701')
2014	0.6832537313432837	0.5583333333333333	18.148333333333337	1	SE570000-120701	04 - Västkustens yttre kustvatten. Kattegatt	0.945	0.6050057405281287	GOOD	(1, 'SE570000-120701')
2015	0.598503740648379	0.6683333333333334	28.47016666666666	1	SE570000-120701	04 - Västkustens yttre kustvatten. Kattegatt	1.17	0.5291336875203295	MODERATE	(2, 'SE570000-120701')
2017	0.7392156862745098	0.51	17.7	1	SE570000-120701	04 - Västkustens yttre kustvatten. Kattegatt	0.9966666666666667	0.6911010558069381	GOOD	(3, 'SE570000-120701')
2016	0.7857213114754098	0.61	25.389999999999997	1	SE582700-110451	03 - Västkustens yttre kustvatten. Skagerrak	1.15	0.7796018735362996	GOOD	(0, 'SE582700-110451')
2013	0.4346289752650177	0.9433333333333334	25.979	1	SE554040-125750	06 - Öresunds kustvatten	0.98	0.3928386336866903	POOR	(0, 'SE554040-125750')
2014	0.4530386740331492	0.905	21.932499999999997	1	SE554040-125750	06 - Öresunds kustvatten	1.1075	0.41133797742012973	MODERATE	(1, 'SE554040-125750')
2015	0.38808090614886726	0.7725	11.522499999999999	1	SE554040-125750	06 - Öresunds kustvatten	1.0725	0.33077454153182306	POOR	(2, 'SE554040-125750')
2016	0.3695518867924528	0.7066666666666667	8.549999999999999	1	SE554040-125750	06 - Öresunds kustvatten	1.12	0.30606918238993713	POOR	(3, 'SE554040-125750')
2017	0.4910346820809248	0.5766666666666667	10.243333333333334	1	SE554040-125750	06 - Öresunds kustvatten	0.9833333333333334	0.44437798441819554	MODERATE	(4, 'SE554040-125750')
2013	0.4392857142857144	0.9333333333333332	25.169333333333338	1	SE554500-125001	06 - Öresunds kustvatten	0.9099999999999999	0.3990476190476192	POOR	(0, 'SE554500-125001')
2014	0.5857142857142857	0.7000000000000001	22.48733333333333	1	SE554500-125001	06 - Öresunds kustvatten	1.0466666666666669	0.5267080745341615	MODERATE	(1, 'SE554500-125001')
2015	0.6340206185567011	0.6466666666666666	21.278000000000002	1	SE554500-125001	06 - Öresunds kustvatten	1.08	0.5687135813536531	MODERATE	(2, 'SE554500-125001')
2016	0.38829764150943397	0.7066666666666667	9.569	1	SE554500-125001	06 - Öresunds kustvatten	1.0533333333333335	0.3310635220125786	POOR	(3, 'SE554500-125001')
2017	0.502859649122807	0.57	10.51	1	SE554500-125001	06 - Öresunds kustvatten	0.9233333333333333	0.4546605644546148	MODERATE	(4, 'SE554500-125001')
2013	0.18704232692016362	1.3483333333333334	5.316666666666667	3	SE575150-162700	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	1.5083333333333335	0.1289947082208025	BAD	(0, 'SE575150-162700')
2014	0.17871578530402066	1.38	5.65	2	SE575150-162700	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	1.71	0.12325226572691082	BAD	(1, 'SE575150-162700')
2015	0.18860892018779346	1.31	5.6850000000000005	2	SE575150-162700	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	1.7149999999999999	0.13007511737089206	BAD	(2, 'SE575150-162700')
2016	0.1956242708932821	1.27	5.95	2	SE575150-162700	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	1.58	0.13491329027122906	BAD	(3, 'SE575150-162700')
2013	0.30314529665036855	0.8375	6.6	2	SE575370-164220	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	1.085	0.21752706220049142	POOR	(0, 'SE575370-164220')
2014	0.2770864197530864	0.905	6.5	2	SE575370-164220	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	1.18	0.1910940825883355	BAD	(1, 'SE575370-164220')
2015	0.25037859666834933	0.9904999999999999	6.95	1	SE575370-164220	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	1.4449999999999998	0.17267489425403404	BAD	(2, 'SE575370-164220')
2016	0.5052867462774584	0.51825	6.85	2	SE575370-164220	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	1.0299999999999998	0.4593515875249622	MODERATE	(3, 'SE575370-164220')
2013	0.3955862068965518	0.565	2.9000000000000004	2	SE573940-163560	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	1.015	0.34078160919540235	POOR	(0, 'SE573940-163560')
2014	0.3190629447181172	1.24	4.7	2	SE573940-163560	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	1.5499999999999998	0.23875059295748963	POOR	(1, 'SE573940-163560')
2015	0.28868770921707076	0.9255	4.525	2	SE573940-163560	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	1.285	0.19909497187384195	BAD	(2, 'SE573940-163560')
2016	0.41550936617911216	0.6355	4.1	2	SE573940-163560	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	0.965	0.36734582157214957	POOR	(3, 'SE573940-163560')
2013	0.3379862961553103	0.725	6.425000000000001	2	SE565400-163600	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	0.905	0.2599828701941379	POOR	(0, 'SE565400-163600')
2014	0.29113978159774123	0.87375	7.000000000000001	4	SE565400-163600	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	1.00875	0.20142472699717656	POOR	(1, 'SE565400-163600')
2015	0.40047422211049355	0.6463	7.143000000000001	5	SE565400-163600	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	0.925	0.33809277763811696	POOR	(2, 'SE565400-163600')
2016	0.3283029942995124	0.7788	6.93	5	SE565400-163600	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	1.117	0.2478787428743905	POOR	(3, 'SE565400-163600')
2013	0.6456037414965987	0.5425	6.375	2	SE570080-163430	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	1.0150000000000001	0.5862892776158083	MODERATE	(0, 'SE570080-163430')
2014	0.672239010989011	0.4	6.25	2	SE570080-163430	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.74	0.6163186813186812	GOOD	(1, 'SE570080-163430')
2015	0.7473462509964799	0.338	6.647500000000001	2	SE570080-163430	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.8225	0.7164616679953064	GOOD	(2, 'SE570080-163430')
2016	1.8966504854368929	0.29500000000000004	6.675	2	SE570080-163430	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.9099999999999999	1.0	HIGH	(3, 'SE570080-163430')
2013	0.3686466165413534	0.665	6.45	1	SE565800-163000	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.77	0.29830827067669174	POOR	(0, 'SE565800-163000')
2014	0.35802375696415434	0.6925	6.525	2	SE565800-163000	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	1.095	0.2850296962051929	POOR	(1, 'SE565800-163000')
2015	0.45892746598639456	0.5449999999999999	6.7725	2	SE565800-163000	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.8725	0.408502348558471	MODERATE	(2, 'SE565800-163000')
2016	0.3746990180715163	0.6617500000000001	6.875	2	SE565800-163000	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	1.0125000000000002	0.3058737725893954	POOR	(3, 'SE565800-163000')
2013	0.3300540540540541	0.74	6.32	1	SE570340-163710	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.8959999999999999	0.25006756756756765	POOR	(0, 'SE570340-163710')
2014	0.3076087443006681	0.8023333333333333	6.393333333333332	3	SE570340-163710	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.9936666666666666	0.22201093037583514	POOR	(1, 'SE570340-163710')
2015	0.3762383107610098	0.7	6.983333333333334	2	SE570340-163710	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.9450000000000001	0.3077978884512622	POOR	(2, 'SE570340-163710')
2016	0.3243953585187267	0.7933333333333334	6.833333333333332	2	SE570340-163710	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	1.125	0.2429941981484084	POOR	(3, 'SE570340-163710')
2013	0.3048148148148148	0.81	6.7	1	SE570500-163750	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.94	0.21851851851851856	POOR	(0, 'SE570500-163750')
2014	0.29568861414606096	0.84	6.449999999999999	2	SE570500-163750	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.92	0.20711076768257622	POOR	(1, 'SE570500-163750')
2015	0.46975079432825917	0.51	4.99	2	SE570500-163750	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.795	0.4188102803126278	MODERATE	(2, 'SE570500-163750')
2016	0.3148452983110007	0.8765	6.6	2	SE570500-163750	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	1.23	0.23105662288875092	POOR	(3, 'SE570500-163750')
2013	0.446197458455523	0.8150000000000001	4.4	2	SE573500-163500	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	1.245	0.40563405314138457	MODERATE	(0, 'SE573500-163500')
2014	0.3095081967213115	0.8200000000000001	4.9	2	SE573500-163500	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	1.065	0.22601092896174874	POOR	(1, 'SE573500-163500')
2015	0.23757158432317665	1.026	5.72	2	SE573500-163500	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	1.2999999999999998	0.1638424719470184	BAD	(2, 'SE573500-163500')
2016	0.33167279470424094	0.7695000000000001	5.95	2	SE573500-163500	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	1.185	0.25556372627232127	POOR	(3, 'SE573500-163500')
2013	0.4244827586206896	0.5800000000000001	6.6	1	SE563825-161810	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.8200000000000001	0.36810344827586206	POOR	(0, 'SE563825-161810')
2014	0.3399876045109858	0.7175	6.225	2	SE563825-161810	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.9524999999999999	0.26248450563873227	POOR	(1, 'SE563825-161810')
2015	0.574143781436505	0.47550000000000003	7.025	2	SE563825-161810	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.895	0.5182321727966714	MODERATE	(2, 'SE563825-161810')
2016	0.48319168755341724	0.5102500000000001	6.675	2	SE563825-161810	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.88	0.43161113100325454	MODERATE	(3, 'SE563825-161810')
2013	0.3603387605042017	0.835	6.6	2	SE564250-162500	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	1.0074999999999998	0.28792345063025215	POOR	(0, 'SE564250-162500')
2014	0.3695204560697518	0.6699999999999999	6.75	2	SE564250-162500	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.9924999999999999	0.2994005700871898	POOR	(1, 'SE564250-162500')
2015	0.5248985156416259	0.476	7.0075	2	SE564250-162500	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.9175	0.47133191965869137	MODERATE	(2, 'SE564250-162500')
2016	0.6398242439216577	0.387	6.949999999999999	2	SE564250-162500	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.76	0.5807849942111025	MODERATE	(3, 'SE564250-162500')
2013	0.21022708303257898	1.0508333333333333	2.4338888888888888	3	SE659024-162417	24 - Stockholms inre skärgård och Hallsfjärden	1.3991666666666667	0.14498419519488207	BAD	(0, 'SE659024-162417')
2014	0.24303601108033243	0.9025	2.4175	1	SE659024-162417	24 - Stockholms inre skärgård och Hallsfjärden	1.19	0.16761104212436723	BAD	(1, 'SE659024-162417')
2015	0.18517111962344696	1.2179166666666665	3.0250000000000004	2	SE659024-162417	24 - Stockholms inre skärgård och Hallsfjärden	1.5916666666666666	0.12770422042996343	BAD	(2, 'SE659024-162417')
2016	0.19771879804332637	1.1833333333333333	3.1894444444444443	3	SE659024-162417	24 - Stockholms inre skärgård och Hallsfjärden	1.5999999999999999	0.1363577917540182	BAD	(3, 'SE659024-162417')
2013	0.35162416175574074	0.7025	6.6	2	SE572205-163500	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.935	0.27703020219467595	POOR	(0, 'SE572205-163500')
2014	0.3616502008468136	0.6825	6.35	2	SE572205-163500	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.8125	0.28956275105851703	POOR	(1, 'SE572205-163500')
2015	0.3019213519389565	0.832	6.984999999999999	2	SE572205-163500	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	1.0275	0.21490168992369563	POOR	(2, 'SE572205-163500')
2016	0.4287200553749849	0.5765	6.875	2	SE572205-163500	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.9299999999999999	0.37340006921873115	POOR	(3, 'SE572205-163500')
2013	0.2706521739130435	0.9199999999999999	7.05	1	SE571552-162848	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	1.13	0.186656671664168	BAD	(0, 'SE571552-162848')
2014	0.3036273946360153	0.8125	6.300000000000001	2	SE571552-162848	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.9924999999999999	0.21703424329501914	POOR	(1, 'SE571552-162848')
2015	0.26520457150451004	0.9617499999999999	7.1049999999999995	2	SE571552-162848	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	1.2375	0.182899704485869	BAD	(2, 'SE571552-162848')
2016	0.3231645969278192	0.8022499999999999	6.975	2	SE571552-162848	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	1.135	0.241455746159774	POOR	(3, 'SE571552-162848')
2013	0.34987712287712286	0.71	6.65	2	SE572500-164500	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.905	0.2748464035964036	POOR	(0, 'SE572500-164500')
2014	0.3070899347623486	0.8049999999999999	6.55	2	SE572500-164500	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.8200000000000001	0.22136241845293575	POOR	(1, 'SE572500-164500')
2015	0.24411764705882352	1.125	7.4	2	SE572500-164500	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	1.31	0.16835699797160245	BAD	(2, 'SE572500-164500')
2016	0.3442036405322233	0.749	7.0	2	SE572500-164500	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	1.085	0.26775455066527915	POOR	(3, 'SE572500-164500')
2013	0.22782553928515195	1.0175	2.1999999999999997	2	SE583718-161687	13 - Östergötlands inre kustvatten	1.4125	0.1571210615759669	BAD	(0, 'SE583718-161687')
2014	0.2845989304812835	0.8075	3.2	2	SE583718-161687	13 - Östergötlands inre kustvatten	1.2400000000000002	0.1962751244698507	BAD	(1, 'SE583718-161687')
2015	0.18075741643093055	1.3	4.35	2	SE583718-161687	13 - Östergötlands inre kustvatten	1.605	0.12466028719374522	BAD	(2, 'SE583718-161687')
2016	0.2399723983699504	1.045	5.25	2	SE583718-161687	13 - Östergötlands inre kustvatten	1.242	0.16549820577237961	BAD	(3, 'SE583718-161687')
2013	0.21660382422006036	1.0899999999999999	3.6	2	SE583926-161744	13 - Östergötlands inre kustvatten	1.3649999999999998	0.14938194773797267	BAD	(0, 'SE583926-161744')
2014	0.22322981366459627	1.0266666666666668	3.65	2	SE583926-161744	13 - Östergötlands inre kustvatten	1.2933333333333334	0.15395159563075608	BAD	(1, 'SE583926-161744')
