AMON	DEPH_count	DIN	NTOT	NTRA	NTRI	NTRZ	REFERENCE_VALUE	SALT	SDATE	STATUS	VISS_EU_CD	WATER_TYPE_AREA	YEAR	global_EQR	highest_DIN	index_column	local_EQR	new_index
	3	6.283333333333334					2.5002000000000004	8.6	2015-02-10	POOR	SE582050-165820	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	0.3438797524314766		4	0.39790981432360745	4_SE582050-165820
	3	4.446666666666666					2.5002000000000004	6.8	2015-12-14	MODERATE	SE582050-165820	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	0.5111489709690611		5	0.5622638680659672	5_SE582050-165820
	3	3.7733333333333334					2.5002000000000004	7.1000000000000005	2016-02-19	GOOD	SE582050-165820	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	2016	0.6037102473498234		6	0.6625971731448764	6_SE582050-165820
	3	2.93					2.5002000000000004	6.400000000000001	2016-12-07	HIGH	SE582050-165820	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	2016	0.8533105802047782		7	0.8533105802047782	7_SE582050-165820
	5	7.766					6.497739200000002	26.04	2013-01-08	HIGH	SE582147-111771	01n - Västkustens inre kustvatten	2013	0.8366906000515067		0	0.8366906000515067	0_SE582147-111771
	5	7.862					5.99996	32.545	2013-02-07	GOOD	SE582147-111771	01n - Västkustens inre kustvatten	2013	0.7473707162844785		1	0.763159501399135	1_SE582147-111771
	5	5.934					7.289778500000001	24.5125	2013-03-06	HIGH	SE582147-111771	01n - Västkustens inre kustvatten	2013	1.0		2	1.0	2_SE582147-111771
	5	5.950000000000001					5.99996	30.9075	2013-12-04	HIGH	SE582147-111771	01n - Västkustens inre kustvatten	2013	1.0		3	1.0	3_SE582147-111771
	5	9.124					6.624776599999999	25.795	2014-01-07	GOOD	SE582147-111771	01n - Västkustens inre kustvatten	2014	0.69440355107409		4	0.7260824857518631	4_SE582147-111771
	5	2.604					8.3618186	22.445	2014-03-06	HIGH	SE582147-111771	01n - Västkustens inre kustvatten	2014	1.0		5	1.0	5_SE582147-111771
	5	1.3279999999999998					7.633298	23.85	2014-12-02	HIGH	SE582147-111771	01n - Västkustens inre kustvatten	2014	1.0		6	1.0	6_SE582147-111771
	5	8.494					5.99996	29.514999999999997	2015-01-07	GOOD	SE582147-111771	01n - Västkustens inre kustvatten	2015	0.6662518079989235		7	0.7063762655992465	7_SE582147-111771
	5	7.867999999999999					5.99996	32.545	2015-02-04	GOOD	SE582147-111771	01n - Västkustens inre kustvatten	2015	0.7465393274747621		8	0.7625775292323336	8_SE582147-111771
	5	4.308					6.077738	26.85	2015-03-04	HIGH	SE582147-111771	01n - Västkustens inre kustvatten	2015	1.0		9	1.0	9_SE582147-111771
	5	3.6339999999999995					5.99996	31.43	2015-12-01	HIGH	SE582147-111771	01n - Västkustens inre kustvatten	2015	1.0		10	1.0	10_SE582147-111771
	5	6.884					6.4057019	26.2175	2016-01-12	HIGH	SE582147-111771	01n - Västkustens inre kustvatten	2016	0.9305203224869262		11	0.9305203224869262	11_SE582147-111771
	5	9.080000000000002					5.99996	28.075	2016-02-02	GOOD	SE582147-111771	01n - Västkustens inre kustvatten	2016	0.6011264946507234		12	0.6607885462555064	12_SE582147-111771
	5	0.462					6.686999000000002	25.674999999999997	2016-03-02	HIGH	SE582147-111771	01n - Västkustens inre kustvatten	2016	1.0		13	1.0	13_SE582147-111771
	5	4.006					5.99996	33.192499999999995	2016-12-06	HIGH	SE582147-111771	01n - Västkustens inre kustvatten	2016	1.0		14	1.0	14_SE582147-111771
	5	4.608					5.99996	31.175	2017-01-08	HIGH	SE582147-111771	01n - Västkustens inre kustvatten	2017	1.0		15	1.0	15_SE582147-111771
	5	5.746					7.445334500000001	24.2125	2017-02-07	HIGH	SE582147-111771	01n - Västkustens inre kustvatten	2017	1.0		16	1.0	16_SE582147-111771
	5	3.1319999999999997					5.99996	29.3275	2017-03-07	HIGH	SE582147-111771	01n - Västkustens inre kustvatten	2017	1.0		17	1.0	17_SE582147-111771
	5	4.536					5.99996	28.02	2017-12-06	HIGH	SE582147-111771	01n - Västkustens inre kustvatten	2017	1.0		18	1.0	18_SE582147-111771
	5	11.702					8.84520887	21.51275	2013-01-09	GOOD	SE580688-114860	02 - Västkustens fjordar	2013	0.7369593561540151	True	0	0.7558715493078106	0_SE580688-114860
	5	12.026					7.7460761	23.6325	2014-01-06	MODERATE	SE580688-114860	02 - Västkustens fjordar	2014	0.5855552439411578	True	4	0.6441107683352736	4_SE580688-114860
	5	13.846					8.0105213	23.1225	2015-01-08	MODERATE	SE580688-114860	02 - Västkustens fjordar	2015	0.5259491615563405	True	7	0.5785440777119746	7_SE580688-114860
	5	12.358					8.4084854	22.355	2016-02-01	GOOD	SE580688-114860	02 - Västkustens fjordar	2016	0.6291546713522761	True	12	0.6804082699465933	12_SE580688-114860
	5	9.808					7.4077418	24.285	2017-02-06	GOOD	SE580688-114860	02 - Västkustens fjordar	2017	0.7361078128641342	True	16	0.755275469004894	16_SE580688-114860
	5	14.818000000000001					10.3970096	18.52	2013-01-08	GOOD	SE575500-113750	01n - Västkustens inre kustvatten	2013	0.6594961340454658		0	0.7016472938318261	0_SE575500-113750
	5	13.598000000000003					8.8868201	21.4325	2013-02-06	MODERATE	SE575500-113750	01n - Västkustens inre kustvatten	2013	0.5941261482303546		1	0.6535387630533901	1_SE575500-113750
	5	11.680000000000001					9.114968900000001	20.9925	2013-03-05	GOOD	SE575500-113750	01n - Västkustens inre kustvatten	2013	0.771987389921722		2	0.7803911729452054	2_SE575500-113750
	5	6.968000000000001					5.99996	27.29	2013-12-03	HIGH	SE575500-113750	01n - Västkustens inre kustvatten	2013	0.8610734787600458		3	0.8610734787600458	3_SE575500-113750
	5	11.824					8.5057079	22.1675	2014-01-06	GOOD	SE575500-113750	01n - Västkustens inre kustvatten	2014	0.6847994273149044		4	0.7193595991204331	4_SE575500-113750
	5	11.278					10.277750000000001	18.75	2014-03-05	HIGH	SE575500-113750	01n - Västkustens inre kustvatten	2014	0.9113096293669091		5	0.9113096293669091	5_SE575500-113750
	5	2.6					10.076823500000001	19.1375	2014-12-02	HIGH	SE575500-113750	01n - Västkustens inre kustvatten	2014	1.0		6	1.0	6_SE575500-113750
	5	14.187999999999999					8.20367	22.75	2015-01-07	MODERATE	SE575500-113750	01n - Västkustens inre kustvatten	2015	0.5256471538047519		7	0.578211869185227	7_SE575500-113750
	5	9.886					5.99996	29.07	2015-02-04	MODERATE	SE575500-113750	01n - Västkustens inre kustvatten	2015	0.5517407536828941		8	0.6069148290511835	8_SE575500-113750
	5	9.822					9.5945999	20.0675	2015-03-04	HIGH	SE575500-113750	01n - Västkustens inre kustvatten	2015	0.9768478823050297		9	0.9768478823050296	9_SE575500-113750
	8	9.14125					6.8321846000000015	25.395	2015-12-02	GOOD	SE575500-113750	01n - Västkustens inre kustvatten	2015	0.7248593854388469		10	0.7474015698071929	10_SE575500-113750
	5	10.152					7.730520499999999	23.6625	2016-01-11	GOOD	SE575500-113750	01n - Västkustens inre kustvatten	2016	0.7449679866036247		11	0.7614775906225374	11_SE575500-113750
	3	8.51					6.591072800000001	25.86	2016-01-14	GOOD	SE575500-113750	01n - Västkustens inre kustvatten	2016	0.7635844888366629		12	0.774509142185664	12_SE575500-113750
	5	12.632					7.197741199999999	24.69	2016-02-01	MODERATE	SE575500-113750	01n - Västkustens inre kustvatten	2016	0.5180019862974264		13	0.569802184927169	13_SE575500-113750
	3	15.449999999999998					10.5058988	18.31	2016-02-04	GOOD	SE575500-113750	01n - Västkustens inre kustvatten	2016	0.6285620711974111		14	0.6799934498381879	14_SE575500-113750
	5	6.25					9.139598600000001	20.945	2016-03-01	HIGH	SE575500-113750	01n - Västkustens inre kustvatten	2016	1.0		15	1.0	15_SE575500-113750
	3	6.349999999999999					5.99996	29.095	2016-12-01	HIGH	SE575500-113750	01n - Västkustens inre kustvatten	2016	0.9448755905511812		16	0.9448755905511812	16_SE575500-113750
	5	5.082					5.99996	30.105000000000004	2016-12-05	HIGH	SE575500-113750	01n - Västkustens inre kustvatten	2016	1.0		17	1.0	17_SE575500-113750
	5	8.392					5.99996	27.355000000000004	2017-01-09	GOOD	SE575500-113750	01n - Västkustens inre kustvatten	2017	0.6785169549230559		18	0.7149618684461392	18_SE575500-113750
	3	5.473333333333334					7.809594800000001	23.509999999999998	2017-01-10	HIGH	SE575500-113750	01n - Västkustens inre kustvatten	2017	1.0		19	1.0	19_SE575500-113750
	3	10.180000000000001					9.0644132	21.09	2017-01-31	HIGH	SE575500-113750	01n - Västkustens inre kustvatten	2017	0.8904138703339881		20	0.8904138703339881	20_SE575500-113750
	5	8.192000000000002					8.5523747	22.0775	2017-02-06	HIGH	SE575500-113750	01n - Västkustens inre kustvatten	2017	1.0		21	1.0	21_SE575500-113750
	5	2.1199999999999997					7.092740900000001	24.8925	2017-03-06	HIGH	SE575500-113750	01n - Västkustens inre kustvatten	2017	1.0		22	1.0	22_SE575500-113750
	5	6.343999999999999					7.6527425000000004	23.8125	2017-12-05	HIGH	SE575500-113750	01n - Västkustens inre kustvatten	2017	1.0		23	1.0	23_SE575500-113750
	6	9.356666666666667					4.6706666666666665	1.6466666666666665	2015-02-17	MODERATE	SE625900-174360	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2015	0.4538005635262493		0	0.4991806198788742	0_SE625900-174360
	9	4.928888888888889					4.007555555555555	4.962222222222222	2015-02-09	HIGH	SE630383-183500	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2015	0.8130748422001802		0	0.8130748422001802	0_SE630383-183500
	3	7.663333333333334					4.033333333333333	4.833333333333333	2013-02-14	MODERATE	SE633043-193300	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2013	0.4784688995215311		0	0.5263157894736842	0_SE633043-193300
	4	6.76					2.503999999999998	7.13	2013-01-08	POOR	SE552170-130626	07 - Skånes kustvatten	2013	0.3005177514792896		0	0.37041420118343166	0_SE552170-130626
	4	4.722499999999999					2.503999999999998	8.840000000000002	2014-01-15	MODERATE	SE552170-130626	07 - Skånes kustvatten	2014	0.4729342124260067		1	0.5302276336686074	1_SE552170-130626
	4	8.755					2.503999999999998	7.88	2014-02-10	BAD	SE552170-130626	07 - Skånes kustvatten	2014	0.19724689340081514		2	0.2860079954311819	2_SE552170-130626
	4	10.2					2.503999999999998	8.453333333333333	2015-01-07	BAD	SE552170-130626	07 - Skånes kustvatten	2015	0.16930358350236635		3	0.24549019607843117	3_SE552170-130626
	4	4.735					2.503999999999998	9.076666666666668	2015-02-04	MODERATE	SE552170-130626	07 - Skånes kustvatten	2015	0.47166170682538117		4	0.5288278775079193	4_SE552170-130626
	8	13.239999999999998					3.7862500000000003	18.290000000000003	2013-01-07	BAD	SE562000-123800	05 - Södra Hallands och norra Öresunds kustvatten	2013	0.19722106469423906	True	0	0.2859705438066466	0_SE562000-123800
	8	20.8125					3.4214583333333337	15.371666666666668	2014-01-09	BAD	SE562000-123800	05 - Södra Hallands och norra Öresunds kustvatten	2014	0.11337544440992718	True	4	0.1643943943943944	4_SE562000-123800
	8	17.125					4.0	23.40833333333333	2015-01-19	BAD	SE562000-123800	05 - Södra Hallands och norra Öresunds kustvatten	2015	0.1610873395419079	True	8	0.23357664233576642	8_SE562000-123800
	3	5.476666666666667					3.95625	19.65	2017-01-28	GOOD	SE562000-123800	05 - Södra Hallands och norra Öresunds kustvatten	2017	0.6805889788847791	True	12	0.7223828362751065	12_SE562000-123800
	5	30.863999999999997					3.5799999999999996	4.5600000000000005	2013-01-16	BAD	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.07999499472658694		0	0.11599274235355106	0_SE591400-183200
	5	76.152					3.5200000000000005	4.64	2013-02-12	BAD	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.03187816744007449		1	0.046223342788108	1_SE591400-183200
	4	10.454999999999998					2.7249999999999996	5.7	2013-12-09	BAD	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.17975230462243771		2	0.26064084170253465	2_SE591400-183200
	4	14.25					2.9875000000000007	5.35	2014-01-22	BAD	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.1445856019358742		3	0.20964912280701758	3_SE591400-183200
	5	20.773999999999997					3.1000000000000005	5.199999999999999	2014-02-24	BAD	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.1029137881237489		4	0.14922499277943588	4_SE591400-183200
	4	11.6325					3.3812499999999996	4.825	2014-12-08	POOR	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.2008969123862741		5	0.29067268428970555	5_SE591400-183200
	5	12.698000000000002					3.115	5.18	2015-01-19	BAD	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	0.16918222256016424		6	0.24531422271223813	6_SE591400-183200
	5	14.716					3.1149999999999993	5.180000000000001	2015-02-16	BAD	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	0.14598232278261522		7	0.21167436803479203	7_SE591400-183200
	6	10.596666666666666					2.8	5.6000000000000005	2015-12-14	BAD	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	0.18223036955885066		8	0.26423403586033345	8_SE591400-183200
	3	25.63					3.8499999999999996	4.2	2013-01-16	BAD	SE592040-184000	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.10359627053426078		0	0.1502145922746781	0_SE592040-184000
	4	23.54					3.71875	4.375	2013-02-12	BAD	SE592040-184000	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.10894881785954942		1	0.15797578589634664	1_SE592040-184000
	3	6.25					2.7249999999999996	5.7	2013-12-09	POOR	SE592040-184000	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.3946666666666666		2	0.43599999999999994	2_SE592040-184000
	3	16.30333333333333					2.8000000000000007	5.599999999999999	2014-01-21	BAD	SE592040-184000	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.118444151467509		3	0.17174401962788802	3_SE592040-184000
	3	21.396666666666665					2.875	5.5	2014-02-24	BAD	SE592040-184000	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.09266670606120839		4	0.13436672378875214	4_SE592040-184000
	4	15.6025					3.4187499999999997	4.775	2014-12-08	BAD	SE592040-184000	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.1511141561089348		5	0.21911552635795545	5_SE592040-184000
	4	14.0275					3.4375	4.75	2015-01-19	BAD	SE592040-184000	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	0.16900300518071032		6	0.24505435751202995	6_SE592040-184000
	4	14.74					3.4375	4.75	2015-02-16	BAD	SE592040-184000	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	0.16083376222336596		7	0.2332089552238806	7_SE592040-184000
	4	9.025					3.0625	5.25	2015-12-14	POOR	SE592040-184000	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	0.2657802400738689		8	0.33933518005540164	8_SE592040-184000
	1	8.91					3.0999999999999996	5.2	2013-02-12	POOR	SE592245-184400	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.2772315750093528		0	0.34792368125701456	0_SE592245-184400
	2	6.640000000000001					4.26	3.7	2013-02-28	MODERATE	SE622126-172430	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2013	0.5832420591456735		0	0.6415662650602408	0_SE622126-172430
	2	8.25					4.21	3.95	2013-02-28	MODERATE	SE622339-172190	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2013	0.46391184573002753		0	0.5103030303030303	0_SE622339-172190
	2	18.5					6.334	2.0	2013-02-12	POOR	SE656620-222480	22 - Norra Bottenviken. Inre kustvatten	2013	0.2698378378378379		0	0.34237837837837837	0_SE656620-222480
	1	33.0					6.334	2.0	2013-02-12	BAD	SE656300-222750	22 - Norra Bottenviken. Inre kustvatten	2013	0.13237199582027168		0	0.19193939393939394	0_SE656300-222750
	2	8.8					6.334	2.0	2013-02-12	GOOD	SE655120-220380	22 - Norra Bottenviken. Inre kustvatten	2013	0.6765734265734262		0	0.7197727272727271	0_SE655120-220380
	2	9.64					6.334	2.0	2013-02-12	MODERATE	SE655180-218660	22 - Norra Bottenviken. Inre kustvatten	2013	0.58874255818149		0	0.6570539419087136	0_SE655180-218660
	1	13.8					6.48	2.0	2013-02-15	MODERATE	SE636150-199220	20 - Norra Kvarkens inre kustvatten	2013	0.42570888468809076		0	0.46956521739130436	0_SE636150-199220
	2	8.2					5.72	3.0	2013-02-13	GOOD	SE635040-204196	20 - Norra Kvarkens inre kustvatten	2013	0.6424015009380863		0	0.6975609756097562	0_SE635040-204196
	1	18.3					6.176	2.4	2013-02-14	POOR	SE637070-204260	20 - Norra Kvarkens inre kustvatten	2013	0.26331511839708566		0	0.3374863387978142	0_SE637070-204260
	2	21.4					6.29	2.25	2013-02-14	POOR	SE636910-204040	20 - Norra Kvarkens inre kustvatten	2013	0.20523364485981316		0	0.29392523364485984	0_SE636910-204040
	5	16.786					10.9738631	17.4075	2013-01-09	MODERATE	SE582000-115270	02 - Västkustens fjordar	2013	0.5943190266780759	True	0	0.6537509293458835	0_SE582000-115270
	5	16.688					9.8214524	19.63	2014-01-06	MODERATE	SE582000-115270	02 - Västkustens fjordar	2014	0.535030746099538	True	3	0.5885338207094919	3_SE582000-115270
	5	22.506					9.805896800000001	19.66	2015-03-05	POOR	SE582000-115270	02 - Västkustens fjordar	2015	0.394626810628277	True	8	0.43570144850262155	8_SE582000-115270
	5	22.592000000000002					10.640714	18.05	2016-02-02	MODERATE	SE582000-115270	02 - Västkustens fjordar	2016	0.42817706992016474	True	11	0.4709947769121812	11_SE582000-115270
	5	12.809999999999999					6.487368799999999	26.060000000000002	2017-01-10	MODERATE	SE582000-115270	02 - Västkustens fjordar	2017	0.46039094457455115	True	14	0.5064300390320062	14_SE582000-115270
	5	16.232					9.748859600000001	19.77	2013-01-09	MODERATE	SE581740-114820	02 - Västkustens fjordar	2013	0.5459955419149605	True	0	0.6005950961064564	0_SE581740-114820
	5	14.742					10.8027515	17.7375	2014-03-05	GOOD	SE581740-114820	02 - Västkustens fjordar	2014	0.7039819660057753	True	5	0.7327873762040428	5_SE581740-114820
	5	14.434000000000001					8.009225	23.125	2015-02-05	MODERATE	SE581740-114820	02 - Västkustens fjordar	2015	0.5044418481615378	True	8	0.5548860329776916	8_SE581740-114820
	3	15.4					6.9592220000000005	25.15	2016-12-01	MODERATE	SE581740-114820	02 - Västkustens fjordar	2016	0.41081593860684773	True	16	0.4518975324675325	16_SE581740-114820
	3	20.403333333333336					7.438853	24.225	2017-01-31	POOR	SE581740-114820	02 - Västkustens fjordar	2017	0.3057376041496487	True	19	0.3645900833197189	19_SE581740-114820
	4	7.0575					3.9286250000000003	19.429000000000002	2013-01-08	MODERATE	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2013	0.501443114786921	True	1	0.5566595820049592	1_SE563330-124600
	8	5.74875					3.779208333333333	18.233666666666664	2014-02-03	MODERATE	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2014	0.5890404656336758	True	8	0.6573965354787272	8_SE563330-124600
	4	9.8375					4.0	21.866666666666664	2015-01-19	POOR	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2015	0.35547649301143586	True	13	0.40660736975857686	13_SE563330-124600
	2	8.6					6.334	2.0	2013-02-12	GOOD	SE654860-219880	22 - Norra Bottenviken. Inre kustvatten	2013	0.7023255813953488		0	0.7365116279069768	0_SE654860-219880
	5	10.074					7.5801497	23.9525	2013-02-06	GOOD	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2013	0.7320669474460422	True	1	0.7524468632122295	1_SE575340-113000
	5	11.011999999999999					10.638121400000001	18.055	2014-03-05	HIGH	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	0.9660480748274611	True	5	0.9660480748274611	5_SE575340-113000
	5	10.588000000000001					5.99996	28.905	2015-02-04	MODERATE	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	0.5151595287976096	True	8	0.5666754816773706	8_SE575340-113000
	5	11.526					6.6101284100000015	25.823249999999998	2016-02-01	MODERATE	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2016	0.5213610658905559	True	12	0.5734971724796114	12_SE575340-113000
	5	7.581999999999999					8.1064475	22.9375	2017-02-06	HIGH	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2017	1.0	True	16	1.0	16_SE575340-113000
	5	8.032					7.591816400000001	23.93	2013-01-08	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2013	0.9451962649402391		0	0.9451962649402391	0_SE582000-112350
	5	8.152					5.99996	31.5	2013-02-07	GOOD	SE582000-112350	01n - Västkustens inre kustvatten	2013	0.7085868498527969		1	0.7360107948969579	1_SE582000-112350
	5	6.0040000000000004					7.9042247	23.3275	2013-03-06	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2013	1.0		2	1.0	2_SE582000-112350
	5	6.226					5.99996	30.659999999999997	2013-12-04	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2013	0.9636941856729844		3	0.9636941856729843	3_SE582000-112350
	5	10.482					7.412927000000002	24.275	2014-01-07	GOOD	SE582000-112350	01n - Västkustens inre kustvatten	2014	0.6674362853326793		4	0.7072053997328756	4_SE582000-112350
	5	6.055999999999999					9.142191200000001	20.939999999999998	2014-03-06	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2014	1.0		5	1.0	5_SE582000-112350
	5	2.284					7.692927800000001	23.735	2014-12-02	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2014	1.0		6	1.0	6_SE582000-112350
	5	9.09					5.99996	28.3925	2015-01-07	GOOD	SE582000-112350	01n - Västkustens inre kustvatten	2015	0.60008800880088		7	0.660061606160616	7_SE582000-112350
	5	8.262					5.99996	33.085	2015-02-04	GOOD	SE582000-112350	01n - Västkustens inre kustvatten	2015	0.694587958640246		8	0.7262115710481722	8_SE582000-112350
	5	3.9339999999999997					6.7142213	25.622500000000002	2015-03-04	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2015	1.0		9	1.0	9_SE582000-112350
	5	4.343999999999999					5.99996	30.294999999999998	2015-12-01	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2015	1.0		10	1.0	10_SE582000-112350
	5	7.2379999999999995					6.0842195000000014	26.8375	2016-01-12	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2016	0.8405940176844434		11	0.8405940176844434	11_SE582000-112350
	5	9.831999999999999					5.99996	27.4825	2016-02-03	MODERATE	SE582000-112350	01n - Västkustens inre kustvatten	2016	0.554771062948443		12	0.6102481692432873	12_SE582000-112350
	5	0.32799999999999996					6.933295999999999	25.200000000000003	2016-03-02	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2016	1.0		13	1.0	13_SE582000-112350
	5	4.708					5.99996	32.3175	2016-12-06	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2016	1.0		14	1.0	14_SE582000-112350
	5	4.632					5.99996	31.5625	2017-01-09	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2017	1.0		15	1.0	15_SE582000-112350
	5	6.186					6.931999699999999	25.202500000000004	2017-02-07	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2017	1.0		16	1.0	16_SE582000-112350
	5	4.932					5.99996	31.154999999999998	2017-03-07	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2017	1.0		17	1.0	17_SE582000-112350
	5	4.704					5.99996	27.202499999999997	2017-12-06	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2017	1.0		18	1.0	18_SE582000-112350
	5	12.830000000000002					8.71130108	21.771	2013-01-09	GOOD	SE581260-113220	02 - Västkustens fjordar	2013	0.6271129139294064	True	0	0.6789790397505845	0_SE581260-113220
	5	14.174000000000001					10.441083800000001	18.435	2014-03-05	GOOD	SE581260-113220	02 - Västkustens fjordar	2014	0.7094805176480073	True	5	0.7366363623536052	5_SE581260-113220
	5	14.075999999999999					9.102005900000002	21.0175	2015-02-05	MODERATE	SE581260-113220	02 - Västkustens fjordar	2015	0.5878481683846135	True	8	0.6466329852230749	8_SE581260-113220
	5	13.106					8.7675605	21.6625	2016-01-12	GOOD	SE581260-113220	02 - Västkustens fjordar	2016	0.6128186108870528	True	11	0.668973027620937	11_SE581260-113220
	5	13.030000000000001					6.549591200000002	25.939999999999998	2017-02-06	MODERATE	SE581260-113220	02 - Västkustens fjordar	2017	0.45695885020581883	True	16	0.5026547352264007	16_SE581260-113220
	5	6.720000000000001					4.5	22.341749999999998	2013-01-08	MODERATE	SE574000-114230	01s - Västkustens inre kustvatten	2013	0.5996894409937887		0	0.6696428571428571	0_SE574000-114230
	5	8.867999999999999					4.5	21.235	2013-02-05	MODERATE	SE574000-114230	01s - Västkustens inre kustvatten	2013	0.45864564334882635		1	0.5074424898511503	1_SE574000-114230
	5	11.895999999999999					4.5	21.0225	2013-03-05	POOR	SE574000-114230	01s - Västkustens inre kustvatten	2013	0.31770455054920427		2	0.3782784129119032	2_SE574000-114230
	5	6.470000000000001					4.5	28.557499999999997	2013-12-04	GOOD	SE574000-114230	01s - Västkustens inre kustvatten	2013	0.6392581143740338		3	0.695517774343122	3_SE574000-114230
	5	7.148000000000001					4.5	24.060000000000002	2014-01-07	MODERATE	SE574000-114230	01s - Västkustens inre kustvatten	2014	0.5648232403104547		4	0.6295467263570229	4_SE574000-114230
	5	8.024000000000001					5.744250000000001	17.63	2014-03-05	GOOD	SE574000-114230	01s - Västkustens inre kustvatten	2014	0.6705901526190658		5	0.7158835992023929	5_SE574000-114230
	5	9.988000000000001					4.922625	19.195	2014-12-02	MODERATE	SE574000-114230	01s - Västkustens inre kustvatten	2014	0.4459599345301318		6	0.4928539247096515	6_SE574000-114230
	5	9.832					4.5	27.865	2015-01-07	MODERATE	SE574000-114230	01s - Västkustens inre kustvatten	2015	0.4153818940814377		7	0.45768917819365335	7_SE574000-114230
	5	11.458000000000002					4.5	26.0075	2015-02-04	POOR	SE574000-114230	01s - Västkustens inre kustvatten	2015	0.33698493047070455		8	0.3927386978530284	8_SE574000-114230
	5	4.818					4.5	21.427500000000002	2015-03-04	HIGH	SE574000-114230	01s - Västkustens inre kustvatten	2015	0.9339975093399752		9	0.9339975093399752	9_SE574000-114230
	5	5.374					4.5	28.272499999999997	2015-12-02	HIGH	SE574000-114230	01s - Västkustens inre kustvatten	2015	0.8373650911797544		10	0.8373650911797544	10_SE574000-114230
	10	10.172					4.5	22.79875	2016-01-11	MODERATE	SE574000-114230	01s - Västkustens inre kustvatten	2016	0.40207902340611057		11	0.4423908769170271	11_SE574000-114230
	10	17.046999999999997					4.5	21.1825	2016-02-01	BAD	SE574000-114230	01s - Västkustens inre kustvatten	2016	0.18205245942758666		12	0.26397606617000063	12_SE574000-114230
	5	0.784					4.5	20.435000000000002	2016-03-01	HIGH	SE574000-114230	01s - Västkustens inre kustvatten	2016	1.0		13	1.0	13_SE574000-114230
	5	5.523999999999999					4.5	32.6625	2016-12-05	HIGH	SE574000-114230	01s - Västkustens inre kustvatten	2016	0.8146270818247648		14	0.8146270818247648	14_SE574000-114230
	5	4.86					4.5	29.0	2017-01-09	HIGH	SE574000-114230	01s - Västkustens inre kustvatten	2017	0.9259259259259258		15	0.9259259259259258	15_SE574000-114230
	5	5.3					5.204812500000001	18.6575	2017-02-06	HIGH	SE574000-114230	01s - Västkustens inre kustvatten	2017	0.9820400943396228		16	0.9820400943396228	16_SE574000-114230
