DEPH_count	DIN	NTOT	REFERENCE_VALUE	SALT	SDATE	STATUS	VISS_EU_CD	WATER_TYPE_AREA	YEAR	global_EQR	index_column	local_EQR
1	0.29	32.9	16.17504	5.12	2014-07-12	POOR	SE594670-185500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.32404728132387706	(5, 'SE594670-185500')	0.49164255319148936
18	1.8105555555555553	35.12777777777778	16.609005555555555	4.794444444444445	2014-07-15	POOR	SE594670-185500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.3031298434287521	(6, 'SE594670-185500')	0.4728168590858769
9	1.6599999999999997	31.63333333333334	16.349811111111112	4.988888888888889	2014-08-09	POOR	SE594670-185500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.3520598680872652	(7, 'SE594670-185500')	0.5168538812785387
15	2.8106666666666666	31.59333333333334	16.352773333333335	4.986666666666666	2014-08-10	POOR	SE594670-185500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.3528911397153641	(8, 'SE594670-185500')	0.5176020257438277
5	1.36	30.8	16.09506	5.18	2015-06-15	POOR	SE594670-185500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	0.3584076479076479	(9, 'SE594670-185500')	0.5225668831168832
6	1.1650000000000003	29.97666666666667	16.0477385	5.2155000000000005	2015-07-12	POOR	SE594670-185500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	0.3726011033272792	(10, 'SE594670-185500')	0.5353409929945513
1	3.53	33.34	16.400317	4.951	2015-08-10	POOR	SE594670-185500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	0.32434569752716125	(11, 'SE594670-185500')	0.4919111277744451
5	1.548	33.160000000000004	16.25502	5.0600000000000005	2015-08-24	POOR	SE594670-185500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	0.32244404235357177	(12, 'SE594670-185500')	0.4901996381182146
1	1.42	27.14	16.156378	5.134	2016-07-16	MODERATE	SE594670-185500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2016	0.4320887653245796	(13, 'SE594670-185500')	0.5952976418570376
1	4.14	26.65	16.065734	5.202	2016-08-13	MODERATE	SE594670-185500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2016	0.43894709193245773	(14, 'SE594670-185500')	0.6028418011257035
1	0.17	19.07	16.051071	5.213	2013-07-14	GOOD	SE594800-190220	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.7370938647089669	(0, 'SE594800-190220')	0.8416922391190351
1	2.22	19.6	16.4683	4.9	2013-08-04	GOOD	SE594800-190220	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.7338208616780043	(1, 'SE594800-190220')	0.840219387755102
1	0.05	21.1	15.997751000000001	5.253	2013-08-12	MODERATE	SE594800-190220	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.5801702283498492	(2, 'SE594800-190220')	0.7581872511848341
1	1.36	17.6	16.201700000000002	5.1	2014-06-11	HIGH	SE594800-190220	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.8777709790209791	(3, 'SE594800-190220')	0.9205511363636364
5	1.36	20.060000000000002	15.74848	5.4399999999999995	2014-06-23	GOOD	SE594800-190220	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.6112639858203166	(4, 'SE594800-190220')	0.7850687936191425
1	0.12	20.2	15.92177	5.31	2014-07-12	GOOD	SE594800-190220	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.6182365236523653	(5, 'SE594800-190220')	0.7882064356435644
3	1.36	23.666666666666668	16.423866666666665	4.933333333333334	2014-07-15	MODERATE	SE594800-190220	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.521787451984635	(6, 'SE594800-190220')	0.6939661971830985
1	1.36	32.7	16.335	5.0	2014-08-09	POOR	SE594800-190220	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.3328236493374107	(7, 'SE594800-190220')	0.4995412844036697
3	1.36	26.53333333333333	16.246133333333333	5.066666666666666	2014-08-10	MODERATE	SE594800-190220	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.4475376884422111	(8, 'SE594800-190220')	0.6122914572864322
1	0.16	22.5	15.92177	5.31	2014-08-11	MODERATE	SE594800-190220	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.5342129292929294	(9, 'SE594800-190220')	0.7076342222222223
1	1.36	18.9	15.5352	5.6	2015-06-15	GOOD	SE594800-190220	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	0.69326278659612	(10, 'SE594800-190220')	0.821968253968254
2	0.765	22.57	15.8317925	5.3774999999999995	2015-07-12	MODERATE	SE594800-190220	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	0.5285935674870101	(11, 'SE594800-190220')	0.7014529242357112
1	0.16	24.06	16.139049	5.147	2015-08-10	MODERATE	SE594800-190220	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	0.5007121967807753	(12, 'SE594800-190220')	0.6707834164588529
1	1.36	26.9	16.0684	5.2	2015-08-24	MODERATE	SE594800-190220	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	0.43394389996620486	(13, 'SE594800-190220')	0.5973382899628253
1	0.13	21.35	16.116388	5.164	2016-07-16	MODERATE	SE594800-190220	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2016	0.5771508622525016	(14, 'SE594800-190220')	0.7548659484777517
1	0.14	19.7	15.81513	5.39	2016-08-13	GOOD	SE594800-190220	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2016	0.650663282571912	(15, 'SE594800-190220')	0.8027984771573604
1	0.14	18.43	16.0	5.044	2013-07-13	HIGH	SE601310-183700	16 - Södra Bottenhavet. Inre kustvatten	2013	0.8116425083326876	(0, 'SE601310-183700')	0.8681497558328812
1	0.05	21.59	16.0644	4.954	2013-08-12	MODERATE	SE601310-183700	16 - Södra Bottenhavet. Inre kustvatten	2013	0.5840666975451598	(1, 'SE601310-183700')	0.7440666975451597
1	0.15	22.2	16.0	5.0	2014-07-12	MODERATE	SE601310-183700	16 - Södra Bottenhavet. Inre kustvatten	2014	0.5607207207207208	(2, 'SE601310-183700')	0.7207207207207208
1	0.11	24.4	16.0	5.09	2014-08-11	MODERATE	SE601310-183700	16 - Södra Bottenhavet. Inre kustvatten	2014	0.4957377049180328	(3, 'SE601310-183700')	0.6557377049180328
1	0.17	21.4	16.0	5.082	2015-07-12	MODERATE	SE601310-183700	16 - Södra Bottenhavet. Inre kustvatten	2015	0.5876635514018693	(4, 'SE601310-183700')	0.7476635514018692
1	0.13	21.75	16.0	5.015	2015-08-10	MODERATE	SE601310-183700	16 - Södra Bottenhavet. Inre kustvatten	2015	0.575632183908046	(5, 'SE601310-183700')	0.735632183908046
1	0.16	22.28	16.1288	4.908	2016-07-16	MODERATE	SE601310-183700	16 - Södra Bottenhavet. Inre kustvatten	2016	0.5639138240574506	(6, 'SE601310-183700')	0.7239138240574505
1	0.2	21.05	16.0	5.099	2016-08-13	GOOD	SE601310-183700	16 - Södra Bottenhavet. Inre kustvatten	2016	0.600190023752969	(7, 'SE601310-183700')	0.7600950118764845
1	0.17	23.05	16.2282	4.837	2013-07-13	MODERATE	SE601000-183510	16 - Södra Bottenhavet. Inre kustvatten	2013	0.5440433839479393	(0, 'SE601000-183510')	0.7040433839479393
1	2.22	23.4	16.14	4.9	2013-08-04	MODERATE	SE601000-183510	16 - Södra Bottenhavet. Inre kustvatten	2013	0.5297435897435898	(1, 'SE601000-183510')	0.6897435897435898
1	0.05	20.58	16.154	4.89	2013-08-12	GOOD	SE601000-183510	16 - Södra Bottenhavet. Inre kustvatten	2013	0.6498736637512149	(2, 'SE601000-183510')	0.7849368318756075
1	1.36	22.8	16.28	4.8	2014-06-11	MODERATE	SE601000-183510	16 - Södra Bottenhavet. Inre kustvatten	2014	0.5540350877192983	(3, 'SE601000-183510')	0.7140350877192982
1	0.21	25.9	16.0	5.03	2014-07-12	MODERATE	SE601000-183510	16 - Södra Bottenhavet. Inre kustvatten	2014	0.4577606177606177	(4, 'SE601000-183510')	0.6177606177606177
1	1.36	28.2	16.0	5.1	2014-07-16	MODERATE	SE601000-183510	16 - Södra Bottenhavet. Inre kustvatten	2014	0.4073758865248227	(5, 'SE601000-183510')	0.5673758865248227
1	0.12	25.7	16.0	5.06	2014-08-11	MODERATE	SE601000-183510	16 - Södra Bottenhavet. Inre kustvatten	2014	0.462568093385214	(6, 'SE601000-183510')	0.622568093385214
1	1.36	20.8	16.28	4.8	2014-08-20	GOOD	SE601000-183510	16 - Södra Bottenhavet. Inre kustvatten	2014	0.6453846153846153	(7, 'SE601000-183510')	0.7826923076923077
1	1.36	24.6	16.0	5.1	2015-06-15	MODERATE	SE601000-183510	16 - Södra Bottenhavet. Inre kustvatten	2015	0.4904065040650406	(8, 'SE601000-183510')	0.6504065040650406
2	0.8200000000000001	23.82	16.0	5.1085	2015-07-12	MODERATE	SE601000-183510	16 - Södra Bottenhavet. Inre kustvatten	2015	0.5117044500419815	(9, 'SE601000-183510')	0.6717044500419815
1	0.2	26.22	16.098	4.93	2015-08-10	MODERATE	SE601000-183510	16 - Södra Bottenhavet. Inre kustvatten	2015	0.4539588100686498	(10, 'SE601000-183510')	0.6139588100686498
1	1.36	27.8	16.0	5.0	2015-08-24	MODERATE	SE601000-183510	16 - Södra Bottenhavet. Inre kustvatten	2015	0.4155395683453237	(11, 'SE601000-183510')	0.5755395683453237
1	0.15	22.82	16.1162	4.917	2016-07-16	MODERATE	SE601000-183510	16 - Södra Bottenhavet. Inre kustvatten	2016	0.5462313759859772	(12, 'SE601000-183510')	0.7062313759859772
1	0.16	20.17	16.0	5.068	2016-08-13	GOOD	SE601000-183510	16 - Södra Bottenhavet. Inre kustvatten	2016	0.6665146256817053	(13, 'SE601000-183510')	0.7932573128408527
1	0.18	22.57	16.233800000000002	4.833	2013-07-13	MODERATE	SE600565-184600	16 - Södra Bottenhavet. Inre kustvatten	2013	0.5592645104120515	(0, 'SE600565-184600')	0.7192645104120515
2	22.355	50.300000000000004	16.630000000000003	4.55	2013-08-04	BAD	SE600565-184600	16 - Södra Bottenhavet. Inre kustvatten	2013	0.1695468216342968	(1, 'SE600565-184600')	0.33061630218687876
1	0.08	26.52	16.214199999999998	4.847	2013-08-12	MODERATE	SE600565-184600	16 - Södra Bottenhavet. Inre kustvatten	2013	0.45139517345399693	(2, 'SE600565-184600')	0.611395173453997
2	9.23	37.0	16.91	4.35	2014-06-11	POOR	SE600565-184600	16 - Södra Bottenhavet. Inre kustvatten	2014	0.2788553259141494	(3, 'SE600565-184600')	0.457027027027027
1	0.24	25.1	16.0	5.06	2014-07-12	MODERATE	SE600565-184600	16 - Södra Bottenhavet. Inre kustvatten	2014	0.4774501992031872	(4, 'SE600565-184600')	0.6374501992031872
2	5.805	39.15	16.0	5.0	2014-07-16	POOR	SE600565-184600	16 - Södra Bottenhavet. Inre kustvatten	2014	0.2219818195477425	(5, 'SE600565-184600')	0.4086845466155811
1	0.15	23.6	16.0	5.07	2014-08-11	MODERATE	SE600565-184600	16 - Södra Bottenhavet. Inre kustvatten	2014	0.5179661016949152	(6, 'SE600565-184600')	0.6779661016949152
2	16.42	46.5	16.35	4.75	2014-08-20	BAD	SE600565-184600	16 - Södra Bottenhavet. Inre kustvatten	2014	0.18031430934656742	(7, 'SE600565-184600')	0.35161290322580646
2	4.055	34.05	16.35	4.75	2015-06-15	POOR	SE600565-184600	16 - Södra Bottenhavet. Inre kustvatten	2015	0.30608966053381714	(8, 'SE600565-184600')	0.48017621145374456
3	8.353333333333333	37.22	16.126933333333334	4.909333333333333	2015-07-12	POOR	SE600565-184600	16 - Södra Bottenhavet. Inre kustvatten	2015	0.250925603986893	(9, 'SE600565-184600')	0.4332867633888591
1	0.16	25.65	16.0098	4.993	2015-08-10	MODERATE	SE600565-184600	16 - Södra Bottenhavet. Inre kustvatten	2015	0.46416374269005845	(10, 'SE600565-184600')	0.6241637426900585
2	25.28	61.650000000000006	16.560000000000002	4.6	2015-08-24	BAD	SE600565-184600	16 - Södra Bottenhavet. Inre kustvatten	2015	0.13775032753134944	(11, 'SE600565-184600')	0.2686131386861314
1	0.35	29.02	16.0896	4.936	2016-07-16	POOR	SE600565-184600	16 - Södra Bottenhavet. Inre kustvatten	2016	0.3934487371792273	(12, 'SE600565-184600')	0.5544314266023432
1	0.14	22.68	16.0364	4.974	2016-08-13	MODERATE	SE600565-184600	16 - Södra Bottenhavet. Inre kustvatten	2016	0.5470723104056437	(13, 'SE600565-184600')	0.7070723104056438
1	0.26	17.7	16.0	5.035	2013-07-13	HIGH	SE601300-184180	16 - Södra Bottenhavet. Inre kustvatten	2013	0.8627925746569814	(0, 'SE601300-184180')	0.903954802259887
1	0.03	21.28	16.060200000000002	4.957	2013-08-12	MODERATE	SE601300-184180	16 - Södra Bottenhavet. Inre kustvatten	2013	0.5947086466165414	(1, 'SE601300-184180')	0.7547086466165414
1	0.14	22.9	16.0	5.03	2014-07-12	MODERATE	SE601300-184180	16 - Södra Bottenhavet. Inre kustvatten	2014	0.5386899563318778	(2, 'SE601300-184180')	0.6986899563318778
1	0.2	25.2	16.0	5.08	2014-08-11	MODERATE	SE601300-184180	16 - Södra Bottenhavet. Inre kustvatten	2014	0.47492063492063485	(3, 'SE601300-184180')	0.6349206349206349
1	0.2	21.32	16.0	5.092	2015-07-12	MODERATE	SE601300-184180	16 - Södra Bottenhavet. Inre kustvatten	2015	0.5904690431519699	(4, 'SE601300-184180')	0.7504690431519699
1	0.16	23.31	16.0	5.018	2015-08-10	MODERATE	SE601300-184180	16 - Södra Bottenhavet. Inre kustvatten	2015	0.5264006864006864	(5, 'SE601300-184180')	0.6864006864006864
1	0.17	21.55	16.1498	4.893	2016-07-16	MODERATE	SE601300-184180	16 - Södra Bottenhavet. Inre kustvatten	2016	0.5894106728538282	(6, 'SE601300-184180')	0.7494106728538282
1	0.25	20.35	16.0	5.087	2016-08-13	GOOD	SE601300-184180	16 - Södra Bottenhavet. Inre kustvatten	2016	0.6524815724815723	(7, 'SE601300-184180')	0.7862407862407862
2	0.18	26.735	15.50854	5.619999999999999	2013-07-10	MODERATE	SE585797-181090	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.41825798663651664	(0, 'SE585797-181090')	0.5800837853001684
6	0.5583333333333333	22.085000000000004	15.468327833333333	5.650166666666667	2013-07-17	MODERATE	SE585797-181090	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.527636109796173	(1, 'SE585797-181090')	0.7003997207757904
5	0.044000000000000004	21.994	15.359244	5.732	2013-08-14	MODERATE	SE585797-181090	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.525761736671985	(2, 'SE585797-181090')	0.6983379103391835
1	0.04	20.87	15.088645	5.935	2013-08-15	MODERATE	SE585797-181090	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.5481659188918413	(3, 'SE585797-181090')	0.7229825107810254
2	0.6699999999999999	28.615000000000002	15.36191	5.73	2013-08-23	POOR	SE585797-181090	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.3742757295124934	(4, 'SE585797-181090')	0.5368481565612441
2	0.15	26.68	15.128635	5.905	2014-07-09	MODERATE	SE585797-181090	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.40640026577620275	(5, 'SE585797-181090')	0.567040292353823
6	0.5333333333333333	29.473333333333333	15.499653333333331	5.626666666666668	2014-07-16	POOR	SE585797-181090	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.3620970620020608	(6, 'SE585797-181090')	0.5258873558018548
7	0.40714285714285714	23.601428571428567	15.386665714285716	5.711428571428571	2014-08-15	MODERATE	SE585797-181090	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.48357990656519817	(7, 'SE585797-181090')	0.651937897221718
2	0.145	31.65	15.2686	5.8	2014-08-21	POOR	SE585797-181090	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.3138002457433737	(8, 'SE585797-181090')	0.4824202211690363
1	0.13	22.26	15.235275	5.825	2015-07-15	MODERATE	SE585797-181090	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	0.5131125949522175	(9, 'SE585797-181090')	0.6844238544474393
1	0.21	23.15	15.219279	5.837	2015-08-12	MODERATE	SE585797-181090	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	0.48856387198115064	(10, 'SE585797-181090')	0.6574202591792657
1	0.16	20.32	15.236608	5.824	2016-07-20	MODERATE	SE585797-181090	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2016	0.5725755189692198	(11, 'SE585797-181090')	0.7498330708661417
2	0.98	12.5	12.83375	16.665	2013-06-17	HIGH	SE561030-122821	05 - Södra Hallands och norra Öresunds kustvatten	2013	1.0	(0, 'SE561030-122821')	1.0267
2	0.98	13.95	12.39875	18.405	2013-07-11	HIGH	SE561030-122821	05 - Södra Hallands och norra Öresunds kustvatten	2013	0.8289219740832645	(1, 'SE561030-122821')	0.8887992831541219
2	1.45	16.45	12.75625	16.975	2013-08-13	GOOD	SE561030-122821	05 - Södra Hallands och norra Öresunds kustvatten	2013	0.6109118541033435	(2, 'SE561030-122821')	0.7754559270516718
2	0.98	15.7	12.50625	17.975	2014-06-16	GOOD	SE561030-122821	05 - Södra Hallands och norra Öresunds kustvatten	2014	0.6531528662420382	(3, 'SE561030-122821')	0.7965764331210191
2	0.98	14.25	12.96875	16.125	2014-07-17	HIGH	SE561030-122821	05 - Södra Hallands och norra Öresunds kustvatten	2014	0.8616734143049933	(4, 'SE561030-122821')	0.9100877192982456
2	1.375	14.649999999999999	12.0	21.045	2014-08-26	GOOD	SE561030-122821	05 - Södra Hallands och norra Öresunds kustvatten	2014	0.6982252559726964	(5, 'SE561030-122821')	0.8191126279863482
2	0.98	17.85	12.59375	17.625	2015-06-16	MODERATE	SE561030-122821	05 - Södra Hallands och norra Öresunds kustvatten	2015	0.5355322128851541	(6, 'SE561030-122821')	0.705532212885154
2	1.125	17.15	13.42125	14.315	2015-07-07	GOOD	SE561030-122821	05 - Södra Hallands och norra Öresunds kustvatten	2015	0.6251603498542276	(7, 'SE561030-122821')	0.7825801749271138
2	0.98	26.049999999999997	13.58375	13.665000000000001	2015-08-18	POOR	SE561030-122821	05 - Södra Hallands och norra Öresunds kustvatten	2015	0.34288133679575494	(8, 'SE561030-122821')	0.5214491362763917
2	0.98	14.3	13.99125	12.035	2013-06-17	HIGH	SE554810-125240	06 - Öresunds kustvatten	2013	0.9667832167832169	(0, 'SE554810-125240')	0.9784090909090909
2	0.98	16.4	13.47	14.12	2013-07-11	GOOD	SE554810-125240	06 - Öresunds kustvatten	2013	0.7026829268292684	(1, 'SE554810-125240')	0.8213414634146342
2	1.1600000000000001	17.15	13.2125	15.149999999999999	2013-08-13	GOOD	SE554810-125240	06 - Öresunds kustvatten	2013	0.6008163265306125	(2, 'SE554810-125240')	0.7704081632653063
2	0.98	17.1	13.21625	15.135	2014-06-16	GOOD	SE554810-125240	06 - Öresunds kustvatten	2014	0.6057602339181286	(3, 'SE554810-125240')	0.7728801169590643
2	0.98	17.85	14.35	10.600000000000001	2014-07-17	GOOD	SE554810-125240	06 - Öresunds kustvatten	2014	0.6678431372549017	(4, 'SE554810-125240')	0.8039215686274509
2	1.3050000000000002	16.4	12.45625	18.175	2014-08-26	MODERATE	SE554810-125240	06 - Öresunds kustvatten	2014	0.5895274390243903	(5, 'SE554810-125240')	0.7595274390243903
2	0.98	17.5	14.10625	11.575	2015-06-16	GOOD	SE554810-125240	06 - Öresunds kustvatten	2015	0.672142857142857	(6, 'SE554810-125240')	0.8060714285714285
2	1.0150000000000001	17.9	14.782499999999999	8.870000000000001	2015-07-07	GOOD	SE554810-125240	06 - Öresunds kustvatten	2015	0.7116759776536313	(7, 'SE554810-125240')	0.8258379888268157
2	0.98	35.0	14.751249999999999	8.995000000000001	2015-08-18	POOR	SE554810-125240	06 - Öresunds kustvatten	2015	0.2252521008403361	(8, 'SE554810-125240')	0.4214642857142857
2	1.02	11.100000000000001	14.998000000000005	9.620000000000001	2013-06-17	HIGH	SE552500-124461	07 - Skånes kustvatten	2013	1.0	(0, 'SE552500-124461')	1.3511711711711714
2	0.98	20.0	14.998000000000005	9.645	2013-07-11	MODERATE	SE552500-124461	07 - Skånes kustvatten	2013	0.581727272727273	(1, 'SE552500-124461')	0.7499000000000002
2	1.3050000000000002	21.45	14.998000000000005	11.094999999999999	2013-08-13	MODERATE	SE552500-124461	07 - Skånes kustvatten	2013	0.535643144734054	(2, 'SE552500-124461')	0.6992074592074594
2	0.98	18.25	14.998000000000005	9.559999999999999	2014-06-16	GOOD	SE552500-124461	07 - Skånes kustvatten	2014	0.7151293759512943	(3, 'SE552500-124461')	0.8218082191780824
2	0.98	18.6	14.998000000000005	8.935	2014-07-17	GOOD	SE552500-124461	07 - Skånes kustvatten	2014	0.6807646356033457	(4, 'SE552500-124461')	0.8063440860215055
2	1.2349999999999999	20.35	14.998000000000005	12.01	2014-08-26	MODERATE	SE552500-124461	07 - Skånes kustvatten	2014	0.5700022336385975	(5, 'SE552500-124461')	0.7370024570024571
2	0.98	17.9	14.998000000000005	9.575	2015-06-16	GOOD	SE552500-124461	07 - Skånes kustvatten	2015	0.7508379888268165	(6, 'SE552500-124461')	0.8378770949720674
2	0.98	20.35	14.998000000000005	8.715	2015-07-07	MODERATE	SE552500-124461	07 - Skånes kustvatten	2015	0.5700022336385975	(7, 'SE552500-124461')	0.7370024570024571
2	0.98	23.95	14.998000000000005	8.2	2015-08-18	MODERATE	SE552500-124461	07 - Skånes kustvatten	2015	0.4692920857847791	(8, 'SE552500-124461')	0.626221294363257
3	1.2666666666666668	15.066666666666668	12.0	23.578999999999997	2013-06-02	GOOD	SE572472-120302	01s - Västkustens inre kustvatten	2013	0.6529203539823006	(0, 'SE572472-120302')	0.7964601769911503
3	0.5433333333333333	17.733333333333334	13.444200000000002	18.39533333333333	2013-06-30	MODERATE	SE572472-120302	01s - Västkustens inre kustvatten	2013	0.5881315789473684	(1, 'SE572472-120302')	0.7581315789473685
3	0.10000000000000002	16.266666666666666	12.2517	19.720333333333333	2013-08-05	MODERATE	SE572472-120302	01s - Västkustens inre kustvatten	2013	0.5831782786885247	(2, 'SE572472-120302')	0.7531782786885246
3	0.2233333333333333	17.833333333333332	12.0	20.464333333333332	2014-06-02	MODERATE	SE572472-120302	01s - Västkustens inre kustvatten	2014	0.5028971962616824	(3, 'SE572472-120302')	0.6728971962616823
3	0.17666666666666667	16.833333333333332	12.0	20.209	2014-06-30	MODERATE	SE572472-120302	01s - Västkustens inre kustvatten	2014	0.542871287128713	(4, 'SE572472-120302')	0.712871287128713
3	0.10000000000000002	13.200000000000001	12.0	24.649333333333335	2014-08-06	HIGH	SE572472-120302	01s - Västkustens inre kustvatten	2014	0.8601398601398601	(5, 'SE572472-120302')	0.9090909090909091
3	1.4766666666666666	21.299999999999997	13.2471	18.614333333333335	2015-06-09	MODERATE	SE572472-120302	01s - Västkustens inre kustvatten	2015	0.4519295774647889	(6, 'SE572472-120302')	0.6219295774647888
3	0.15333333333333332	16.599999999999998	12.180599999999998	19.799333333333333	2015-07-05	MODERATE	SE572472-120302	01s - Västkustens inre kustvatten	2015	0.5637710843373495	(7, 'SE572472-120302')	0.7337710843373494
3	0.12333333333333334	14.6	12.0	20.503666666666664	2015-08-03	GOOD	SE572472-120302	01s - Västkustens inre kustvatten	2015	0.7038356164383562	(8, 'SE572472-120302')	0.8219178082191781
3	0.9700000000000001	20.366666666666667	15.8376	15.735999999999999	2015-08-31	GOOD	SE572472-120302	01s - Västkustens inre kustvatten	2015	0.6152471358428805	(9, 'SE572472-120302')	0.7776235679214403
3	0.10000000000000002	13.5	12.0	22.783666666666665	2013-06-02	HIGH	SE572135-120141	01s - Västkustens inre kustvatten	2013	0.829059829059829	(0, 'SE572135-120141')	0.8888888888888888
3	0.10000000000000002	16.566666666666666	13.163999999999998	18.706666666666667	2013-06-30	GOOD	SE572135-120141	01s - Västkustens inre kustvatten	2013	0.6492152917505026	(1, 'SE572135-120141')	0.7946076458752513
3	0.10000000000000002	14.533333333333333	12.0975	19.891666666666666	2013-08-05	GOOD	SE572135-120141	01s - Västkustens inre kustvatten	2013	0.7247935779816513	(2, 'SE572135-120141')	0.8323967889908257
3	0.10000000000000002	17.066666666666666	12.0	20.101333333333333	2014-06-02	MODERATE	SE572135-120141	01s - Västkustens inre kustvatten	2014	0.5331250000000001	(3, 'SE572135-120141')	0.703125
3	0.19666666666666666	16.53333333333333	12.0	20.159333333333336	2014-06-30	MODERATE	SE572135-120141	01s - Västkustens inre kustvatten	2014	0.5558064516129034	(4, 'SE572135-120141')	0.7258064516129034
3	0.10000000000000002	12.566666666666668	12.0	24.259666666666664	2014-08-06	HIGH	SE572135-120141	01s - Västkustens inre kustvatten	2014	0.9306264027749437	(5, 'SE572135-120141')	0.9549071618037134
3	0.14333333333333334	19.033333333333335	12.0	20.105	2015-06-09	MODERATE	SE572135-120141	01s - Västkustens inre kustvatten	2015	0.46047285464098076	(6, 'SE572135-120141')	0.6304728546409807
3	0.17333333333333334	15.333333333333334	12.1887	19.790333333333333	2015-07-05	GOOD	SE572135-120141	01s - Västkustens inre kustvatten	2015	0.6498304347826086	(7, 'SE572135-120141')	0.7949152173913043
3	0.16333333333333333	14.699999999999998	12.0	20.331333333333333	2015-08-03	GOOD	SE572135-120141	01s - Västkustens inre kustvatten	2015	0.69265306122449	(8, 'SE572135-120141')	0.816326530612245
3	0.4833333333333334	19.23333333333333	15.5895	16.011666666666667	2015-08-31	GOOD	SE572135-120141	01s - Västkustens inre kustvatten	2015	0.6810918544194108	(9, 'SE572135-120141')	0.8105459272097054
1	0.36	14.99			2013-08-21	BAD	SE644150-211000	22 - Norra Bottenviken. Inre kustvatten	2013		(0, 'SE644150-211000')	
1	0.86	14.99			2014-08-21	BAD	SE644150-211000	22 - Norra Bottenviken. Inre kustvatten	2014		(1, 'SE644150-211000')	
1	0.5	16.42			2015-08-18	BAD	SE644150-211000	22 - Norra Bottenviken. Inre kustvatten	2015		(2, 'SE644150-211000')	
1	1.36	17.8	16.335	5.0	2014-06-11	HIGH	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.8733794295592049	(0, 'SE594340-190448')	0.9176966292134832
1	1.36	25.9	16.335	5.0	2014-07-15	MODERATE	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.4642681642681643	(1, 'SE594340-190448')	0.6306949806949808
1	1.36	25.6	16.201700000000002	5.1	2014-08-09	MODERATE	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.4662535511363637	(2, 'SE594340-190448')	0.6328789062500001
1	1.36	22.4	15.5352	5.6	2015-06-15	MODERATE	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	0.5213961038961039	(3, 'SE594340-190448')	0.6935357142857144
1	1.36	22.6	15.8018	5.4	2015-07-12	MODERATE	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	0.5265406275140787	(4, 'SE594340-190448')	0.6991946902654866
1	2.82	24.9	15.9351	5.3	2015-08-24	MODERATE	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	0.47269441401971524	(5, 'SE594340-190448')	0.6399638554216868
2	4.99	40.4	17.8013	3.9	2013-08-20	POOR	SE592400-180800	24 - Stockholms inre skärgård och Hallsfjärden	2013	0.2673624862486249	(0, 'SE592400-180800')	0.4406262376237624
