DEPH	DOXY	MONTH	POSITION	SDATE	STATN	VISS_EU_CD	WATER_TYPE_AREA	YEAR	index_column	new_index	source_DOXY
30.0	5.9	5	57.92_11.59	2015-05-05	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	16201	16201_SE575340-113000	DOXY_BTL
40.0	6.0	5	57.92_11.59	2015-05-05	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	16202	16202_SE575340-113000	DOXY_BTL
50.0	6.2	5	57.92_11.59	2015-05-05	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	16203	16203_SE575340-113000	DOXY_BTL
60.0	6.2	5	57.92_11.59	2015-05-05	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	16204	16204_SE575340-113000	DOXY_BTL
63.0	6.0	5	57.92_11.59	2015-05-05	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	16205	16205_SE575340-113000	DOXY_BTL
0.5	7.2	4	57.92_11.59	2015-04-08	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	16762	16762_SE575340-113000	DOXY_BTL
2.0	7.5	4	57.92_11.59	2015-04-08	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	16763	16763_SE575340-113000	DOXY_BTL
5.0	7.6	4	57.92_11.59	2015-04-08	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	16764	16764_SE575340-113000	DOXY_BTL
10.0	7.1	4	57.92_11.59	2015-04-08	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	16765	16765_SE575340-113000	DOXY_BTL
15.0	7.2	4	57.92_11.59	2015-04-08	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	16766	16766_SE575340-113000	DOXY_BTL
20.0	6.4	4	57.92_11.59	2015-04-08	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	16767	16767_SE575340-113000	DOXY_BTL
30.0	6.3	4	57.92_11.59	2015-04-08	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	16768	16768_SE575340-113000	DOXY_BTL
40.0	6.7	4	57.92_11.59	2015-04-08	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	16769	16769_SE575340-113000	DOXY_BTL
50.0	6.7	4	57.92_11.59	2015-04-08	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	16770	16770_SE575340-113000	DOXY_BTL
60.0	6.4	4	57.92_11.59	2015-04-08	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	16771	16771_SE575340-113000	DOXY_BTL
63.0	6.7	4	57.92_11.59	2015-04-08	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	16772	16772_SE575340-113000	DOXY_BTL
0.5	7.2	3	57.92_11.59	2015-03-04	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	17380	17380_SE575340-113000	DOXY_BTL
2.0	7.7	3	57.92_11.59	2015-03-04	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	17381	17381_SE575340-113000	DOXY_BTL
5.0	7.1	3	57.92_11.59	2015-03-04	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	17382	17382_SE575340-113000	DOXY_BTL
10.0	6.9	3	57.92_11.59	2015-03-04	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	17383	17383_SE575340-113000	DOXY_BTL
15.0	7.8	3	57.92_11.59	2015-03-04	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	17384	17384_SE575340-113000	DOXY_BTL
20.0	7.1	3	57.92_11.59	2015-03-04	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	17385	17385_SE575340-113000	DOXY_BTL
30.0	6.7	3	57.92_11.59	2015-03-04	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	17386	17386_SE575340-113000	DOXY_BTL
40.0	7.3	3	57.92_11.59	2015-03-04	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	17387	17387_SE575340-113000	DOXY_BTL
50.0	6.8	3	57.92_11.59	2015-03-04	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	17388	17388_SE575340-113000	DOXY_BTL
60.0	6.7	3	57.92_11.59	2015-03-04	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	17389	17389_SE575340-113000	DOXY_BTL
64.0	6.7	3	57.92_11.59	2015-03-04	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	17390	17390_SE575340-113000	DOXY_BTL
0.5	7.1	2	57.92_11.59	2015-02-04	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	18050	18050_SE575340-113000	DOXY_BTL
2.0	7.2	2	57.92_11.59	2015-02-04	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	18051	18051_SE575340-113000	DOXY_BTL
5.0	6.3	2	57.92_11.59	2015-02-04	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	18052	18052_SE575340-113000	DOXY_BTL
10.0	6.8	2	57.92_11.59	2015-02-04	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	18053	18053_SE575340-113000	DOXY_BTL
15.0	6.8	2	57.92_11.59	2015-02-04	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	18054	18054_SE575340-113000	DOXY_BTL
20.0	6.9	2	57.92_11.59	2015-02-04	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	18055	18055_SE575340-113000	DOXY_BTL
30.0	6.8	2	57.92_11.59	2015-02-04	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	18056	18056_SE575340-113000	DOXY_BTL
40.0	6.6	2	57.92_11.59	2015-02-04	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	18057	18057_SE575340-113000	DOXY_BTL
50.0	6.4	2	57.92_11.59	2015-02-04	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	18058	18058_SE575340-113000	DOXY_BTL
60.0	6.8	2	57.92_11.59	2015-02-04	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	18059	18059_SE575340-113000	DOXY_BTL
65.0	6.4	2	57.92_11.59	2015-02-04	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	18060	18060_SE575340-113000	DOXY_BTL
0.5	7.1	1	57.92_11.59	2015-01-07	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	18562	18562_SE575340-113000	DOXY_BTL
2.0	7.1	1	57.92_11.59	2015-01-07	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	18563	18563_SE575340-113000	DOXY_BTL
5.0	6.6	1	57.92_11.59	2015-01-07	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	18564	18564_SE575340-113000	DOXY_BTL
10.0	6.8	1	57.92_11.59	2015-01-07	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	18565	18565_SE575340-113000	DOXY_BTL
15.0	6.8	1	57.92_11.59	2015-01-07	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	18566	18566_SE575340-113000	DOXY_BTL
20.0	6.2	1	57.92_11.59	2015-01-07	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	18567	18567_SE575340-113000	DOXY_BTL
30.0	6.0	1	57.92_11.59	2015-01-07	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	18568	18568_SE575340-113000	DOXY_BTL
40.0	6.3	1	57.92_11.59	2015-01-07	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	18569	18569_SE575340-113000	DOXY_BTL
50.0	6.5	1	57.92_11.59	2015-01-07	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	18570	18570_SE575340-113000	DOXY_BTL
60.0	6.5	1	57.92_11.59	2015-01-07	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	18571	18571_SE575340-113000	DOXY_BTL
64.0	6.2	1	57.92_11.59	2015-01-07	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	18572	18572_SE575340-113000	DOXY_BTL
0.5	6.9	12	57.92_11.59	2014-12-02	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	19006	19006_SE575340-113000	DOXY_BTL
2.0	6.9	12	57.92_11.59	2014-12-02	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	19007	19007_SE575340-113000	DOXY_BTL
5.0	7.0	12	57.92_11.59	2014-12-02	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	19008	19008_SE575340-113000	DOXY_BTL
10.0	5.7	12	57.92_11.59	2014-12-02	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	19009	19009_SE575340-113000	DOXY_BTL
15.0	6.3	12	57.92_11.59	2014-12-02	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	19010	19010_SE575340-113000	DOXY_BTL
20.0	5.6	12	57.92_11.59	2014-12-02	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	19011	19011_SE575340-113000	DOXY_BTL
30.0	4.6	12	57.92_11.59	2014-12-02	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	19012	19012_SE575340-113000	DOXY_BTL
40.0	4.1	12	57.92_11.59	2014-12-02	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	19013	19013_SE575340-113000	DOXY_BTL
50.0	4.5	12	57.92_11.59	2014-12-02	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	19014	19014_SE575340-113000	DOXY_BTL
60.0	4.7	12	57.92_11.59	2014-12-02	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	19015	19015_SE575340-113000	DOXY_BTL
63.0	4.8	12	57.92_11.59	2014-12-02	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	19016	19016_SE575340-113000	DOXY_BTL
0.5	6.7	11	57.92_11.59	2014-11-04	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	19384	19384_SE575340-113000	DOXY_BTL
2.0	5.5	11	57.92_11.59	2014-11-04	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	19385	19385_SE575340-113000	DOXY_BTL
5.0	6.0	11	57.92_11.59	2014-11-04	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	19386	19386_SE575340-113000	DOXY_BTL
10.0	6.2	11	57.92_11.59	2014-11-04	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	19387	19387_SE575340-113000	DOXY_BTL
15.0	6.1	11	57.92_11.59	2014-11-04	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	19388	19388_SE575340-113000	DOXY_BTL
20.0	6.1	11	57.92_11.59	2014-11-04	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	19389	19389_SE575340-113000	DOXY_BTL
30.0	5.2	11	57.92_11.59	2014-11-04	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	19390	19390_SE575340-113000	DOXY_BTL
40.0	5.1	11	57.92_11.59	2014-11-04	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	19391	19391_SE575340-113000	DOXY_BTL
50.0	5.4	11	57.92_11.59	2014-11-04	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	19392	19392_SE575340-113000	DOXY_BTL
60.0	4.8	11	57.92_11.59	2014-11-04	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	19393	19393_SE575340-113000	DOXY_BTL
62.0	4.7	11	57.92_11.59	2014-11-04	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	19394	19394_SE575340-113000	DOXY_BTL
0.5	5.7	10	57.92_11.59	2014-10-07	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	19967	19967_SE575340-113000	DOXY_BTL
2.0	6.0	10	57.92_11.59	2014-10-07	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	19968	19968_SE575340-113000	DOXY_BTL
5.0	6.4	10	57.92_11.59	2014-10-07	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	19969	19969_SE575340-113000	DOXY_BTL
10.0	5.7	10	57.92_11.59	2014-10-07	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	19970	19970_SE575340-113000	DOXY_BTL
15.0	6.1	10	57.92_11.59	2014-10-07	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	19971	19971_SE575340-113000	DOXY_BTL
20.0	5.6	10	57.92_11.59	2014-10-07	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	19972	19972_SE575340-113000	DOXY_BTL
30.0	3.9	10	57.92_11.59	2014-10-07	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	19973	19973_SE575340-113000	DOXY_BTL
40.0	3.4	10	57.92_11.59	2014-10-07	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	19974	19974_SE575340-113000	DOXY_BTL
50.0	3.6	10	57.92_11.59	2014-10-07	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	19975	19975_SE575340-113000	DOXY_BTL
60.0	3.6	10	57.92_11.59	2014-10-07	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	19976	19976_SE575340-113000	DOXY_BTL
64.0	3.2	10	57.92_11.59	2014-10-07	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	19977	19977_SE575340-113000	DOXY_BTL
0.5	7.1	9	57.92_11.59	2014-09-03	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	20466	20466_SE575340-113000	DOXY_BTL
2.0	6.6	9	57.92_11.59	2014-09-03	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	20467	20467_SE575340-113000	DOXY_BTL
5.0	6.4	9	57.92_11.59	2014-09-03	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	20468	20468_SE575340-113000	DOXY_BTL
10.0	6.4	9	57.92_11.59	2014-09-03	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	20469	20469_SE575340-113000	DOXY_BTL
15.0	6.1	9	57.92_11.59	2014-09-03	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	20470	20470_SE575340-113000	DOXY_BTL
20.0	5.5	9	57.92_11.59	2014-09-03	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	20471	20471_SE575340-113000	DOXY_BTL
30.0	3.1	9	57.92_11.59	2014-09-03	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	20472	20472_SE575340-113000	DOXY_BTL
40.0	3.7	9	57.92_11.59	2014-09-03	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	20473	20473_SE575340-113000	DOXY_BTL
50.0	4.0	9	57.92_11.59	2014-09-03	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	20474	20474_SE575340-113000	DOXY_BTL
60.0	4.2	9	57.92_11.59	2014-09-03	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	20475	20475_SE575340-113000	DOXY_BTL
63.0	4.5	9	57.92_11.59	2014-09-03	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	20476	20476_SE575340-113000	DOXY_BTL
0.0	6.27	8	57.92_11.59	2014-08-04	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	21813	21813_SE575340-113000	DOXY_BTL
2.0	5.87	8	57.92_11.59	2014-08-04	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	21814	21814_SE575340-113000	DOXY_BTL
5.0	5.77	8	57.92_11.59	2014-08-04	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	21815	21815_SE575340-113000	DOXY_BTL
10.0	5.42	8	57.92_11.59	2014-08-04	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	21816	21816_SE575340-113000	DOXY_BTL
15.0	5.28	8	57.92_11.59	2014-08-04	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	21817	21817_SE575340-113000	DOXY_BTL
20.0	5.18	8	57.92_11.59	2014-08-04	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	21818	21818_SE575340-113000	DOXY_BTL
30.0	3.77	8	57.92_11.59	2014-08-04	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	21819	21819_SE575340-113000	DOXY_BTL
40.0	3.86	8	57.92_11.59	2014-08-04	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	21820	21820_SE575340-113000	DOXY_BTL
50.0	4.04	8	57.92_11.59	2014-08-04	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	21821	21821_SE575340-113000	DOXY_BTL
60.0	4.09	8	57.92_11.59	2014-08-04	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	21822	21822_SE575340-113000	DOXY_BTL
65.0	4.03	8	57.92_11.59	2014-08-04	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	21823	21823_SE575340-113000	DOXY_BTL
0.0	6.33	7	57.92_11.59	2014-07-01	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	22973	22973_SE575340-113000	DOXY_BTL
2.0	6.39	7	57.92_11.59	2014-07-01	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	22974	22974_SE575340-113000	DOXY_BTL
5.0	6.51	7	57.92_11.59	2014-07-01	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	22975	22975_SE575340-113000	DOXY_BTL
10.0	6.37	7	57.92_11.59	2014-07-01	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	22976	22976_SE575340-113000	DOXY_BTL
15.0	6.32	7	57.92_11.59	2014-07-01	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	22977	22977_SE575340-113000	DOXY_BTL
20.0	5.8	7	57.92_11.59	2014-07-01	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	22978	22978_SE575340-113000	DOXY_BTL
30.0	5.08	7	57.92_11.59	2014-07-01	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	22979	22979_SE575340-113000	DOXY_BTL
40.0	5.03	7	57.92_11.59	2014-07-01	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	22980	22980_SE575340-113000	DOXY_BTL
50.0	5.01	7	57.92_11.59	2014-07-01	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	22981	22981_SE575340-113000	DOXY_BTL
60.0	4.99	7	57.92_11.59	2014-07-01	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	22982	22982_SE575340-113000	DOXY_BTL
65.0	4.98	7	57.92_11.59	2014-07-01	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	22983	22983_SE575340-113000	DOXY_BTL
0.0	6.87	6	57.92_11.59	2014-06-03	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	23914	23914_SE575340-113000	DOXY_BTL
2.0	6.92	6	57.92_11.59	2014-06-03	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	23915	23915_SE575340-113000	DOXY_BTL
5.0	7.09	6	57.92_11.59	2014-06-03	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	23916	23916_SE575340-113000	DOXY_BTL
10.0	6.02	6	57.92_11.59	2014-06-03	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	23917	23917_SE575340-113000	DOXY_BTL
15.0	6.08	6	57.92_11.59	2014-06-03	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	23918	23918_SE575340-113000	DOXY_BTL
20.0	5.8	6	57.92_11.59	2014-06-03	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	23919	23919_SE575340-113000	DOXY_BTL
30.0	5.66	6	57.92_11.59	2014-06-03	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	23920	23920_SE575340-113000	DOXY_BTL
40.0	5.65	6	57.92_11.59	2014-06-03	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	23921	23921_SE575340-113000	DOXY_BTL
50.0	5.57	6	57.92_11.59	2014-06-03	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	23922	23922_SE575340-113000	DOXY_BTL
60.0	5.51	6	57.92_11.59	2014-06-03	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	23923	23923_SE575340-113000	DOXY_BTL
64.0	5.45	6	57.92_11.59	2014-06-03	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	23924	23924_SE575340-113000	DOXY_BTL
0.0	7.67	5	57.92_11.59	2014-05-06	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	24290	24290_SE575340-113000	DOXY_BTL
2.0	7.68	5	57.92_11.59	2014-05-06	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	24291	24291_SE575340-113000	DOXY_BTL
5.0	7.7	5	57.92_11.59	2014-05-06	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	24292	24292_SE575340-113000	DOXY_BTL
10.0	7.25	5	57.92_11.59	2014-05-06	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	24293	24293_SE575340-113000	DOXY_BTL
15.0	6.63	5	57.92_11.59	2014-05-06	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	24294	24294_SE575340-113000	DOXY_BTL
20.0	6.26	5	57.92_11.59	2014-05-06	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	24295	24295_SE575340-113000	DOXY_BTL
30.0	5.74	5	57.92_11.59	2014-05-06	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	24296	24296_SE575340-113000	DOXY_BTL
40.0	5.83	5	57.92_11.59	2014-05-06	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	24297	24297_SE575340-113000	DOXY_BTL
50.0	5.8	5	57.92_11.59	2014-05-06	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	24298	24298_SE575340-113000	DOXY_BTL
60.0	5.82	5	57.92_11.59	2014-05-06	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	24299	24299_SE575340-113000	DOXY_BTL
64.0	5.82	5	57.92_11.59	2014-05-06	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	24300	24300_SE575340-113000	DOXY_BTL
0.0	8.49	4	57.92_11.59	2014-04-01	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	24855	24855_SE575340-113000	DOXY_BTL
2.0	8.96	4	57.92_11.59	2014-04-01	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	24856	24856_SE575340-113000	DOXY_BTL
5.0	8.34	4	57.92_11.59	2014-04-01	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	24857	24857_SE575340-113000	DOXY_BTL
10.0	8.26	4	57.92_11.59	2014-04-01	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	24858	24858_SE575340-113000	DOXY_BTL
15.0	8.21	4	57.92_11.59	2014-04-01	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	24859	24859_SE575340-113000	DOXY_BTL
20.0	7.99	4	57.92_11.59	2014-04-01	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	24860	24860_SE575340-113000	DOXY_BTL
30.0	6.76	4	57.92_11.59	2014-04-01	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	24861	24861_SE575340-113000	DOXY_BTL
40.0	6.39	4	57.92_11.59	2014-04-01	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	24862	24862_SE575340-113000	DOXY_BTL
50.0	6.3	4	57.92_11.59	2014-04-01	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	24863	24863_SE575340-113000	DOXY_BTL
60.0	6.18	4	57.92_11.59	2014-04-01	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	24864	24864_SE575340-113000	DOXY_BTL
64.0	6.01	4	57.92_11.59	2014-04-01	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	24865	24865_SE575340-113000	DOXY_BTL
0.0	8.92	3	57.92_11.59	2014-03-05	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	25580	25580_SE575340-113000	DOXY_BTL
2.0	8.75	3	57.92_11.59	2014-03-05	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	25581	25581_SE575340-113000	DOXY_BTL
5.0	8.73	3	57.92_11.59	2014-03-05	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	25582	25582_SE575340-113000	DOXY_BTL
10.0	8.51	3	57.92_11.59	2014-03-05	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	25583	25583_SE575340-113000	DOXY_BTL
15.0	8.21	3	57.92_11.59	2014-03-05	ÅSTOL	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	25584	25584_SE575340-113000	DOXY_BTL
