AMON	DATE_count	DIN	NTOT	NTRA	NTRI	NTRZ	SALT	STATUS	VISS_EU_CD	WATER_TYPE_AREA	YEAR	global_EQR	index_column	local_EQR	max	min	new_index	number_of_dates
	5.0	3.7939999999999996					7.7829999999999995	GOOD	SE554800-142001	07 - Skånes kustvatten	2016.0	0.7349942694231203	3	0.7577462751250282			3_SE554800-142001	
	1.0	6.840000000000001					18.540000000000003	MODERATE	SE562450-122751	05 - Södra Hallands och norra Öresunds kustvatten	2016.0	0.5027078565980168	0	0.5581140350877193			0_SE562450-122751	
	1.0	33.377500000000005					2.4749999999999996	BAD	SE658352-163189	24 - Stockholms inre skärgård och Hallsfjärden	2014.0	0.10628159068544525	0	0.1541083064938956			0_SE658352-163189	
	1.0	25.875					2.2075	BAD	SE658352-163189	24 - Stockholms inre skärgård och Hallsfjärden	2015.0	0.14244544394469433	1	0.20654589371980675			1_SE658352-163189	
	1.0	23.0425					2.7575	BAD	SE658352-163189	24 - Stockholms inre skärgård och Hallsfjärden	2016.0	0.1476095520645883	2	0.21403385049365303			2_SE658352-163189	
	1.0	23.98					3.7	BAD	SE594670-185500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013.0	0.12150930373011992	0	0.17618849040867388			0_SE594670-185500	
	2.0	45.483333333333334					2.7	BAD	SE594670-185500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014.0	0.1304851015076644	1	0.18920339718611337			1_SE594670-185500	
	2.0	23.409166666666664					4.058333333333333	BAD	SE594670-185500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015.0	0.11641713154887484	2	0.1688048407458685			2_SE594670-185500	
	1.0	5.76					5.6	MODERATE	SE594800-190220	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014.0	0.4400966183574881	0	0.48611111111111127			0_SE594800-190220	
	1.0	6.57					5.4	MODERATE	SE594800-190220	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015.0	0.4078353517305273	1	0.4490106544901064			1_SE594800-190220	
	1.0	21.08					3.7	BAD	SE601000-183510	16 - Södra Bottenhavet. Inre kustvatten	2013.0	0.11516063600078519	0	0.1669829222011385			0_SE601000-183510	
	1.0	8.34					4.9	POOR	SE601000-183510	16 - Södra Bottenhavet. Inre kustvatten	2014.0	0.29934452438049564	1	0.3645083932853717			1_SE601000-183510	
	1.0	9.43					4.4	POOR	SE601000-183510	16 - Södra Bottenhavet. Inre kustvatten	2015.0	0.271445740544362	2	0.34358430540827145			2_SE601000-183510	
	1.0	16.439999999999998					3.7	BAD	SE600565-184600	16 - Södra Bottenhavet. Inre kustvatten	2014.0	0.14766339458008224	0	0.21411192214111924			0_SE600565-184600	
	1.0	20.310000000000002					3.35	BAD	SE600565-184600	16 - Södra Bottenhavet. Inre kustvatten	2015.0	0.12428054805684306	1	0.18020679468242243			1_SE600565-184600	
	1.0	7.576666666666667					21.996333333333336	MODERATE	SE561030-122821	05 - Södra Hallands och norra Öresunds kustvatten	2013.0	0.4764666500889458	0	0.5279366476022876			0_SE561030-122821	
	1.0	7.77					21.23	MODERATE	SE561030-122821	05 - Södra Hallands och norra Öresunds kustvatten	2014.0	0.46504392591349114	1	0.5148005148005148			1_SE561030-122821	
	1.0	9.153333333333332					16.174999999999997	POOR	SE561030-122821	05 - Södra Hallands och norra Öresunds kustvatten	2015.0	0.3263522699684389	2	0.3847642024763292			2_SE561030-122821	
	1.0	7.203333333333333					8.754999999999999	POOR	SE554810-125240	06 - Öresunds kustvatten	2013.0	0.29355082523523063	0	0.36016311892642294			0_SE554810-125240	
	1.0	13.579999999999998					18.325	BAD	SE554810-125240	06 - Öresunds kustvatten	2014.0	0.19250545934690977	1	0.27913291605301915			1_SE554810-125240	
	1.0	9.746666666666666					12.19	POOR	SE554810-125240	06 - Öresunds kustvatten	2015.0	0.22697902416780666	2	0.310234268125855			2_SE554810-125240	
	3.0	3.894444444444444					9.055000000000001	MODERATE	SE552500-124461	07 - Skånes kustvatten	2013.0	0.5939041364285191	0	0.6632945500713711			0_SE552500-124461	
	3.0	6.2444444444444445					14.868333333333334	POOR	SE552500-124461	07 - Skånes kustvatten	2014.0	0.39113451656619247	1	0.44290761325295397			1_SE552500-124461	
	3.0	4.015555555555555					10.073333333333334	GOOD	SE552500-124461	07 - Skånes kustvatten	2015.0	0.6025673623665418	2	0.6716687855382523			2_SE552500-124461	
	3.0	5.931666666666666					23.090555555555554	GOOD	SE572472-120302	01s - Västkustens inre kustvatten	2013.0	0.77086066253645	0	0.7810594306486925			0_SE572472-120302	
	5.0	8.4375					18.44173333333333	GOOD	SE572472-120302	01s - Västkustens inre kustvatten	2014.0	0.691195907034626	1	0.729277339572507			1_SE572472-120302	
	4.0	10.305					23.214750000000002	MODERATE	SE572472-120302	01s - Västkustens inre kustvatten	2015.0	0.44498786937485274	2	0.49173604978108065			2_SE572472-120302	
	3.0	5.24					23.974222222222224	HIGH	SE572135-120141	01s - Västkustens inre kustvatten	2013.0	0.8139835401213539	0	0.8139835401213539			0_SE572135-120141	
	5.0	5.341500000000001					19.312866666666665	HIGH	SE572135-120141	01s - Västkustens inre kustvatten	2014.0	0.816182848373486	1	0.816182848373486			1_SE572135-120141	
	4.0	8.356250000000001					24.029999999999998	MODERATE	SE572135-120141	01s - Västkustens inre kustvatten	2015.0	0.5314061368289218	2	0.59111705735326			2_SE572135-120141	
	1.0	5.78					5.5	MODERATE	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015.0	0.4499172559049195	0	0.4974048442906574			0_SE594340-190448	
	1.0	29.345					2.35	BAD	SE592400-180800	24 - Stockholms inre skärgård och Hallsfjärden	2013.0	0.12308975857956182	0	0.17848014994036462			0_SE592400-180800	
	1.0	47.695					2.25	BAD	SE592400-180800	24 - Stockholms inre skärgård och Hallsfjärden	2014.0	0.07681713184711765	1	0.11138484117832058			1_SE592400-180800	
	1.0	86.474					2.6	BAD	SE592400-180800	24 - Stockholms inre skärgård och Hallsfjärden	2015.0	0.04027521128535346	2	0.05839905636376251			2_SE592400-180800	
	1.0	29.12					3.55	BAD	SE593750-183962	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013.0	0.1027259378552482	0	0.1489526098901099			0_SE593750-183962	
	1.0	26.715000000000003					3.85	BAD	SE593750-183962	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014.0	0.10616533395290002	1	0.153939734231705			1_SE593750-183962	
	1.0	20.34					3.75	BAD	SE593750-183962	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015.0	0.14198284338656633	2	0.20587512291052115			2_SE593750-183962	
	1.0	15.4					2.0	POOR	SE643700-211940	22 - Norra Bottenviken. Inre kustvatten	2013.0	0.36173160173160174	0	0.4112987012987013			0_SE643700-211940	
	1.0	4.720000000000001					5.0	HIGH	SE623890-178030	19 - Norra Bottenhavet. Höga kusten. Yttre kustvatten	2013.0	0.8474576271186439	0	0.8474576271186439			0_SE623890-178030	
	2.0	6.4375					3.5	GOOD	SE622500-172430	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2013.0	0.6113801446941735	0	0.6679661012859215			0_SE622500-172430	
	1.0	6.9399999999999995					3.5	MODERATE	SE622860-173000	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2013.0	0.5632695834424941	0	0.6195965417867435			0_SE622860-173000	
	1.0	6.04					4.55	GOOD	SE622000-172300	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2013.0	0.6245033112582781	0	0.6771523178807947			0_SE622000-172300	
	1.0	106.965					3.55	BAD	SE614165-171500	16 - Södra Bottenhavet. Inre kustvatten	2013.0	0.023081994271410083	0	0.03346889169354462			0_SE614165-171500	
	1.0	28.415					4.9	BAD	SE614165-171500	16 - Södra Bottenhavet. Inre kustvatten	2014.0	0.07378327376871129	1	0.10698574696463137			1_SE614165-171500	
	1.0	82.1					4.800000000000001	BAD	SE614165-171500	16 - Södra Bottenhavet. Inre kustvatten	2015.0	0.025872569196522324	2	0.03751522533495737			2_SE614165-171500	
	1.0	0.9466666666666667					4.633333333333333	HIGH	SE613760-171000	16 - Södra Bottenhavet. Inre kustvatten	2013.0	1.0	0	1.0			0_SE613760-171000	
	1.0	1.07					2.8000000000000003	HIGH	SE613760-171000	16 - Södra Bottenhavet. Inre kustvatten	2014.0	1.0	1	1.0			1_SE613760-171000	
	1.0	7.890000000000001					4.0	POOR	SE613760-171000	16 - Södra Bottenhavet. Inre kustvatten	2015.0	0.3879002957329953	2	0.43092522179974646			2_SE613760-171000	
	1.0	0.7375					5.2	HIGH	SE613500-172500	16 - Södra Bottenhavet. Inre kustvatten	2013.0	1.0	0	1.0			0_SE613500-172500	
	1.0	1.7950000000000002					4.25	HIGH	SE613500-172500	16 - Södra Bottenhavet. Inre kustvatten	2014.0	1.0	1	1.0			1_SE613500-172500	
	1.0	5.72					5.05	MODERATE	SE613500-172500	16 - Södra Bottenhavet. Inre kustvatten	2015.0	0.4734569778048039	2	0.5244755244755245			2_SE613500-172500	
	1.0	1.4266666666666665					4.133333333333333	HIGH	SE613591-171000	16 - Södra Bottenhavet. Inre kustvatten	2013.0	1.0	0	1.0			0_SE613591-171000	
	1.0	2.25					3.4	HIGH	SE613591-171000	16 - Södra Bottenhavet. Inre kustvatten	2014.0	1.0	1	1.0			1_SE613591-171000	
	1.0	6.93					3.6	MODERATE	SE613591-171000	16 - Södra Bottenhavet. Inre kustvatten	2015.0	0.4640943597465336	2	0.5137085137085137			2_SE613591-171000	
	1.0	1.28					4.6	HIGH	SE613500-171000	16 - Södra Bottenhavet. Inre kustvatten	2013.0	1.0	0	1.0			0_SE613500-171000	
	1.0	0.815					4.5	HIGH	SE613500-171000	16 - Södra Bottenhavet. Inre kustvatten	2014.0	1.0	1	1.0			1_SE613500-171000	
	1.0	5.985					4.85	MODERATE	SE613500-171000	16 - Södra Bottenhavet. Inre kustvatten	2015.0	0.46198103955541026	2	0.5112781954887218			2_SE613500-171000	
	1.0	1.185					4.6	HIGH	SE613240-171000	16 - Södra Bottenhavet. Inre kustvatten	2013.0	1.0	0	1.0			0_SE613240-171000	
	1.0	0.66					5.25	HIGH	SE613240-171000	16 - Södra Bottenhavet. Inre kustvatten	2014.0	1.0	1	1.0			1_SE613240-171000	
	1.0	7.795					5.0	POOR	SE613240-171000	16 - Södra Bottenhavet. Inre kustvatten	2015.0	0.3264827881120377	2	0.38486209108402825			2_SE613240-171000	
	1.0	15.95					2.0	POOR	SE645000-213500	22 - Norra Bottenviken. Inre kustvatten	2013.0	0.34282131661442006	0	0.39711598746081506			0_SE645000-213500	
	1.0	19.85					2.0	POOR	SE637640-204160	20 - Norra Kvarkens inre kustvatten	2013.0	0.24859781696053737	0	0.326448362720403			0_SE637640-204160	
	1.0	16.8					2.0	POOR	SE644730-210650	22 - Norra Bottenviken. Inre kustvatten	2013.0	0.316031746031746	0	0.3770238095238095			0_SE644730-210650	
	1.0	6.785					2.95	HIGH	SE634230-201605	20 - Norra Kvarkens inre kustvatten	2013.0	0.8486366985998526	0	0.8486366985998526			0_SE634230-201605	
