AMON	DIN	NTOT	NTRA	NTRI	NTRZ	SALT	STATUS	VISS_EU_CD	WATER_TYPE_AREA	YEAR_count	global_EQR	index_column	local_EQR	new_index
	4.723333333333334					7.016666666666667	GOOD	SE572500-164500	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	3	0.7197427471453901	0	0.7478327856445036	0_SE572500-164500
	13.783750000000001					3.75	POOR	SE583718-161687	13 - Östergötlands inre kustvatten	4	0.3603587936445213	0	0.41026909523339095	0_SE583718-161687
	11.252916666666666					4.822916666666666	POOR	SE583926-161744	13 - Östergötlands inre kustvatten	4	0.29508308606549627	0	0.36131231454912216	0_SE583926-161744
	6.348333333333333					5.991666666666667	MODERATE	SE583000-165600	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	4	0.4211666967541147	0	0.4643417012672319	0_SE583000-165600
	7.586666666666667					7.050000000000001	MODERATE	SE560940-151740	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	4	0.48049961006655434	0	0.5385495710732098	0_SE560940-151740
	6.0183333333333335					7.395833333333334	MODERATE	SE560500-154880	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	4	0.4648617868797691	0	0.521347965567746	0_SE560500-154880
	7.917083333333333					7.167083333333334	MODERATE	SE560810-153980	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	4	0.43658687986884864	0	0.4902455678557335	0_SE560810-153980
	6.2354166666666675					7.2225	MODERATE	SE560780-153500	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	4	0.46387746330141716	0	0.5202652096315589	0_SE560780-153500
	20.38791666666667					6.862291666666668	BAD	SE560795-154730	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	4	0.17994201570700052	0	0.26091592277515074	0_SE560795-154730
	6.02375					7.307500000000001	MODERATE	SE560775-153055	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	4	0.4672870992620544	0	0.5240158091882599	0_SE560775-153055
	4.260625					7.5183333333333335	MODERATE	SE560700-155801	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	4	0.5829127769183297	0	0.6512040546101626	0_SE560700-155801
	6.752916666666667					5.741666666666667	MODERATE	SE582460-164500	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	4	0.48360400466354564	0	0.5319644051299002	0_SE582460-164500
	4.684166666666667					6.725	MODERATE	SE581520-165000	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	4	0.5105086298660436	0	0.561559492852648	0_SE581520-165000
