MYEAR	SDATE	STIME	SHIPC	SERNO	STATN	LATIT_DD	LONGI_DD	SEA_AREA_CODE	SEA_AREA_NAME	SEA_BASIN	WATER_DISTRICT	WATER_TYPE_AREA	WLTYP	DEPH	TEMP_BTL	Q_TEMP_BTL	TEMP_CTD	Q_TEMP_CTD	SALT_BTL	Q_SALT_BTL	SALT_CTD	Q_SALT_CTD	DOXY_BTL	Q_DOXY_BTL	DOXY_CTD	Q_DOXY_CTD	PHOS	Q_PHOS	NTRI	Q_NTRI	NTRA	Q_NTRA	NTRZ	Q_NTRZ	AMON	Q_AMON	CPHL	Q_CPHL	SECCHI	Q_SECCHI
2017	2017-07-03	11:55	77SN	0089	BYFJORDEN	58.33333	11.88333	582000-115270	Byfjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	20	9.07		9.02				32.10		0.17				3.05		2.73		14.61		17.34		0.60		0.2	<	4.5	
2017	2017-07-03	11:55	77SN	0089	BYFJORDEN	58.33333	11.88333	582000-115270	Byfjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	30	9.60		9.59				32.41		0.10	<			0.53	E	0.97	E	2.03	E	3.00	E	0.20	<	0.2	<	4.5	
2017	2017-07-03	11:55	77SN	0089	BYFJORDEN	58.33333	11.88333	582000-115270	Byfjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	40	9.35		9.36				32.54		0.10	<			9.46			B	0.10	<		B	34.28				4.5	
2017	2017-07-03	11:55	77SN	0089	BYFJORDEN	58.33333	11.88333	582000-115270	Byfjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	44	9.25		9.27				32.55						11.26			B	0.10	<		B	53.47				4.5	
2017	2017-07-03	06:50	77SN	0086	DANAFJORD	57.66750	11.68667	574000-114230	Dana fjord	N Kattegatt	Västerhavets vattendistrikt	01s - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM	0	15.78		15.77				24.66		5.92				0.05		0.05		0.10	<	0.10	<	0.20	<	1.5		4.5	
2017	2017-07-03	06:50	77SN	0086	DANAFJORD	57.66750	11.68667	574000-114230	Dana fjord	N Kattegatt	Västerhavets vattendistrikt	01s - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM	2	15.78		15.77				24.66		5.94				0.04		0.05		0.10	<	0.10	<	0.20	<	1.5		4.5	
2017	2017-07-03	06:50	77SN	0086	DANAFJORD	57.66750	11.68667	574000-114230	Dana fjord	N Kattegatt	Västerhavets vattendistrikt	01s - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM	5	15.79		15.77				24.65		5.93				0.04		0.05		0.10	<	0.10	<	0.20	<	1.6		4.5	
2017	2017-07-03	06:50	77SN	0086	DANAFJORD	57.66750	11.68667	574000-114230	Dana fjord	N Kattegatt	Västerhavets vattendistrikt	01s - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM	10	15.76		15.79				24.85		5.93				0.05		0.05		0.10	<	0.10	<	0.20	<	1.4		4.5	
2017	2017-07-03	06:50	77SN	0086	DANAFJORD	57.66750	11.68667	574000-114230	Dana fjord	N Kattegatt	Västerhavets vattendistrikt	01s - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM	15	13.00		13.00				30.79		5.28				0.27		0.17		0.55		0.72		1.02		0.5		4.5	
2017	2017-07-03	06:50	77SN	0086	DANAFJORD	57.66750	11.68667	574000-114230	Dana fjord	N Kattegatt	Västerhavets vattendistrikt	01s - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM	20	12.51		12.47				31.78		5.04				0.38		0.29		1.00		1.29		1.20		0.4		4.5	
2017	2017-07-03	06:50	77SN	0086	DANAFJORD	57.66750	11.68667	574000-114230	Dana fjord	N Kattegatt	Västerhavets vattendistrikt	01s - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM	30	11.91		12.02				32.54		5.04				0.45		0.38		1.60		1.98		1.20		0.4		4.5	
2017	2017-07-03	06:50	77SN	0086	DANAFJORD	57.66750	11.68667	574000-114230	Dana fjord	N Kattegatt	Västerhavets vattendistrikt	01s - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM	39	11.73								4.94				0.52		0.40		2.01		2.41		1.32				4.5	
2017	2017-07-03	10:00	77SN	0088	GALTERÖ	58.10917	11.81000	580688-114860	Halsefjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	0	16.63		16.56				25.61		6.00				0.07		0.04		0.10	<	0.10	<	0.20	<	2.1		4.5	
2017	2017-07-03	10:00	77SN	0088	GALTERÖ	58.10917	11.81000	580688-114860	Halsefjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	2	16.63		16.55				25.62		5.96				0.07		0.05		0.10	<	0.10	<	0.20	<	1.9		4.5	
2017	2017-07-03	10:00	77SN	0088	GALTERÖ	58.10917	11.81000	580688-114860	Halsefjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	5	16.49		16.50				25.67		5.96				0.06		0.05		0.10	<	0.10	<	0.20	<	2.2		4.5	
2017	2017-07-03	10:00	77SN	0088	GALTERÖ	58.10917	11.81000	580688-114860	Halsefjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	10	16.01		16.46				25.71		5.89				0.06		0.05		0.10	<	0.10	<	0.20	<	2.5		4.5	
2017	2017-07-03	10:00	77SN	0088	GALTERÖ	58.10917	11.81000	580688-114860	Halsefjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	15	15.68		15.60				27.32		5.52				0.14		0.07		0.10	<	0.10	<	0.20	<	3.0		4.5	
2017	2017-07-03	10:00	77SN	0088	GALTERÖ	58.10917	11.81000	580688-114860	Halsefjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	20	14.12		14.25				29.70		5.07				0.32		0.16		0.44		0.60		0.97		1.8		4.5	
2017	2017-07-03	10:00	77SN	0088	GALTERÖ	58.10917	11.81000	580688-114860	Halsefjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	30	13.91		13.89				30.47		5.01				0.36		0.15		0.48		0.63		1.10		1.4		4.5	
2017	2017-07-03	10:00	77SN	0088	GALTERÖ	58.10917	11.81000	580688-114860	Halsefjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	37	13.84								4.94				0.40		0.16		0.52		0.68		1.13				4.5	
2017	2017-07-03	12:50	77SN	0090	HAVSTENSFJORD	58.31250	11.77333	581740-114820	Havstensfjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	0	16.87		16.88				22.88		5.99				0.04		0.04		0.10	<	0.10	<	0.20	<	1.0		4.0	
2017	2017-07-03	12:50	77SN	0090	HAVSTENSFJORD	58.31250	11.77333	581740-114820	Havstensfjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	2		B	16.87				22.88		5.90				0.04		0.04		0.10	<	0.10	<	0.20	<	1.1		4.0	
2017	2017-07-03	12:50	77SN	0090	HAVSTENSFJORD	58.31250	11.77333	581740-114820	Havstensfjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	5	16.87		16.86				22.88		6.00				0.04		0.04		0.10	<	0.10	<	0.20	<	1.1		4.0	
2017	2017-07-03	12:50	77SN	0090	HAVSTENSFJORD	58.31250	11.77333	581740-114820	Havstensfjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	10	9.61		10.01				26.97		3.67				0.56		0.38		4.85		5.23		1.22		1.2		4.0	
2017	2017-07-03	12:50	77SN	0090	HAVSTENSFJORD	58.31250	11.77333	581740-114820	Havstensfjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	15	9.21		9.22				28.95		3.36				0.79		0.46		6.64		7.10		1.52		0.3		4.0	
2017	2017-07-03	12:50	77SN	0090	HAVSTENSFJORD	58.31250	11.77333	581740-114820	Havstensfjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	20	8.83		9.07				29.55		3.07				0.95		0.40		8.23		8.63		1.31		0.2		4.0	
2017	2017-07-03	12:50	77SN	0090	HAVSTENSFJORD	58.31250	11.77333	581740-114820	Havstensfjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	30	7.40		7.38				32.55		0.34				3.36		0.08		9.71		9.79		0.20	<	0.2	<	4.0	
2017	2017-07-03	12:50	77SN	0090	HAVSTENSFJORD	58.31250	11.77333	581740-114820	Havstensfjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	39	8.10												15.80			B	0.10	<	0.10	<	9.06				4.0	
2017	2017-07-03	08:25	77SN	0087	INSTÖ RÄNNA	57.90117	11.66667	575500-113750	Älgöfjorden	Skagerrak	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM	0	16.44		16.44				25.07		5.91				0.06		0.03		0.10	<	0.10	<	0.20	<	1.0		8.0	
2017	2017-07-03	08:25	77SN	0087	INSTÖ RÄNNA	57.90117	11.66667	575500-113750	Älgöfjorden	Skagerrak	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM	2	16.43		16.42				25.07		5.93				0.06		0.04		0.10	<	0.10	<	0.20	<	1.0		8.0	
2017	2017-07-03	08:25	77SN	0087	INSTÖ RÄNNA	57.90117	11.66667	575500-113750	Älgöfjorden	Skagerrak	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM	5	16.40		16.35				25.07		5.90				0.07		0.04		0.10	<	0.10	<	0.20	<	1.1		8.0	
2017	2017-07-03	08:25	77SN	0087	INSTÖ RÄNNA	57.90117	11.66667	575500-113750	Älgöfjorden	Skagerrak	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM	10	16.28		16.36				25.07		5.88				0.07		0.03		0.10	<	0.10	<	0.20	<	1.2		8.0	
2017	2017-07-03	08:25	77SN	0087	INSTÖ RÄNNA	57.90117	11.66667	575500-113750	Älgöfjorden	Skagerrak	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM	13	16.20								5.80				0.08		0.06		0.10	<	0.10	<	0.20	<			8.0	
2017	2017-07-03	14:15	77SN	0091	KOLJÖFJORD	58.23050	11.58000	581260-113220	Koljö fjord	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	0		B	16.91				23.35		6.07				0.04		0.04		0.10	<	0.10	<	0.20	<	1.3		5.5	
2017	2017-07-03	14:15	77SN	0091	KOLJÖFJORD	58.23050	11.58000	581260-113220	Koljö fjord	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	2	16.91		16.91				23.35		6.06				0.04		0.04		0.10	<	0.10	<	0.20	<	2.5		5.5	
2017	2017-07-03	14:15	77SN	0091	KOLJÖFJORD	58.23050	11.58000	581260-113220	Koljö fjord	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	5	16.89		16.90				23.35		5.97				0.03		0.04		0.10	<	0.10	<	0.20	<	2.4		5.5	
2017	2017-07-03	14:15	77SN	0091	KOLJÖFJORD	58.23050	11.58000	581260-113220	Koljö fjord	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	10	16.89		16.90				23.35		5.97				0.03		0.05		0.10	<	0.10	<	0.20	<	2.6		5.5	
2017	2017-07-03	14:15	77SN	0091	KOLJÖFJORD	58.23050	11.58000	581260-113220	Koljö fjord	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	15	9.23		8.95				25.56		3.59				0.22		0.21		5.73		5.94		0.95		0.6		5.5	
2017	2017-07-03	14:15	77SN	0091	KOLJÖFJORD	58.23050	11.58000	581260-113220	Koljö fjord	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	20	5.74		5.75				27.76		1.11				0.52		0.14		16.22		16.36		0.20	<	0.2		5.5	
2017	2017-07-03	14:15	77SN	0091	KOLJÖFJORD	58.23050	11.58000	581260-113220	Koljö fjord	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	30	5.97		6.00				28.45		0.44				0.53		0.04		17.88		17.92		0.20	<	0.2	<	5.5	
2017	2017-07-03	14:15	77SN	0091	KOLJÖFJORD	58.23050	11.58000	581260-113220	Koljö fjord	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	40	6.06								0.41				0.59		0.16		17.64		17.80		0.20	<			5.5	
2017	2017-07-03	05:00	77SN	0085	VALÖ	57.55000	11.80833	572540-114801	Onsala kustvatten	N Kattegatt	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	2 - Havsområde innanför 1 NM	0	15.67		15.67				24.17		6.00				0.05		0.07		0.10	<	0.10	<	0.20	<	1.2		7.0	
2017	2017-07-03	05:00	77SN	0085	VALÖ	57.55000	11.80833	572540-114801	Onsala kustvatten	N Kattegatt	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	2 - Havsområde innanför 1 NM	2	15.67		15.66				24.16		5.97					B	0.06		0.10	<	0.10	<	0.20	<	2.0		7.0	
2017	2017-07-03	05:00	77SN	0085	VALÖ	57.55000	11.80833	572540-114801	Onsala kustvatten	N Kattegatt	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	2 - Havsområde innanför 1 NM	5	15.68		15.68				24.16		5.98				0.04		0.05		0.10	<	0.10	<	0.20	<	1.2		7.0	
2017	2017-07-03	05:00	77SN	0085	VALÖ	57.55000	11.80833	572540-114801	Onsala kustvatten	N Kattegatt	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	2 - Havsområde innanför 1 NM	10	15.66		15.63				24.37						0.05		0.05		0.10	<	0.10	<	0.20	<	1.3		7.0	
2017	2017-07-03	05:00	77SN	0085	VALÖ	57.55000	11.80833	572540-114801	Onsala kustvatten	N Kattegatt	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	2 - Havsområde innanför 1 NM	15	13.78		13.86				28.96		5.48				0.17		0.07		0.13		0.20		0.21		1.3		7.0	
2017	2017-07-03	05:00	77SN	0085	VALÖ	57.55000	11.80833	572540-114801	Onsala kustvatten	N Kattegatt	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	2 - Havsområde innanför 1 NM	20	12.42		12.40				31.62		4.86				0.46		0.24		1.20		1.44		1.31		0.7		7.0	
2017	2017-07-03	05:00	77SN	0085	VALÖ	57.55000	11.80833	572540-114801	Onsala kustvatten	N Kattegatt	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	2 - Havsområde innanför 1 NM	23	12.39								4.76				0.49		0.25		1.27		1.52		1.51				7.0	
2017	2017-06-19	00:30	34AR	0512	N14 FALKENBERG	56.94000	12.21183	570714-115613	Del av n Kattegatts utsjövatten	N Kattegatt			3 - Havsområde  mellan 1 NM och 12 NM	0			17.37				19.98		6.31		6.0		0.05		0.03		0.10		0.13		0.20	<	1.5			
2017	2017-06-19	00:30	34AR	0512	N14 FALKENBERG	56.94000	12.21183	570714-115613	Del av n Kattegatts utsjövatten	N Kattegatt			3 - Havsområde  mellan 1 NM och 12 NM	5			16.74				20.61		6.49		6.2		0.05		0.02	<	0.10	<	0.10	<	0.20	<	1.3			
2017	2017-06-19	00:30	34AR	0512	N14 FALKENBERG	56.94000	12.21183	570714-115613	Del av n Kattegatts utsjövatten	N Kattegatt			3 - Havsområde  mellan 1 NM och 12 NM	10	15.48		15.51				21.69		6.52		6.2		0.04		0.03		0.10	<	0.10	<	0.20	<	1.2			
2017	2017-06-19	00:30	34AR	0512	N14 FALKENBERG	56.94000	12.21183	570714-115613	Del av n Kattegatts utsjövatten	N Kattegatt			3 - Havsområde  mellan 1 NM och 12 NM	15			14.41				25.41		6.21		6.0		0.05		0.02		0.10	<	0.10	<	0.20	<	1.4			
2017	2017-06-19	00:30	34AR	0512	N14 FALKENBERG	56.94000	12.21183	570714-115613	Del av n Kattegatts utsjövatten	N Kattegatt			3 - Havsområde  mellan 1 NM och 12 NM	20			10.65				31.88		5.90		5.6		0.19		0.17		0.61		0.78		0.20	<	2.2			
2017	2017-06-19	00:30	34AR	0512	N14 FALKENBERG	56.94000	12.21183	570714-115613	Del av n Kattegatts utsjövatten	N Kattegatt			3 - Havsområde  mellan 1 NM och 12 NM	25	8.33		8.42				33.64		5.74		5.5		0.46		0.23		3.76		3.99		0.20	<	0.8			
2017	2017-06-19	00:30	34AR	0512	N14 FALKENBERG	56.94000	12.21183	570714-115613	Del av n Kattegatts utsjövatten	N Kattegatt			3 - Havsområde  mellan 1 NM och 12 NM	31	7.70								5.59				0.66		0.25		5.65		5.90		0.20	<				
2017	2017-06-18	18:20	34AR	0511	P2	57.86667	11.29217	582008-105731	Del av Skagerraks utsjövatten	Skagerrak			3 - Havsområde  mellan 1 NM och 12 NM	0			15.68				27.19		6.08		5.9		0.05		0.02	<	0.10	<	0.10	<	0.20	<	0.7		8.0	
2017	2017-06-18	18:20	34AR	0511	P2	57.86667	11.29217	582008-105731	Del av Skagerraks utsjövatten	Skagerrak			3 - Havsområde  mellan 1 NM och 12 NM	5	15.62		15.02				30.25		6.08		5.9		0.06		0.02	<	0.10	<	0.10	<	0.20	<	0.9		8.0	
2017	2017-06-18	18:20	34AR	0511	P2	57.86667	11.29217	582008-105731	Del av Skagerraks utsjövatten	Skagerrak			3 - Havsområde  mellan 1 NM och 12 NM	10			14.27				31.64		6.18		5.8		0.07		0.02	<	0.10	<	0.10	<	0.20	<	1.8		8.0	
2017	2017-06-18	18:20	34AR	0511	P2	57.86667	11.29217	582008-105731	Del av Skagerraks utsjövatten	Skagerrak			3 - Havsområde  mellan 1 NM och 12 NM	15			13.99				32.30		6.12		5.7		0.06		0.02	<	0.10	<	0.10	<	0.20	<	1.9		8.0	
2017	2017-06-18	18:20	34AR	0511	P2	57.86667	11.29217	582008-105731	Del av Skagerraks utsjövatten	Skagerrak			3 - Havsområde  mellan 1 NM och 12 NM	20			13.62				32.57		5.82		5.7		0.09		0.02	<	0.10	<	0.10	<	0.20	<	2.4		8.0	
2017	2017-06-18	18:20	34AR	0511	P2	57.86667	11.29217	582008-105731	Del av Skagerraks utsjövatten	Skagerrak			3 - Havsområde  mellan 1 NM och 12 NM	30	13.38		13.42				32.82		5.82		5.7		0.06		0.02	<	0.10	<	0.10	<	0.20	<	1.0		8.0	
2017	2017-06-18	18:20	34AR	0511	P2	57.86667	11.29217	582008-105731	Del av Skagerraks utsjövatten	Skagerrak			3 - Havsområde  mellan 1 NM och 12 NM	40			12.82				33.15		5.70		5.5		0.18		0.03		0.10	<	0.10	<	0.47		1.2		8.0	
2017	2017-06-18	18:20	34AR	0511	P2	57.86667	11.29217	582008-105731	Del av Skagerraks utsjövatten	Skagerrak			3 - Havsområde  mellan 1 NM och 12 NM	50			12.12				33.60		5.82		5.6		0.14		0.04		0.12		0.16		0.48		0.7		8.0	
2017	2017-06-18	18:20	34AR	0511	P2	57.86667	11.29217	582008-105731	Del av Skagerraks utsjövatten	Skagerrak			3 - Havsområde  mellan 1 NM och 12 NM	75	8.25		8.22				34.31		5.48		5.3		0.71		0.55		5.50		6.05		0.85				8.0	
2017	2017-06-18	18:20	34AR	0511	P2	57.86667	11.29217	582008-105731	Del av Skagerraks utsjövatten	Skagerrak			3 - Havsområde  mellan 1 NM och 12 NM	94	8.21								5.46				0.75		0.56		5.58		6.14		0.73				8.0	
2017	2017-06-18	12:15	34AR	0510	SLÄGGÖ	58.25983	11.43567	581700-113000	Gullmarn centralbassäng	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	0	16.06		16.06				25.90		6.21		5.9		0.07		0.02	<	0.10	<	0.10	<	0.20	<	1.7			
2017	2017-06-18	12:15	34AR	0510	SLÄGGÖ	58.25983	11.43567	581700-113000	Gullmarn centralbassäng	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	5			15.87				26.18		6.24		5.8		0.06		0.02	<	0.10	<	0.10	<	0.20	<	1.6			
2017	2017-06-18	12:15	34AR	0510	SLÄGGÖ	58.25983	11.43567	581700-113000	Gullmarn centralbassäng	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	10			12.65				30.28		5.96		5.6		0.13		0.04		0.12		0.16		0.20	<	2.8			
2017	2017-06-18	12:15	34AR	0510	SLÄGGÖ	58.25983	11.43567	581700-113000	Gullmarn centralbassäng	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	15			12.28				31.05		5.84		5.5		0.18		0.10		0.66		0.76		0.56		1.3			
2017	2017-06-18	12:15	34AR	0510	SLÄGGÖ	58.25983	11.43567	581700-113000	Gullmarn centralbassäng	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	20	11.92		12.04				31.53		5.79		5.5		0.22		0.14		1.06		1.20		0.60		0.8			
2017	2017-06-18	12:15	34AR	0510	SLÄGGÖ	58.25983	11.43567	581700-113000	Gullmarn centralbassäng	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	30			11.59				32.38		5.82		5.5		0.24		0.14		1.10		1.24		0.66		0.5			
2017	2017-06-18	12:15	34AR	0510	SLÄGGÖ	58.25983	11.43567	581700-113000	Gullmarn centralbassäng	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	40			9.42				32.89		5.53		5.3		0.51		0.18		4.39		4.57		0.22		0.4			
2017	2017-06-18	12:15	34AR	0510	SLÄGGÖ	58.25983	11.43567	581700-113000	Gullmarn centralbassäng	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	50			7.28				34.32		4.33		3.9		1.33		0.18		11.41		11.59		0.20	<	0.4			
2017	2017-06-18	12:15	34AR	0510	SLÄGGÖ	58.25983	11.43567	581700-113000	Gullmarn centralbassäng	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	73	7.40								3.91				1.58		0.31		12.35		12.66		0.55					
2017	2017-06-17	21:15	34AR	0504	FLADEN	57.19267	11.65800			N Kattegatt			4 - Utsjövatten	0			15.38				21.91		6.39		6.2		0.04		0.02		0.10	<	0.10	<	0.20	<	2.9			
2017	2017-06-17	21:15	34AR	0504	FLADEN	57.19267	11.65800			N Kattegatt			4 - Utsjövatten	5	14.95		15.39				21.92		6.41		6.2		0.04		0.02	<	0.10	<	0.10	<	0.20	<	3.4			
2017	2017-06-17	21:15	34AR	0504	FLADEN	57.19267	11.65800			N Kattegatt			4 - Utsjövatten	10			14.39				23.98		6.30		6.0		0.04		0.02	<	0.10	<	0.10	<	0.20	<	4.5			
2017	2017-06-17	21:15	34AR	0504	FLADEN	57.19267	11.65800			N Kattegatt			4 - Utsjövatten	15	12.82		12.94				29.29		5.83		5.5		0.08		0.02		0.10	<	0.10	<	0.20	<	3.6			
2017	2017-06-17	21:15	34AR	0504	FLADEN	57.19267	11.65800			N Kattegatt			4 - Utsjövatten	20			12.61				30.79		5.77		5.5		0.14		0.08		0.18		0.26		0.20	<	1.9			
2017	2017-06-17	21:15	34AR	0504	FLADEN	57.19267	11.65800			N Kattegatt			4 - Utsjövatten	25			11.63				32.27		5.76		5.6		0.17		0.13		0.28		0.41		0.20	<	0.7			
2017	2017-06-17	21:15	34AR	0504	FLADEN	57.19267	11.65800			N Kattegatt			4 - Utsjövatten	30			11.31				32.47		5.76		5.5		0.20		0.18		0.44		0.62		0.20	<	0.6			
2017	2017-06-17	21:15	34AR	0504	FLADEN	57.19267	11.65800			N Kattegatt			4 - Utsjövatten	40	10.57		10.63				32.92		5.75		5.6		0.26		0.32		0.92		1.24		0.20	<	0.5			
2017	2017-06-17	21:15	34AR	0504	FLADEN	57.19267	11.65800			N Kattegatt			4 - Utsjövatten	50			9.02				33.89		5.57		5.4		0.53		0.59		3.21		3.80		1.45		0.4			
2017	2017-06-17	21:15	34AR	0504	FLADEN	57.19267	11.65800			N Kattegatt			4 - Utsjövatten	60			8.41				34.27		5.17		5.0		0.81		0.69		4.75		5.44		3.47					
2017	2017-06-17	21:15	34AR	0504	FLADEN	57.19267	11.65800			N Kattegatt			4 - Utsjövatten	70	8.11		8.09				34.49		4.75		4.5		1.05		0.73		5.59		6.32		7.28					
2017	2017-06-17	21:15	34AR	0504	FLADEN	57.19267	11.65800			N Kattegatt			4 - Utsjövatten	84	7.89								3.89				1.57		0.74		6.48		7.22		12.54					
2017	2017-06-07	10:45	77SN	0084	E ÄLVSBORGSBRON	57.69167	11.90667							0	14.57		14.40				5.88		6.70				0.27		0.34		18.22		18.56		3.32		4.8			
2017	2017-06-07	10:45	77SN	0084	E ÄLVSBORGSBRON	57.69167	11.90667							2	14.33		14.07				11.56		6.44				0.23		0.27		12.09		12.36		2.89		5.5			
2017	2017-06-07	10:45	77SN	0084	E ÄLVSBORGSBRON	57.69167	11.90667							5	13.71		13.71				19.17		6.21				0.11		0.11		1.78		1.89		1.11		7.4			
2017	2017-06-07	10:45	77SN	0084	E ÄLVSBORGSBRON	57.69167	11.90667							9	13.60								6.16				0.10		0.09		0.30		0.39		0.58					
2017	2017-06-07	10:10	77SN	0083	SKALKORGARNA	57.67883	11.76833	574050-114780	Rivö fjord		Västerhavets vattendistrikt	25 - Göta älvs- och Nordre älvs estuarie	1 - Estuarie (övergångsvatten)	0	14.41		14.27		16.60		15.56		6.89				0.09		0.14		2.65		2.79		0.20	<	11.4			
2017	2017-06-07	10:10	77SN	0083	SKALKORGARNA	57.67883	11.76833	574050-114780	Rivö fjord		Västerhavets vattendistrikt	25 - Göta älvs- och Nordre älvs estuarie	1 - Estuarie (övergångsvatten)	2	14.41		14.45		19.81		19.78		6.77				0.08		0.04		0.10	<	0.10	<	0.20	<	10.9			
2017	2017-06-07	10:10	77SN	0083	SKALKORGARNA	57.67883	11.76833	574050-114780	Rivö fjord		Västerhavets vattendistrikt	25 - Göta älvs- och Nordre älvs estuarie	1 - Estuarie (övergångsvatten)	5	14.46		14.48		20.06		20.08		6.68				0.07		0.04		0.10	<	0.10		0.20	<	9.9			
2017	2017-06-07	10:10	77SN	0083	SKALKORGARNA	57.67883	11.76833	574050-114780	Rivö fjord		Västerhavets vattendistrikt	25 - Göta älvs- och Nordre älvs estuarie	1 - Estuarie (övergångsvatten)	10	14.23		14.25		20.77		20.74		6.60				0.06		0.03		0.10	<	0.10	<	0.20	<	7.0			
