Datatyp	Kontrollstatus	Kontrollerad av	År	Stationsnamn	Rapporterat stationsnamn	Projekt	Beställare	Provtagningsplattform (kod)	Besöks-ID	Expeditions-ID	Shark prov id MD5	Provtagningsdatum (start)	Provtagningstid (start)	Provtagningsdatum (slut)	Provtagningstid (slut)	Provets latitud (DM)	Provets longitud (DM)	Provets latitud (DD)	Provets longitud (DD)	Positioneringssystem (kod)	Vattendjup vid stationen	Vindriktning (dekagrad)	Vindhastighet (m/s)	Lufttemperatur (C)	Lufttryck (hpa)	Väderlek (kod)	Molnighet (kod)	Vågobservation (kod)	Is (kod)	Secchidjup	Q-flagga för Secchidjup	Besökskommentar	Rapporterat id	Provets övre djup	Provets nedre djup	Provtagningslaboratorium	Provtagande laboratorium ackrediterat	Provtagartyp	Provtagningsvolym (l)	Provkommentar	Parameter	Mätvärde	Mätenhet	Q-flagga	Värde beräknat av datavärd	Analysmetod (kod)	Metoddokument	Metodreferens (kod)	Variabel-kommentar	Mätosäkerhet	Beräkningsosäkerhetsmetod (kod)	Rapporteringsgräns	Detektionsgräns	Mätområde	Analyslaboratorium	Analyslaboratorium ackrediterat	Analysdatum	Vattenkategori	Vattendistrikt	Vattenförekomst	Vattenförekomst-kod	Typområde	Havsbassäng	HELCOM/OSPAR-område	Ekonomisk zon	Län	Kommun	Stationid VISS	Vatten land stationstyp (kod)	Typ av övervakningsstation (kod)	Syfte med provtagningen (kod)	Typ av övervakningsprogram (kod)	Rapporterande institut	Datavärd	Internetåtkomst	Leveranspaket	Filnamn
Chlorophyll	Pågående-SMHI	Leverantör	2015	B3	B3	-	Havs- och vattenmyndigheten			30	087d624df1f6cec818289aad800be4c8	2015-10-05	13:20			63 29.96	19 49.20	63.49933	19.82000	GPS	4												2	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	0.94	ug/l			FLM		HC-C-C2	Detektionsgräns 0.05mg/m3						Umeå Universitet			2 - Havsområde innanför 1 NM	Bottenvikens vattendistrikt	Örefjärden	633000-195000	20 - Norra Kvarkens inre kustvatten	N Kvarken	HELCOM	Svensk ekonomisk zon	Västerbottens län	Umeå					NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2015_UMSC	SHARK_Chlorophyll_2015_UMSC_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	BY31 LANDSORTSDJ	BY31	-	Havs- och vattenmyndigheten	77FY	121	121	fd27ac22832f838bad6328c91e9a0052	2015-10-05	08:00			58 35.00	18 14.00	58.58333	18.23333	NOM	451	5	10			1	2	4	0				1	0	20	Stockholms universitet		HOS			Chlorophyll-a	2.015	ug/l				SS028146								Stockholms universitet			3 - Havsområde  mellan 1 NM och 12 NM		Del av V Gotlandshavets utsjövatten	583649-180707		V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Nynäshamn	SE649817-164122	MO	B		NATL	Stockholms universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2015_DEEP	SHARK_Chlorophyll_2015_DEEP_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	GAVIK-1	GA1	-	Havs- och vattenmyndigheten			30	3d27c92b16773d54d4b107d0ac4e595f	2015-10-05	19:55			62 51.82	18 15.76	62.86367	18.26267	GPS	82												1	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	1.01	ug/l			FLM		HC-C-C2	Detektionsgräns 0.05mg/m3						Umeå Universitet			2 - Havsområde innanför 1 NM	Bottenhavets vattendistrikt	Gaviksfjärden	625180-181655	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	Bottenhavet	HELCOM	Svensk ekonomisk zon	Västernorrlands län	Kramfors					NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2015_UMSC	SHARK_Chlorophyll_2015_UMSC_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	GAVIK-1	GA1	-	Havs- och vattenmyndigheten			30	0049b68f5a236326e64c98d2be74c6ca	2015-10-05	19:55			62 51.82	18 15.76	62.86367	18.26267	GPS	82												2	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	1	ug/l			FLM		HC-C-C2	Detektionsgräns 0.05mg/m3						Umeå Universitet			2 - Havsområde innanför 1 NM	Bottenhavets vattendistrikt	Gaviksfjärden	625180-181655	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	Bottenhavet	HELCOM	Svensk ekonomisk zon	Västernorrlands län	Kramfors					NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2015_UMSC	SHARK_Chlorophyll_2015_UMSC_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	B7	B7	-	Havs- och vattenmyndigheten			29	fdbf5b8398e428e11238d6bd26d179e7	2015-09-24	08:30			63 31.51	19 48.49	63.52517	19.80817	GPS	23												1	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	3.83	ug/l			FLM		HC-C-C2	Detektionsgräns 0.05mg/m3						Umeå Universitet			2 - Havsområde innanför 1 NM	Bottenvikens vattendistrikt	Örefjärden	633000-195000	20 - Norra Kvarkens inre kustvatten	N Kvarken	HELCOM	Svensk ekonomisk zon	Västerbottens län	Umeå	SE686956-167351				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2015_UMSC	SHARK_Chlorophyll_2015_UMSC_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	B7	B7	-	Havs- och vattenmyndigheten			29	2c8a76e1a019de7172b718d6439156fb	2015-09-24	08:30			63 31.51	19 48.49	63.52517	19.80817	GPS	23												2	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	3.78	ug/l			FLM		HC-C-C2	Detektionsgräns 0.05mg/m3						Umeå Universitet			2 - Havsområde innanför 1 NM	Bottenvikens vattendistrikt	Örefjärden	633000-195000	20 - Norra Kvarkens inre kustvatten	N Kvarken	HELCOM	Svensk ekonomisk zon	Västerbottens län	Umeå	SE686956-167351				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2015_UMSC	SHARK_Chlorophyll_2015_UMSC_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	B1	B1	-	Havs- och vattenmyndigheten	77LA	124	124	16a8fac728ceb249f569a35251830a85	2015-09-23	06:30			58 48.19	17 37.52	58.80317	17.62533	DGP	42	18	9			5	8	3	0				1	0	20	Stockholms universitet		HOS			Chlorophyll-a	3.705	ug/l				SS028146								Stockholms universitet			2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Södermanlands län	Trosa		C	B		NATL	Stockholms universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2015_DEEP	SHARK_Chlorophyll_2015_DEEP_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	BY31 LANDSORTSDJ	BY31	-	Havs- och vattenmyndigheten	77FY	119	119	337b3e1b64a6f8458024b72bc24dd8e1	2015-09-21	08:00			58 35.00	18 14.00	58.58333	18.23333	NOM	451	36	6			5	7	2	0				1	0	20	Stockholms universitet		HOS			Chlorophyll-a	2.415	ug/l				SS028146								Stockholms universitet			3 - Havsområde  mellan 1 NM och 12 NM		Del av V Gotlandshavets utsjövatten	583649-180707		V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Nynäshamn	SE649817-164122	MO	B		NATL	Stockholms universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2015_DEEP	SHARK_Chlorophyll_2015_DEEP_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	GAVIK-1	GA1	-	Havs- och vattenmyndigheten			28	2486927c812025dc9b92edea4867299a	2015-09-09	08:30			62 51.82	18 15.83	62.86367	18.26383	GPS	82												1	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	3.49	ug/l			FLM		HC-C-C2	Detektionsgräns 0.05mg/m3						Umeå Universitet			2 - Havsområde innanför 1 NM	Bottenhavets vattendistrikt	Gaviksfjärden	625180-181655	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	Bottenhavet	HELCOM	Svensk ekonomisk zon	Västernorrlands län	Kramfors					NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2015_UMSC	SHARK_Chlorophyll_2015_UMSC_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	GAVIK-1	GA1	-	Havs- och vattenmyndigheten			28	e9b860b9319567bfa3b1f71f10446770	2015-09-09	08:30			62 51.82	18 15.83	62.86367	18.26383	GPS	82												2	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	3.35	ug/l			FLM		HC-C-C2	Detektionsgräns 0.05mg/m3						Umeå Universitet			2 - Havsområde innanför 1 NM	Bottenhavets vattendistrikt	Gaviksfjärden	625180-181655	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	Bottenhavet	HELCOM	Svensk ekonomisk zon	Västernorrlands län	Kramfors					NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2015_UMSC	SHARK_Chlorophyll_2015_UMSC_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	B1	B1	-	Havs- och vattenmyndigheten	77LA	119	119	33392b4e72bd82e0ea0766757b4fea39	2015-09-08	06:30			58 48.19	17 37.52	58.80317	17.62533	DGP		32	11			1	2	2	0				1	0	20	Stockholms universitet		HOS			Chlorophyll-a	2.105	ug/l				SS028146								Stockholms universitet			2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Södermanlands län	Trosa		C	B		NATL	Stockholms universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2015_DEEP	SHARK_Chlorophyll_2015_DEEP_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	B3	B3	-	Havs- och vattenmyndigheten			27	a06c9e0ece0a2396c4d2ecb7e6953f3c	2015-09-08	08:20			63 29.98	19 49.13	63.49967	19.81883	GPS	23												1	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	2.25	ug/l			FLM		HC-C-C2	Detektionsgräns 0.05mg/m3						Umeå Universitet			2 - Havsområde innanför 1 NM	Bottenvikens vattendistrikt	Örefjärden	633000-195000	20 - Norra Kvarkens inre kustvatten	N Kvarken	HELCOM	Svensk ekonomisk zon	Västerbottens län	Umeå					NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2015_UMSC	SHARK_Chlorophyll_2015_UMSC_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	B3	B3	-	Havs- och vattenmyndigheten			27	4d35791dc06d6c21277ced9cb6e1663c	2015-09-08	08:20			63 29.98	19 49.13	63.49967	19.81883	GPS	23												2	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	2.23	ug/l			FLM		HC-C-C2	Detektionsgräns 0.05mg/m3						Umeå Universitet			2 - Havsområde innanför 1 NM	Bottenvikens vattendistrikt	Örefjärden	633000-195000	20 - Norra Kvarkens inre kustvatten	N Kvarken	HELCOM	Svensk ekonomisk zon	Västerbottens län	Umeå					NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2015_UMSC	SHARK_Chlorophyll_2015_UMSC_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	BY31 LANDSORTSDJ	BY31	-	Havs- och vattenmyndigheten	77FY	118	118	a5ddf262a29cff0f4c45d3186254a1fa	2015-09-07	07:40			58 35.00	18 14.00	58.58333	18.23333	NOM	462	36	15			1	1	4	0				1	0	20	Stockholms universitet		HOS			Chlorophyll-a	2.4	ug/l				SS028146								Stockholms universitet			3 - Havsområde  mellan 1 NM och 12 NM		Del av V Gotlandshavets utsjövatten	583649-180707		V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Nynäshamn	SE649817-164122	MO	B		NATL	Stockholms universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2015_DEEP	SHARK_Chlorophyll_2015_DEEP_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	REF M1V1	REF M1V1	NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	34AR	571		17f3fab0d8bfa830a68e92f0b28d160e	2015-09-05	23:15			56 22.25	16 12.10	56.37083	16.20167		20.0	28	5			9	9	9	0					0.0	10.0	Sveriges meteorologiska och hydrologiska institut 		HOS			Chlorophyll-a	4.50	ug/l					HC-C-C4							Sveriges meteorologiska och hydrologiska institut 			2 - Havsområde innanför 1 NM	Södra Östersjöns vattendistrikt	S Kalmarsunds utsjövatten	561400-161201	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Kalmar län	Torsås	SE624923-152449				NATL	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2015_SMHI	SHARK_Chlorophyll_2015_SMHI_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	N14 FALKENBERG	N14 FALKENBERG	NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	34AR	568		80de9961ec9b9ca5919c1e8d91c83c78	2015-09-04	23:25			56 56.40	12 12.70	56.94000	12.21167		30.0	17	6			6	9	9	0					0.0	10.0	Sveriges meteorologiska och hydrologiska institut 		HOS			Chlorophyll-a	0.70	ug/l					HC-C-C4							Sveriges meteorologiska och hydrologiska institut 			3 - Havsområde  mellan 1 NM och 12 NM		Del av n Kattegatts utsjövatten	570714-115613		N Kattegatt	OSPAR/HELCOM	Svensk ekonomisk zon	Hallands län	Falkenberg	SE631835-128131				NATL	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2015_SMHI	SHARK_Chlorophyll_2015_SMHI_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	SLÄGGÖ	SLÄGGÖ	NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	34AR	566		f69c133fe1db00e898787802fe80ee29	2015-09-04	13:15			58 15.50	11 26.00	58.25833	11.43333		77.0	26	3			1	1	1	0					0.0	10.0	Sveriges meteorologiska och hydrologiska institut 		HOS			Chlorophyll-a	2.10	ug/l					HC-C-C4							Sveriges meteorologiska och hydrologiska institut 			2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Lysekil	SE646775-124345				NATL	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2015_SMHI	SHARK_Chlorophyll_2015_SMHI_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	BYTTELOCKET	BYTTELOCKET	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	77SN			52f1ec179e4088a61e55e4d31c33c2ce	2015-09-02	06:35:00			58 21.20	11 14.40	58.35333	11.24000		29	23	9			2	7	3						0	10	Sveriges meteorologiska och hydrologiska institut 		HOS			Chlorophyll-a	1.6	ug/l			FLM		HC-C-C4							Sveriges meteorologiska och hydrologiska institut 			2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Kungshamn s skärgård	582147-111771	01n - Västkustens inre kustvatten	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Sotenäs		C	B		REG	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2015_SMHI_BVVF	SHARK_Chlorophyll_2015_SMHI_BVVF_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	BYTTELOCKET	BYTTELOCKET	NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	77SN	76		7e6c9d41195f4a30e96d32e83ed3ac51	2015-09-02	06:35			58 21.20	11 14.40	58.35333	11.24000		29.0	23	9			2	7	3	0					0.0	10.0	Sveriges meteorologiska och hydrologiska institut 		HOS			Chlorophyll-a	1.60	ug/l					HC-C-C4							Sveriges meteorologiska och hydrologiska institut 			2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Kungshamn s skärgård	582147-111771	01n - Västkustens inre kustvatten	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Sotenäs					NATL	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2015_SMHI	SHARK_Chlorophyll_2015_SMHI_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	SLÄGGÖ	SLÄGGÖ	NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	77SN	78		8a3b52dfdc42f2b0726fd6af6ec6a103	2015-09-02	08:30			58 15.50	11 26.00	58.25833	11.43333		77.0	23	8			1	6	3	0					0.0	10.0	Sveriges meteorologiska och hydrologiska institut 		HOS			Chlorophyll-a	2.60	ug/l					HC-C-C4							Sveriges meteorologiska och hydrologiska institut 			2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Lysekil	SE646775-124345				NATL	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2015_SMHI	SHARK_Chlorophyll_2015_SMHI_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	GALTERÖ	GALTERÖ	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	77SN			b524614d96fac6a589c724b26d8389c4	2015-09-01	11:40:00			58 06.55	11 48.60	58.10917	11.81000		40	7	7			5	7	2						0	10	Sveriges meteorologiska och hydrologiska institut 		HOS			Chlorophyll-a	4.9	ug/l			FLM		HC-C-C4							Sveriges meteorologiska och hydrologiska institut 			2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Halsefjorden	580688-114860	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Stenungsund	SE644969-126444	C	B		REG	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2015_SMHI_BVVF	SHARK_Chlorophyll_2015_SMHI_BVVF_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	GALTERÖ	GALTERÖ	NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	77SN	72		46c67b051ed9f89c26ee282ddef1e61f	2015-09-01	11:40			58 06.55	11 48.60	58.10917	11.81000		40.0	7	7			5	7	2	0					0.0	10.0	Sveriges meteorologiska och hydrologiska institut 		HOS			Chlorophyll-a	4.90	ug/l					HC-C-C4							Sveriges meteorologiska och hydrologiska institut 			2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Halsefjorden	580688-114860	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Stenungsund	SE644969-126444				NATL	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2015_SMHI	SHARK_Chlorophyll_2015_SMHI_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	INSTÖ RÄNNA	INSTÖ RÄNNA	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	77SN			6024d59765ae58fd4510b8aee7c1dc1c	2015-09-01	09:15:00			57 54.07	11 40.00	57.90117	11.66667		13	8	8			2	7	2						0	10	Sveriges meteorologiska och hydrologiska institut 		HOS			Chlorophyll-a	2.8	ug/l			FLM		HC-C-C4							Sveriges meteorologiska och hydrologiska institut 			2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Älgöfjorden	575500-113750	01n - Västkustens inre kustvatten	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Kungälv		C	B		REG	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2015_SMHI_BVVF	SHARK_Chlorophyll_2015_SMHI_BVVF_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	INSTÖ RÄNNA	INSTÖ RÄNNA	NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	77SN	70		50c4d66c7b854eeaac0cf718a49ef410	2015-09-01	09:15			57 54.07	11 40.00	57.90117	11.66667		13.0	8	8			2	7	2	0					0.0	10.0	Sveriges meteorologiska och hydrologiska institut 		HOS			Chlorophyll-a	2.80	ug/l					HC-C-C4							Sveriges meteorologiska och hydrologiska institut 			2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Älgöfjorden	575500-113750	01n - Västkustens inre kustvatten	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Kungälv					NATL	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2015_SMHI	SHARK_Chlorophyll_2015_SMHI_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	SKALKORGARNA	SKALKORGARNA	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	77SN			f1d3e2d6d0498267cdb2534f8b4bc6e5	2015-09-01	06:55:00			57 40.73	11 46.10	57.67883	11.76833		15	8	9			2	7	2						0	10	Sveriges meteorologiska och hydrologiska institut 		HOS			Chlorophyll-a	1.7	ug/l			FLM		HC-C-C4							Sveriges meteorologiska och hydrologiska institut 			1 - Estuarie (övergångsvatten)	Västerhavets vattendistrikt	Rivö fjord	574050-114780	25 - Göta älvs- och Nordre älvs estuarie		OSPAR/HELCOM	Svensk ekonomisk zon	Västra Götalands län	Göteborg		C	B		REG	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2015_SMHI_BVVF	SHARK_Chlorophyll_2015_SMHI_BVVF_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	SKALKORGARNA	SKALKORGARNA	NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	77SN	68		f0ebed3162e365300b80b4f6a2fe1679	2015-09-01	06:55			57 40.73	11 46.10	57.67883	11.76833		15.0	8	9			2	7	2	0					0.0	10.0	Sveriges meteorologiska och hydrologiska institut 		HOS			Chlorophyll-a	1.70	ug/l					HC-C-C4							Sveriges meteorologiska och hydrologiska institut 			1 - Estuarie (övergångsvatten)	Västerhavets vattendistrikt	Rivö fjord	574050-114780	25 - Göta älvs- och Nordre älvs estuarie		OSPAR/HELCOM	Svensk ekonomisk zon	Västra Götalands län	Göteborg					NATL	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2015_SMHI	SHARK_Chlorophyll_2015_SMHI_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	B1	B1	-	Havs- och vattenmyndigheten	77LA	113	113	1d7dff617813400c810f2d37cb26129c	2015-08-26	06:26			58 48.19	17 37.52	58.80317	17.62533	DGP	41	21	9			0	0	2	0				1	0	20	Stockholms universitet		HOS			Chlorophyll-a	2.795	ug/l				SS028146								Stockholms universitet			2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Södermanlands län	Trosa		C	B		NATL	Stockholms universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2015_DEEP	SHARK_Chlorophyll_2015_DEEP_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	BY31 LANDSORTSDJ	BY31	-	Havs- och vattenmyndigheten	77FY	116	116	59ff0e89a55405449f2ec7d8441d2527	2015-08-24	08:00			58 35.00	18 14.00	58.58333	18.23333	NOM		9	6			1	2	2	0				1	0	20	Stockholms universitet		HOS			Chlorophyll-a	2.03	ug/l				SS028146								Stockholms universitet			3 - Havsområde  mellan 1 NM och 12 NM		Del av V Gotlandshavets utsjövatten	583649-180707		V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Nynäshamn	SE649817-164122	MO	B		NATL	Stockholms universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2015_DEEP	SHARK_Chlorophyll_2015_DEEP_version_2017-04-26.zip
